"Date","Depth","NH4_interp","NO3NO2_interp","SRP_interp","NO3NO2inf_interp","NH4inf_interp","SRPinf_interp"
2015-05-21,8,11,4,6,54,9.5,6.5
2015-05-21,9,10,4.5,5,54,9.5,6.5
2015-05-21,9.3,NA,NA,NA,54,9.5,6.5
2015-05-25,0.1,4,3,5,43,6,6
2015-05-25,1,NA,NA,NA,43,6,6
2015-05-25,1.6,4,3,5,43,6,6
2015-05-25,2.8,NA,NA,NA,43,6,6
2015-05-25,3.8,6,3,6,43,6,6
2015-05-25,5,4,2,3,43,6,6
2015-05-25,5.2,NA,NA,NA,43,6,6
2015-05-25,5.5,NA,NA,NA,43,6,6
2015-05-25,5.8,NA,NA,NA,43,6,6
2015-05-25,6,NA,NA,NA,43,6,6
2015-05-25,6.2,7,7,5,43,6,6
2015-05-25,8,8,4,5,43,6,6
2015-05-25,9,7,4,3,43,6,6
2015-05-25,9.3,NA,NA,NA,43,6,6
2015-05-28,0.1,8,3,6.5,59.5,10,7
2015-05-28,1,NA,NA,NA,59.5,10,7
2015-05-28,1.6,7.5,2.5,5.5,59.5,10,7
2015-05-28,2.8,NA,NA,NA,59.5,10,7
2015-05-28,3.8,6.25,2.75,6.75,59.5,10,7
2015-05-28,5,4.5,2,3.75,59.5,10,7
2015-05-28,5.2,NA,NA,NA,59.5,10,7
2015-05-28,5.5,NA,NA,NA,59.5,10,7
2015-05-28,5.8,NA,NA,NA,59.5,10,7
2015-05-28,6,NA,NA,NA,59.5,10,7
2015-05-28,6.2,10.5,5,5,59.5,10,7
2015-05-28,8,41,4,5,59.5,10,7
2015-05-28,9,6.75,3.75,3.5,59.5,10,7
2015-05-28,9.3,NA,NA,NA,59.5,10,7
2015-06-08,0.1,12,3,8,76,14,8
2015-06-08,1,NA,NA,NA,76,14,8
2015-06-08,1.6,11,2,6,76,14,8
2015-06-08,2.8,NA,NA,NA,76,14,8
2015-06-08,3.8,6.5,2.5,7.5,76,14,8
2015-06-08,5,5,2,4.5,76,14,8
2015-06-08,5.2,NA,NA,NA,76,14,8
2015-06-08,5.5,NA,NA,NA,76,14,8
2015-06-08,5.8,NA,NA,NA,76,14,8
2015-06-08,6,NA,NA,NA,76,14,8
2015-06-08,6.2,14,3,5,76,14,8
2015-06-08,8,74,4,5,76,14,8
2015-06-08,9,6.5,3.5,4,76,14,8
2015-06-08,9.3,NA,NA,NA,76,14,8
2015-06-11,0.1,10.5,2.5,7.5,73,12.5,8.5
2015-06-11,1,NA,NA,NA,73,12.5,8.5
2015-06-11,1.6,28.5,3.5,6,73,12.5,8.5
2015-06-11,2.8,NA,NA,NA,73,12.5,8.5
2015-06-11,3.8,6.75,2.25,8.25,73,12.5,8.5
2015-06-11,5,5.5,2,5.25,73,12.5,8.5
2015-06-11,5.2,NA,NA,NA,73,12.5,8.5
2015-06-11,5.5,NA,NA,NA,73,12.5,8.5
2015-06-11,5.8,NA,NA,NA,73,12.5,8.5
2015-06-11,6,NA,NA,NA,73,12.5,8.5
2015-06-11,6.2,11.5,2.5,5.5,73,12.5,8.5
2015-06-11,8,39.5,3,5.5,73,12.5,8.5
2015-06-11,9,6.25,3.25,4.5,73,12.5,8.5
2015-06-11,9.3,NA,NA,NA,73,12.5,8.5
2015-06-15,0.1,9,2,7,70,11,9
2015-06-15,1,NA,NA,NA,70,11,9
2015-06-15,1.6,46,5,6,70,11,9
2015-06-15,2.8,NA,NA,NA,70,11,9
2015-06-15,3.8,7,2,9,70,11,9
2015-06-15,5,6,2,6,70,11,9
2015-06-15,5.2,NA,NA,NA,70,11,9
2015-06-15,5.5,NA,NA,NA,70,11,9
2015-06-15,5.8,NA,NA,NA,70,11,9
2015-06-15,6,NA,NA,NA,70,11,9
2015-06-15,6.2,9,2,6,70,11,9
2015-06-15,8,5,2,6,70,11,9
2015-06-15,9,6,3,5,70,11,9
2015-06-15,9.3,NA,NA,NA,70,11,9
2015-06-18,0.1,10,3.66666666666667,7,69,9.66666666666667,8.66666666666667
2015-06-18,1,NA,NA,NA,69,9.66666666666667,8.66666666666667
2015-06-18,1.6,32.3333333333333,5.33333333333333,6.33333333333333,69,9.66666666666667,8.66666666666667
2015-06-18,2.8,NA,NA,NA,69,9.66666666666667,8.66666666666667
2015-06-18,3.8,5.33333333333333,2.33333333333333,9,69,9.66666666666667,8.66666666666667
2015-06-18,5,16.6666666666667,3,6.33333333333333,69,9.66666666666667,8.66666666666667
2015-06-18,5.2,NA,NA,NA,69,9.66666666666667,8.66666666666667
2015-06-18,5.5,NA,NA,NA,69,9.66666666666667,8.66666666666667
2015-06-18,5.8,NA,NA,NA,69,9.66666666666667,8.66666666666667
2015-06-18,6,NA,NA,NA,69,9.66666666666667,8.66666666666667
2015-06-18,6.2,7.66666666666667,2,6.33333333333333,69,9.66666666666667,8.66666666666667
2015-06-18,8,6,2,5.66666666666667,69,9.66666666666667,8.66666666666667
2015-06-18,9,7.33333333333333,2.66666666666667,5.66666666666667,69,9.66666666666667,8.66666666666667
2015-06-18,9.3,NA,NA,NA,69,9.66666666666667,8.66666666666667
2015-06-19,0.1,11,5.33333333333333,7,68,8.33333333333333,8.33333333333333
2015-06-19,1,NA,NA,NA,68,8.33333333333333,8.33333333333333
2015-06-19,1.6,18.6666666666667,5.66666666666667,6.66666666666667,68,8.33333333333333,8.33333333333333
2015-06-19,2.8,NA,NA,NA,68,8.33333333333333,8.33333333333333
2015-06-19,3.8,3.66666666666667,2.66666666666667,9,68,8.33333333333333,8.33333333333333
2015-06-19,5,27.3333333333333,4,6.66666666666667,68,8.33333333333333,8.33333333333333
2015-06-19,5.2,NA,NA,NA,68,8.33333333333333,8.33333333333333
2015-06-19,5.5,NA,NA,NA,68,8.33333333333333,8.33333333333333
2015-06-19,5.8,NA,NA,NA,68,8.33333333333333,8.33333333333333
2015-06-19,6,NA,NA,NA,68,8.33333333333333,8.33333333333333
2015-06-19,6.2,6.33333333333333,2,6.66666666666667,68,8.33333333333333,8.33333333333333
2015-06-19,8,7,2,5.33333333333333,68,8.33333333333333,8.33333333333333
2015-06-19,9,8.66666666666667,2.33333333333333,6.33333333333333,68,8.33333333333333,8.33333333333333
2015-06-19,9.3,NA,NA,NA,68,8.33333333333333,8.33333333333333
2015-06-22,0.1,12,7,7,67,7,8
2015-06-22,1,NA,NA,NA,67,7,8
2015-06-22,1.6,5,6,7,67,7,8
2015-06-22,2.8,NA,NA,NA,67,7,8
2015-06-22,3.8,2,3,9,67,7,8
2015-06-22,5,38,5,7,67,7,8
2015-06-22,5.2,NA,NA,NA,67,7,8
2015-06-22,5.5,NA,NA,NA,67,7,8
2015-06-22,5.8,NA,NA,NA,67,7,8
2015-06-22,6,NA,NA,NA,67,7,8
2015-06-22,6.2,5,2,7,67,7,8
2015-06-22,8,8,2,5,67,7,8
2015-06-22,9,10,2,7,67,7,8
2015-06-22,9.3,NA,NA,NA,67,7,8
2015-06-23,0.1,12,5.66666666666667,6.66666666666667,69.3333333333333,6.33333333333333,9
2015-06-23,1,NA,NA,NA,69.3333333333333,6.33333333333333,9
2015-06-23,1.6,5,4.33333333333333,6.66666666666667,69.3333333333333,6.33333333333333,9
2015-06-23,2.8,NA,NA,NA,69.3333333333333,6.33333333333333,9
2015-06-23,3.8,5.33333333333333,4,8,69.3333333333333,6.33333333333333,9
2015-06-23,5,27.6666666666667,6,7.33333333333333,69.3333333333333,6.33333333333333,9
2015-06-23,5.2,NA,NA,NA,69.3333333333333,6.33333333333333,9
2015-06-23,5.5,NA,NA,NA,69.3333333333333,6.33333333333333,9
2015-06-23,5.8,NA,NA,NA,69.3333333333333,6.33333333333333,9
2015-06-23,6,NA,NA,NA,69.3333333333333,6.33333333333333,9
2015-06-23,6.2,5.66666666666667,2,6.33333333333333,69.3333333333333,6.33333333333333,9
2015-06-23,8,8.66666666666667,2.66666666666667,5.33333333333333,69.3333333333333,6.33333333333333,9
2015-06-23,9,10,2.33333333333333,7,69.3333333333333,6.33333333333333,9
2015-06-23,9.3,NA,NA,NA,69.3333333333333,6.33333333333333,9
2015-06-25,0.1,12,4.33333333333333,6.33333333333333,71.6666666666667,5.66666666666667,10
2015-06-25,1,NA,NA,NA,71.6666666666667,5.66666666666667,10
2015-06-25,1.6,5,2.66666666666667,6.33333333333333,71.6666666666667,5.66666666666667,10
2015-06-25,2.8,NA,NA,NA,71.6666666666667,5.66666666666667,10
2015-06-25,3.8,8.66666666666667,5,7,71.6666666666667,5.66666666666667,10
2015-06-25,5,17.3333333333333,7,7.66666666666667,71.6666666666667,5.66666666666667,10
2015-06-25,5.2,NA,NA,NA,71.6666666666667,5.66666666666667,10
2015-06-25,5.5,NA,NA,NA,71.6666666666667,5.66666666666667,10
2015-06-25,5.8,NA,NA,NA,71.6666666666667,5.66666666666667,10
2015-06-25,6,NA,NA,NA,71.6666666666667,5.66666666666667,10
2015-06-25,6.2,6.33333333333333,2,5.66666666666667,71.6666666666667,5.66666666666667,10
2015-06-25,8,9.33333333333333,3.33333333333333,5.66666666666667,71.6666666666667,5.66666666666667,10
2015-06-25,9,10,2.66666666666667,7,71.6666666666667,5.66666666666667,10
2015-06-25,9.3,NA,NA,NA,71.6666666666667,5.66666666666667,10
2015-06-29,0.1,12,3,6,74,5,11
2015-06-29,1,NA,NA,NA,74,5,11
2015-06-29,1.6,5,1,6,74,5,11
2015-06-29,2.8,NA,NA,NA,74,5,11
2015-06-29,3.8,12,6,6,74,5,11
2015-06-29,5,7,8,8,74,5,11
2015-06-29,5.2,NA,NA,NA,74,5,11
2015-06-29,5.5,NA,NA,NA,74,5,11
2015-06-29,5.8,NA,NA,NA,74,5,11
2015-06-29,6,NA,NA,NA,74,5,11
2015-06-29,6.2,7,2,5,74,5,11
2015-06-29,8,10,4,6,74,5,11
2015-06-29,9,10,3,7,74,5,11
2015-06-29,9.3,NA,NA,NA,74,5,11
2015-07-02,0.1,9.5,3.5,5.5,60,5.5,11
2015-07-02,1,NA,NA,NA,60,5.5,11
2015-07-02,1.6,6.5,1,6.5,60,5.5,11
2015-07-02,2.8,NA,NA,NA,60,5.5,11
2015-07-02,3.8,11,4,6,60,5.5,11
2015-07-02,5,14,6,7.5,60,5.5,11
2015-07-02,5.2,NA,NA,NA,60,5.5,11
2015-07-02,5.5,NA,NA,NA,60,5.5,11
2015-07-02,5.8,NA,NA,NA,60,5.5,11
2015-07-02,6,NA,NA,NA,60,5.5,11
2015-07-02,6.2,28,2.5,5.5,60,5.5,11
2015-07-02,8,52,4,5.5,60,5.5,11
2015-07-02,9,46,3.5,6.5,60,5.5,11
2015-07-02,9.3,NA,NA,NA,60,5.5,11
2015-07-06,0.1,7,4,5,46,6,11
2015-07-06,1,NA,NA,NA,46,6,11
2015-07-06,1.6,8,1,7,46,6,11
2015-07-06,2.8,NA,NA,NA,46,6,11
2015-07-06,3.8,10,2,6,46,6,11
2015-07-06,5,21,4,7,46,6,11
2015-07-06,5.2,NA,NA,NA,46,6,11
2015-07-06,5.5,NA,NA,NA,46,6,11
2015-07-06,5.8,NA,NA,NA,46,6,11
2015-07-06,6,NA,NA,NA,46,6,11
2015-07-06,6.2,49,3,6,46,6,11
2015-07-06,8,94,4,5,46,6,11
2015-07-06,9,82,4,6,46,6,11
2015-07-06,9.3,NA,NA,NA,46,6,11
2015-07-09,0.1,130,8,6.5,38.5,6.5,11.5
2015-07-09,1,NA,NA,NA,38.5,6.5,11.5
2015-07-09,1.6,33,3.5,8.5,38.5,6.5,11.5
2015-07-09,2.8,NA,NA,NA,38.5,6.5,11.5
2015-07-09,3.8,13.5,3,6,38.5,6.5,11.5
2015-07-09,5,48,3,6.5,38.5,6.5,11.5
2015-07-09,5.2,NA,NA,NA,38.5,6.5,11.5
2015-07-09,5.5,NA,NA,NA,38.5,6.5,11.5
2015-07-09,5.8,NA,NA,NA,38.5,6.5,11.5
2015-07-09,6,NA,NA,NA,38.5,6.5,11.5
2015-07-09,6.2,108,3,4,38.5,6.5,11.5
2015-07-09,8,140.5,4,4,38.5,6.5,11.5
2015-07-09,9,140.5,4.5,4.5,38.5,6.5,11.5
2015-07-09,9.3,NA,NA,NA,38.5,6.5,11.5
2015-07-13,0.1,253,12,8,31,7,12
2015-07-13,1,NA,NA,NA,31,7,12
2015-07-13,1.6,58,6,10,31,7,12
2015-07-13,2.8,NA,NA,NA,31,7,12
2015-07-13,3.8,17,4,6,31,7,12
2015-07-13,5,75,2,6,31,7,12
2015-07-13,5.2,NA,NA,NA,31,7,12
2015-07-13,5.5,NA,NA,NA,31,7,12
2015-07-13,5.8,NA,NA,NA,31,7,12
2015-07-13,6,NA,NA,NA,31,7,12
2015-07-13,6.2,167,3,2,31,7,12
2015-07-13,8,187,4,3,31,7,12
2015-07-13,9,199,5,3,31,7,12
2015-07-13,9.3,NA,NA,NA,31,7,12
2015-07-16,0.1,133,8,8,49.5,6,10
2015-07-16,1,NA,NA,NA,49.5,6,10
2015-07-16,1.6,32.5,4,9,49.5,6,10
2015-07-16,2.8,NA,NA,NA,49.5,6,10
2015-07-16,3.8,12,3,7.5,49.5,6,10
2015-07-16,5,145,2.5,5,49.5,6,10
2015-07-16,5.2,NA,NA,NA,49.5,6,10
2015-07-16,5.5,NA,NA,NA,49.5,6,10
2015-07-16,5.8,NA,NA,NA,49.5,6,10
2015-07-16,6,NA,NA,NA,49.5,6,10
2015-07-16,6.2,148.5,3.5,4,49.5,6,10
2015-07-16,8,237.5,5.5,4,49.5,6,10
2015-07-16,9,254,6,8.5,49.5,6,10
2015-07-16,9.3,NA,NA,NA,49.5,6,10
2015-07-20,0.1,13,4,8,68,5,8
2015-07-20,1,NA,NA,NA,68,5,8
2015-07-20,1.6,7,2,8,68,5,8
2015-07-20,2.8,NA,NA,NA,68,5,8
2015-07-20,3.8,7,2,9,68,5,8
2015-07-20,5,215,3,4,68,5,8
2015-07-20,5.2,NA,NA,NA,68,5,8
2015-07-20,5.5,NA,NA,NA,68,5,8
2015-07-20,5.8,NA,NA,NA,68,5,8
2015-07-20,6,NA,NA,NA,68,5,8
2015-07-20,6.2,130,4,6,68,5,8
2015-07-20,8,288,7,5,68,5,8
2015-07-20,9,309,7,14,68,5,8
2015-07-20,9.3,NA,NA,NA,68,5,8
2015-07-23,0.1,73.5,4.5,7,86.5,5,9
2015-07-23,1,NA,NA,NA,86.5,5,9
2015-07-23,1.6,5,2,7.75,86.5,5,9
2015-07-23,2.8,NA,NA,NA,86.5,5,9
2015-07-23,3.8,333.5,7.5,7.5,86.5,5,9
2015-07-23,5,210.5,4.5,4,86.5,5,9
2015-07-23,5.2,NA,NA,NA,86.5,5,9
2015-07-23,5.5,NA,NA,NA,86.5,5,9
2015-07-23,5.8,NA,NA,NA,86.5,5,9
2015-07-23,6,NA,NA,NA,86.5,5,9
2015-07-23,6.2,207.5,6,6,86.5,5,9
2015-07-23,8,290,8,4.5,86.5,5,9
2015-07-23,9,300.5,8,9,86.5,5,9
2015-07-23,9.3,NA,NA,NA,86.5,5,9
2015-07-27,0.1,134,5,6,105,5,10
2015-07-27,1,NA,NA,NA,105,5,10
2015-07-27,1.6,3,2,7.5,105,5,10
2015-07-27,2.8,NA,NA,NA,105,5,10
2015-07-27,3.8,660,13,6,105,5,10
2015-07-27,5,206,6,4,105,5,10
2015-07-27,5.2,NA,NA,NA,105,5,10
2015-07-27,5.5,NA,NA,NA,105,5,10
2015-07-27,5.8,NA,NA,NA,105,5,10
2015-07-27,6,NA,NA,NA,105,5,10
2015-07-27,6.2,285,8,6,105,5,10
2015-07-27,8,292,9,4,105,5,10
2015-07-27,9,292,9,4,105,5,10
2015-07-27,9.3,NA,NA,NA,105,5,10
2015-07-30,0.1,67.5,3.5,6.5,107,6,10.5
2015-07-30,1,NA,NA,NA,107,6,10.5
2015-07-30,1.6,4,2,7.25,107,6,10.5
2015-07-30,2.8,NA,NA,NA,107,6,10.5
2015-07-30,3.8,333.5,8,11.5,107,6,10.5
2015-07-30,5,106.5,5,4.5,107,6,10.5
2015-07-30,5.2,NA,NA,NA,107,6,10.5
2015-07-30,5.5,NA,NA,NA,107,6,10.5
2015-07-30,5.8,NA,NA,NA,107,6,10.5
2015-07-30,6,NA,NA,NA,107,6,10.5
2015-07-30,6.2,196,6,5.5,107,6,10.5
2015-07-30,8,348,9,4.5,107,6,10.5
2015-07-30,9,382.5,9.5,4,107,6,10.5
2015-07-30,9.3,NA,NA,NA,107,6,10.5
2015-08-03,0.1,1,2,7,109,7,11
2015-08-03,1,NA,NA,NA,109,7,11
2015-08-03,1.6,5,2,7,109,7,11
2015-08-03,2.8,NA,NA,NA,109,7,11
2015-08-03,3.8,7,3,17,109,7,11
2015-08-03,5,7,4,5,109,7,11
2015-08-03,5.2,NA,NA,NA,109,7,11
2015-08-03,5.5,NA,NA,NA,109,7,11
2015-08-03,5.8,NA,NA,NA,109,7,11
2015-08-03,6,NA,NA,NA,109,7,11
2015-08-03,6.2,107,4,5,109,7,11
2015-08-03,8,404,9,5,109,7,11
2015-08-03,9,473,10,4,109,7,11
2015-08-03,9.3,NA,NA,NA,109,7,11
2015-08-08,0.1,1.5,2.25,7.25,107.25,5.5,10.75
2015-08-08,1,NA,NA,NA,107.25,5.5,10.75
2015-08-08,1.6,4.75,1.5,9.75,107.25,5.5,10.75
2015-08-08,2.8,NA,NA,NA,107.25,5.5,10.75
2015-08-08,3.8,6.5,2.75,17.5,107.25,5.5,10.75
2015-08-08,5,31.5,3.75,5.5,107.25,5.5,10.75
2015-08-08,5.2,NA,NA,NA,107.25,5.5,10.75
2015-08-08,5.5,NA,NA,NA,107.25,5.5,10.75
2015-08-08,5.8,NA,NA,NA,107.25,5.5,10.75
2015-08-08,6,NA,NA,NA,107.25,5.5,10.75
2015-08-08,6.2,167.75,5.25,5,107.25,5.5,10.75
2015-08-08,8,524.5,11.75,5,107.25,5.5,10.75
2015-08-08,9,580.25,12.5,4.75,107.25,5.5,10.75
2015-08-08,9.3,NA,NA,NA,107.25,5.5,10.75
2015-08-15,0.1,2,2.5,7.5,105.5,4,10.5
2015-08-15,1,NA,NA,NA,105.5,4,10.5
2015-08-15,1.6,4.5,1,12.5,105.5,4,10.5
2015-08-15,2.8,NA,NA,NA,105.5,4,10.5
2015-08-15,3.8,6,2.5,18,105.5,4,10.5
2015-08-15,5,56,3.5,6,105.5,4,10.5
2015-08-15,5.2,NA,NA,NA,105.5,4,10.5
2015-08-15,5.5,NA,NA,NA,105.5,4,10.5
2015-08-15,5.8,NA,NA,NA,105.5,4,10.5
2015-08-15,6,NA,NA,NA,105.5,4,10.5
2015-08-15,6.2,228.5,6.5,5,105.5,4,10.5
2015-08-15,8,645,14.5,5,105.5,4,10.5
2015-08-15,9,687.5,15,5.5,105.5,4,10.5
2015-08-15,9.3,NA,NA,NA,105.5,4,10.5
2015-08-22,0.1,2.5,2.75,7.75,103.75,2.5,10.25
2015-08-22,1,NA,NA,NA,103.75,2.5,10.25
2015-08-22,1.6,4.25,0.5,15.25,103.75,2.5,10.25
2015-08-22,2.8,NA,NA,NA,103.75,2.5,10.25
2015-08-22,3.8,5.5,2.25,18.5,103.75,2.5,10.25
2015-08-22,5,80.5,3.25,6.5,103.75,2.5,10.25
2015-08-22,5.2,NA,NA,NA,103.75,2.5,10.25
2015-08-22,5.5,NA,NA,NA,103.75,2.5,10.25
2015-08-22,5.8,NA,NA,NA,103.75,2.5,10.25
2015-08-22,6,NA,NA,NA,103.75,2.5,10.25
2015-08-22,6.2,289.25,7.75,5,103.75,2.5,10.25
2015-08-22,8,765.5,17.25,5,103.75,2.5,10.25
2015-08-22,9,794.75,17.5,6.25,103.75,2.5,10.25
2015-08-22,9.3,NA,NA,NA,103.75,2.5,10.25
2015-08-31,0.1,3,3,8,102,1,10
2015-08-31,1,NA,NA,NA,102,1,10
2015-08-31,1.6,4,0,18,102,1,10
2015-08-31,2.8,NA,NA,NA,102,1,10
2015-08-31,3.8,5,2,19,102,1,10
2015-08-31,5,105,3,7,102,1,10
2015-08-31,5.2,NA,NA,NA,102,1,10
2015-08-31,5.5,NA,NA,NA,102,1,10
2015-08-31,5.8,NA,NA,NA,102,1,10
2015-08-31,6,NA,NA,NA,102,1,10
2015-08-31,6.2,350,9,5,102,1,10
2015-08-31,8,886,20,5,102,1,10
2015-08-31,9,902,20,7,102,1,10
2015-08-31,9.3,NA,NA,NA,102,1,10
2015-09-04,0.1,3,2.5,10,101.333333333333,2,11.6666666666667
2015-09-04,1,NA,NA,NA,101.333333333333,2,11.6666666666667
2015-09-04,1.6,3.5,1,13,101.333333333333,2,11.6666666666667
2015-09-04,2.8,NA,NA,NA,101.333333333333,2,11.6666666666667
2015-09-04,3.8,4.5,2,14.5,101.333333333333,2,11.6666666666667
2015-09-04,5,60.5,2.5,5.5,101.333333333333,2,11.6666666666667
2015-09-04,5.2,NA,NA,NA,101.333333333333,2,11.6666666666667
2015-09-04,5.5,NA,NA,NA,101.333333333333,2,11.6666666666667
2015-09-04,5.8,NA,NA,NA,101.333333333333,2,11.6666666666667
2015-09-04,6,NA,NA,NA,101.333333333333,2,11.6666666666667
2015-09-04,6.2,291,7,6,101.333333333333,2,11.6666666666667
2015-09-04,8,823,25.5,5.5,101.333333333333,2,11.6666666666667
2015-09-04,9,936,29,4,101.333333333333,2,11.6666666666667
2015-09-04,9.3,NA,NA,NA,101.333333333333,2,11.6666666666667
2015-09-07,0.1,3,2,12,100.666666666667,3,13.3333333333333
2015-09-07,1,NA,NA,NA,100.666666666667,3,13.3333333333333
2015-09-07,1.6,3,2,8,100.666666666667,3,13.3333333333333
2015-09-07,2.8,NA,NA,NA,100.666666666667,3,13.3333333333333
2015-09-07,3.8,4,2,10,100.666666666667,3,13.3333333333333
2015-09-07,5,16,2,4,100.666666666667,3,13.3333333333333
2015-09-07,5.2,NA,NA,NA,100.666666666667,3,13.3333333333333
2015-09-07,5.5,NA,NA,NA,100.666666666667,3,13.3333333333333
2015-09-07,5.8,NA,NA,NA,100.666666666667,3,13.3333333333333
2015-09-07,6,NA,NA,NA,100.666666666667,3,13.3333333333333
2015-09-07,6.2,232,5,7,100.666666666667,3,13.3333333333333
2015-09-07,8,760,31,6,100.666666666667,3,13.3333333333333
2015-09-07,9,970,38,1,100.666666666667,3,13.3333333333333
2015-09-07,9.3,NA,NA,NA,100.666666666667,3,13.3333333333333
2015-09-14,0.1,6,2,10,100,4,15
2015-09-14,1,NA,NA,NA,100,4,15
2015-09-14,1.6,2,3,6,100,4,15
2015-09-14,2.8,NA,NA,NA,100,4,15
2015-09-14,3.8,7,2,8,100,4,15
2015-09-14,5,16,2,5,100,4,15
2015-09-14,5.2,NA,NA,NA,100,4,15
2015-09-14,5.5,NA,NA,NA,100,4,15
2015-09-14,5.8,NA,NA,NA,100,4,15
2015-09-14,6,NA,NA,NA,100,4,15
2015-09-14,6.2,813,18,5,100,4,15
2015-09-14,8,938,21,7,100,4,15
2015-09-14,9,985,25,6,100,4,15
2015-09-14,9.3,NA,NA,NA,100,4,15
2015-09-18,0.1,5.5,4.5,10,81,6.5,15
2015-09-18,1,NA,NA,NA,81,6.5,15
2015-09-18,1.6,3.5,3.5,7.5,81,6.5,15
2015-09-18,2.8,NA,NA,NA,81,6.5,15
2015-09-18,3.8,4.5,2,7,81,6.5,15
2015-09-18,5,9,1.5,6,81,6.5,15
2015-09-18,5.2,NA,NA,NA,81,6.5,15
2015-09-18,5.5,NA,NA,NA,81,6.5,15
2015-09-18,5.8,NA,NA,NA,81,6.5,15
2015-09-18,6,NA,NA,NA,81,6.5,15
2015-09-18,6.2,409.5,10,6.5,81,6.5,15
2015-09-18,8,864,19.5,6,81,6.5,15
2015-09-18,9,1017.5,25.5,10,81,6.5,15
2015-09-18,9.3,NA,NA,NA,81,6.5,15
2015-09-21,0.1,5,7,10,62,9,15
2015-09-21,1,NA,NA,NA,62,9,15
2015-09-21,1.6,5,4,9,62,9,15
2015-09-21,2.8,NA,NA,NA,62,9,15
2015-09-21,3.8,2,2,6,62,9,15
2015-09-21,5,2,1,7,62,9,15
2015-09-21,5.2,NA,NA,NA,62,9,15
2015-09-21,5.5,NA,NA,NA,62,9,15
2015-09-21,5.8,NA,NA,NA,62,9,15
2015-09-21,6,NA,NA,NA,62,9,15
2015-09-21,6.2,6,2,8,62,9,15
2015-09-21,8,790,18,5,62,9,15
2015-09-21,9,1050,26,14,62,9,15
2015-09-21,9.3,NA,NA,NA,62,9,15
2015-09-28,0.1,3,1,6,10,2,4
2015-09-28,1,NA,NA,NA,10,2,4
2015-09-28,1.6,6,1,9,10,2,4
2015-09-28,2.8,NA,NA,NA,10,2,4
2015-09-28,3.8,8,2,8,10,2,4
2015-09-28,5,5,1,8,10,2,4
2015-09-28,5.2,NA,NA,NA,10,2,4
2015-09-28,5.5,NA,NA,NA,10,2,4
2015-09-28,5.8,NA,NA,NA,10,2,4
2015-09-28,6,NA,NA,NA,10,2,4
2015-09-28,6.2,232,7,6,10,2,4
2015-09-28,8,1190,30,6,10,2,4
2015-09-28,9,704.333333333333,19.6666666666667,11.3333333333333,10,2,4
2015-09-28,9.3,NA,NA,NA,10,2,4
2015-10-02,0.1,17.5,2.5,6.5,9.5,2,4.5
2015-10-02,1,NA,NA,NA,9.5,2,4.5
2015-10-02,1.6,19,2,7,9.5,2,4.5
2015-10-02,2.8,NA,NA,NA,9.5,2,4.5
2015-10-02,3.8,16,3,8,9.5,2,4.5
2015-10-02,5,15,2.5,7.5,9.5,2,4.5
2015-10-02,5.2,NA,NA,NA,9.5,2,4.5
2015-10-02,5.5,NA,NA,NA,9.5,2,4.5
2015-10-02,5.8,NA,NA,NA,9.5,2,4.5
2015-10-02,6,NA,NA,NA,9.5,2,4.5
2015-10-02,6.2,128,6,7,9.5,2,4.5
2015-10-02,8,611.5,19,6.5,9.5,2,4.5
2015-10-02,9,358.666666666667,13.3333333333333,8.66666666666667,9.5,2,4.5
2015-10-02,9.3,NA,NA,NA,9.5,2,4.5
2015-10-05,0.1,32,4,7,9,2,5
2015-10-05,1,NA,NA,NA,9,2,5
2015-10-05,1.6,32,3,5,9,2,5
2015-10-05,2.8,NA,NA,NA,9,2,5
2015-10-05,3.8,24,4,8,9,2,5
2015-10-05,5,25,4,7,9,2,5
2015-10-05,5.2,NA,NA,NA,9,2,5
2015-10-05,5.5,NA,NA,NA,9,2,5
2015-10-05,5.8,NA,NA,NA,9,2,5
2015-10-05,6,NA,NA,NA,9,2,5
2015-10-05,6.2,24,5,8,9,2,5
2015-10-05,8,33,8,7,9,2,5
2015-10-05,9,13,7,6,9,2,5
2015-10-05,9.3,NA,NA,NA,9,2,5
2015-10-12,0.1,22.5,4,7,8.6,2.2,5.21428571428571
2015-10-12,1,NA,NA,NA,8.6,2.2,5.21428571428571
2015-10-12,1.6,26.4,2.4,5.8,8.6,2.2,5.21428571428571
2015-10-12,2.8,NA,NA,NA,8.6,2.2,5.21428571428571
2015-10-12,3.8,14,3,7,8.6,2.2,5.21428571428571
2015-10-12,5,15,2.5,7,8.6,2.2,5.21428571428571
2015-10-12,5.2,NA,NA,NA,8.6,2.2,5.21428571428571
2015-10-12,5.5,NA,NA,NA,8.6,2.2,5.21428571428571
2015-10-12,5.8,NA,NA,NA,8.6,2.2,5.21428571428571
2015-10-12,6,NA,NA,NA,8.6,2.2,5.21428571428571
2015-10-12,6.2,15,3.5,7.5,8.6,2.2,5.21428571428571
2015-10-12,8,21,5,6.5,8.6,2.2,5.21428571428571
2015-10-12,9,10.5,4.5,5.5,8.6,2.2,5.21428571428571
2015-10-12,9.3,NA,NA,NA,8.6,2.2,5.21428571428571
2015-10-19,0.1,13,4,7,8.2,2.4,5.42857142857143
2015-10-19,1,NA,NA,NA,8.2,2.4,5.42857142857143
2015-10-19,1.6,20.8,1.8,6.6,8.2,2.4,5.42857142857143
