"Date","Depth","Temp_interp","DO_mgL_interp","Chla_interp","Turb_NTU_interp","SpCond_uScm_interp"
2016-07-11,9,12.8899,11.07603,2.0504,2.8217,42.605718723353
2016-07-11,9.3,12.8818,11.10927,2.0627,2.7509,42.7116055720961
2016-07-14,0.1,25.8054,5.26905,1.8467,1.1699,34.0305305837558
2016-07-14,1,25.4231,8.29214,1.9388,1.1384,33.6065196572804
2016-07-14,1.6,24.7605,10.06443,2.2061,1.153,34.6150749295113
2016-07-14,2.8,22.5409,9.86555,6.8115,1.8796,36.6889356475311
2016-07-14,3.8,20.2847,6.89676,6.8421,1.9488,37.5341282953888
2016-07-14,5,17.2179,0.38527,7.2275,5.3046,43.1234771384939
2016-07-14,5.2,16.6778,0.09064,6.2725,6.2882,44.1638767478563
2016-07-14,5.5,15.8038,0.08608,8.441,7.6064,45.2690437385421
2016-07-14,5.8,14.989,1.68576,3.6332,8.7622,44.2076143631368
2016-07-14,6,14.1619,3.55506,3.3083,8.9089,43.705948263381
2016-07-14,6.2,13.3771,9.28653,2.3629,7.7389,43.5694386680785
2016-07-14,8,13.0993,10.422,1.924,3.4689,43.4333368323348
2016-07-14,9,13.0945,10.4253,1.8546,3.27,43.4813703950512
2016-07-14,9.3,13.0898,10.41139,1.8845,3.4034,43.5153636722064
2016-07-18,0.1,26.84,6.15458,1.4988,1.4352,34.5005902560417
2016-07-18,1,26.6248,8.03015,1.465,1.4325,34.312994508579
2016-07-18,1.6,26.4751,7.60105,1.6752,1.4041,34.2651253107924
2016-07-18,2.8,23.68,11.47415,4.0348,1.6763,36.7925836181816
2016-07-18,3.8,20.3957,6.89604,7.5798,1.4171,37.7638636022076
2016-07-18,5,17.1263,0.24083,6.435,3.1729,46.2611918544073
2016-07-18,5.2,16.5306,0.11255,7.6359,7.1247,53.2473229506694
2016-07-18,5.5,15.586,0.15699,6.4079,6.0952,45.8205097193025
2016-07-18,5.8,14.8077,1.63838,3.7255,7.466,44.3543751733069
2016-07-18,6,13.5275,9.22527,5.309,7.969,44.1763866891671
2016-07-18,6.2,13.4138,9.38555,6.2708,8.2125,43.9412118793649
2016-07-18,8,13.3493,9.5731,2.5523,4.3034,44.0220757637163
2016-07-18,9,13.8249,6.84843,3.6076,4.3857,44.510417884132
2016-07-18,9.3,13.3082,9.62002,2.4255,4.4295,44.094965869246
2016-07-21,0.1,26.8576,6.26923,1.2416,1.366,34.3173508993161
2016-07-21,1,26.8642,6.98554,1.0511,1.4048,34.3727329100051
2016-07-21,1.6,26.7765,6.2929,1.5601,1.434,34.4489272810864
2016-07-21,2.8,23.9255,10.4048,3.637,1.7656,37.3512192041661
2016-07-21,3.8,20.3867,5.38553,5.6164,1.4541,38.5566695362141
2016-07-21,5,17.0964,0.36494,4.4691,2.9666,46.6610267364634
2016-07-21,5.2,16.4271,0.26473,4.871,3.6464,49.2738918094868
2016-07-21,5.5,15.5687,0.23459,9.2194,5.3141,51.8481222276666
2016-07-21,5.8,14.704,2.33903,5.6112,5.3816,45.9380946998704
2016-07-21,6,14.1832,5.99934,4.5433,6.3521,44.877603342943
2016-07-21,6.2,13.8184,8.08135,5.0177,8.7195,44.582433021752
2016-07-21,8,13.4522,9.09665,3.8876,5.3925,44.633720374226
2016-07-21,9,13.431,9.1204,3.6084,5.1419,44.5264155353804
2016-07-21,9.3,13.428,9.12301,3.9073,5.1572,44.5980691544836
2016-07-24,0.1,28.6465,8.41279,1.3501,0.4738,34.8473028257002
2016-07-24,1,28.2234,8.53273,1.7004,0.5467,34.5984832572122
2016-07-24,1.6,29.0237,4.68281,2.8416,1.4225,35.0495486072389
2016-07-24,2.8,24.3478,13.48292,3.2045,1.0657,36.4692279013517
2016-07-24,3.8,20.519,5.18777,4.8979,1.9778,38.9874956925914
2016-07-24,5,17.0891,0.45558,6.2513,2.8367,46.2494938018803
2016-07-24,5.2,16.4215,0.22683,5.6309,2.7892,47.6256676951695
2016-07-24,5.5,15.2714,0.05296,23.477,3.3312,49.4290367429838
2016-07-24,5.8,14.1852,5.85746,5.3901,6.2018,44.5449188097177
2016-07-24,6,13.6992,8.51713,9.2649,7.6625,44.5375843685542
2016-07-24,6.2,13.5784,8.88788,9.2131,6.785,44.9261329038821
2016-07-24,8,13.5336,8.92018,8.8869,5.8577,45.0122905265992
2016-07-24,9,13.5182,8.88192,8.8239,6.2787,45.1036369241141
2016-07-24,9.3,13.5059,8.92554,5.2921,5.0865,44.7299011820796
2016-07-25,0.1,28.9999,7.97406,1.004,1.0999,35.2241641380096
2016-07-25,0.1,28.9999,7.97406,1.004,1.0999,35.2241641380096
2016-07-25,1,29.1429,5.59948,1.524,1.18,34.3356981501542
2016-07-25,1.6,27.4827,10.06979,2.7716,1.9374,35.7041887235313
2016-07-25,2.8,24.3673,13.01149,3.1692,1.6828,36.8839203169445
2016-07-25,3.8,20.8587,5.94415,5.0103,2.1057,38.7635200854398
2016-07-25,5,17.0657,0.10117,3.762,4.1297,49.3174091864191
2016-07-25,5.2,17.4052,0.40054,5.5246,2.8735,47.2791028022901
2016-07-25,5.5,15.2106,0.14127,9.4782,4.3235,47.465907645405
2016-07-25,5.8,15.0113,0.66188,12.3157,4.7181,46.20231663041
2016-07-25,6,13.8509,7.18535,5.9589,9.3636,44.956448186746
2016-07-25,6.2,13.6656,8.55543,6.6213,6.4718,45.0008421047688
2016-07-25,8,13.5301,8.63056,9.9608,6.6217,45.1156974874831
2016-07-25,8,13.5301,8.63056,9.9608,6.6217,45.1156974874831
2016-07-25,9,13.5724,8.64377,5.7095,5.69,45.0962108742931
2016-07-25,9.3,13.5189,8.82728,8.919,6.8958,45.2253349219536
2016-07-26,0.1,29.1758,7.66584,1.0385,1.2805,35.3544569968276
2016-07-26,1,28.1886,7.61587,1.6522,1.5247,35.681432142486
2016-07-26,1.6,27.7838,7.71243,1.7999,1.5508,35.9373597390083
2016-07-26,2.8,24.3481,11.79532,6.6012,2.6511,37.1227612661253
2016-07-26,3.8,21.3719,5.59714,5.6536,2.6113,39.5579658905042
2016-07-26,5,18.8559,2.58171,4.479,3.2503,42.5894991012779
2016-07-26,5.2,18.5781,1.947,3.8812,3.2978,42.9497191008963
2016-07-26,5.5,17.9596,1.16864,3.7919,4.0037,44.2573031344692
2016-07-26,5.8,16.3728,0.18723,6.359,4.104,48.8401397915913
2016-07-26,6,14.8657,2.86103,20.386,4.7003,46.7465425943201
2016-07-26,6.2,14.2933,6.63567,21.2111,5.2112,45.4891623595228
2016-07-26,8,13.6515,8.7477,6.7998,5.9463,45.3771977595988
2016-07-26,9,13.6314,8.78852,6.7829,5.9763,45.4323759195996
2016-07-26,9.3,13.6266,8.78773,6.7627,5.9423,45.3781034448442
2016-07-28,0.1,27.132,5.36272,2.4069,1.9269,36.5401694517225
2016-07-28,1,26.836,6.26562,2.4712,2.1782,36.4932986019464
2016-07-28,1.6,26.3713,7.05533,2.5082,2.1048,36.7210485392385
2016-07-28,2.8,25.4637,6.24982,3.3983,2.5144,37.6948729495935
2016-07-28,3.8,24.1905,5.87962,4.203,2.7646,38.319540661968
2016-07-28,5,22.921,4.79879,3.5893,2.9546,39.1092919636556
2016-07-28,5.2,22.5652,4.67623,3.527,3.0011,39.4598517798703
2016-07-28,5.5,21.9244,4.44657,3.4306,3.0347,39.762119348525
2016-07-28,5.8,20.8642,3.16106,2.7455,3.2464,40.2082626542957
2016-07-28,6,19.3854,2.05638,2.4249,3.2326,41.1122240378877
2016-07-28,6.2,17.5702,1.09468,2.3194,3.809,43.728899232368
2016-07-28,8,13.8702,9.3529,6.2152,5.3739,45.8334528162463
2016-07-28,9,13.8391,9.37684,5.5566,5.3494,45.909481655817
2016-07-28,9.3,13.8341,9.36215,5.9016,5.1545,45.9653385347025
2016-08-01,0.1,28.3071,6.03585,1.0246,0.891,36.2018397115008
2016-08-01,1,28.542,6.0004,1.2149,1.1511,36.2959800953906
2016-08-01,1.6,27.8707,5.88436,1.9479,1.1124,36.6858635289388
2016-08-01,2.8,25.6687,7.06929,3.5831,1.8557,38.0351012212352
2016-08-01,3.8,24.3711,4.72532,2.0988,1.9786,38.829223241282
2016-08-01,5,22.2148,1.29403,1.3744,3.7663,40.1896940131179
2016-08-01,5.2,21.8715,0.80615,1.3687,4.2926,40.5253403724867
2016-08-01,5.5,21.2771,0.2585,1.2376,4.7147,41.1439854172163
2016-08-01,5.8,20.6101,0.13123,1.9032,6.972,41.8167214029806
2016-08-01,6,19.9832,0.12709,4.3145,8.0469,43.3397322866735
2016-08-01,6.2,17.7503,0.06666,25.8573,8.2763,46.5242557279414
2016-08-01,8,14.2961,11.34211,2.8279,4.8504,47.651967114149
2016-08-01,9,14.258,11.23278,1.8805,4.5289,47.6298463642062
2016-08-01,9.3,14.2584,11.23788,1.9535,4.5589,47.6848742426483
2016-08-08,0.1,25.2482,6.22643,2.9908,1.0997,35.7098611181859
2016-08-08,1,25.348,6.22969,2.8487,1.1112,35.5595726326255
2016-08-08,1.6,25.4318,6.65308,2.9359,1.3583,35.6557901494373
2016-08-08,2.8,25.1682,6.78353,3.1998,1.7963,35.9710118080452
2016-08-08,3.8,23.8197,1.78167,3.4101,1.9782,39.7175660861022
2016-08-08,5,21.8763,0.17295,15.3114,4.5587,43.2606307355681
2016-08-08,5.2,21.5413,0.15182,8.6212,4.5696,45.1867570384669
2016-08-08,5.5,20.5575,0.12817,3.933,4.8042,52.900389636324
2016-08-08,5.8,19.0816,0.13995,2.6248,4.2485,57.7051750873231
2016-08-08,6,18.0063,0.23166,2.1581,3.4516,59.6553638116963
2016-08-08,6.2,16.6778,2.78548,1.6744,2.4604,54.0153012799609
2016-08-08,8,14.8287,13.53556,0.8773,7.8072,49.9880747622365
2016-08-08,9,14.8091,13.5456,0.7952,7.7918,50.1658445000713
2016-08-08,9.3,14.8031,13.52194,0.776,7.6246,50.11992895875
2016-08-11,0.1,26.1496,5.78295,1.5385,0.8161,36.3417990355292
2016-08-11,1,26.0168,6.10832,1.7917,0.6788,36.289866850677
2016-08-11,1.6,25.8052,6.51208,2.1611,0.814,36.43037855055
2016-08-11,2.8,24.3867,4.92505,4.6183,1.2681,38.3047732631477
2016-08-11,3.8,23.5073,0.91168,2.5892,1.6866,39.8836392898274
2016-08-11,5,21.8453,0.09307,17.4979,3.7928,56.4216441939269
2016-08-11,5.2,21.3277,0.08302,21.6786,4.8839,61.4574937683836
2016-08-11,5.5,20.2943,0.09018,6.1604,2.7092,63.558202412024
2016-08-11,5.8,18.8471,0.0869,2.0525,1.7287,64.0259960227296
2016-08-11,6,17.8911,0.08657,1.4488,1.4117,62.4970671530737
2016-08-11,6.2,16.8554,2.62193,1.5229,1.46,56.5446191239065
2016-08-11,8,15.0119,14.50654,1.3675,8.3564,50.680930446624
2016-08-11,9,14.9862,14.51338,1.3375,8.4013,50.8586246183893
2016-08-11,9.3,14.9801,14.45055,1.1522,8.9812,50.7393195401286
2016-08-15,0.1,27.3341,6.05773,1.5004,0.5752,37.084605697186
2016-08-15,1,27.2964,5.86018,1.5275,0.6172,36.9057174687318
2016-08-15,1.6,27.2739,6.25848,1.6909,0.5815,36.872887552972
2016-08-15,2.8,25.1552,6.71564,3.7392,1.0846,37.916175323166
2016-08-15,3.8,23.8068,1.25487,6.8655,1.4,39.6060424603976
2016-08-15,5,21.6172,0.09303,11.7049,2.9693,61.0751273706032
2016-08-15,5.2,20.8075,0.09156,9.9166,3.298,68.9799426202131
2016-08-15,5.5,19.8559,0.0897,4.1693,1.8398,74.1277962131514
2016-08-15,5.8,18.908,0.08792,2.6113,1.4525,71.2228414015256
2016-08-15,6,18.3497,0.23489,2.2212,1.2569,69.6991075171808
2016-08-15,6.2,16.6118,7.88495,1.8209,1.1622,59.8078963937191
2016-08-15,8,15.2502,15.10651,1.1562,9.4812,51.3077705807089
2016-08-15,9,15.2258,15.18697,1.1164,9.4708,51.4468664810603
2016-08-15,9.3,15.2166,15.12377,1.1391,9.4568,51.3275449528767
2016-08-18,0.1,26.7375,6.33596,2.6939,1.4796,36.1726319915698
2016-08-18,1,26.8328,6.75812,2.7516,1.6826,36.1859821399379
2016-08-18,1.6,26.8032,6.34802,2.8443,1.4888,36.2389789763965
2016-08-18,2.8,26.1706,7.38629,4.2688,1.7798,36.6794587878698
2016-08-18,3.8,23.759,1.18164,8.4217,2.2601,40.2489529568311
2016-08-18,5,21.1061,0.13261,7.6332,2.8084,72.0332620983381
2016-08-18,5.2,20.6538,0.1073,2.7088,1.971,74.7460614461103
2016-08-18,5.5,19.7575,0.14433,2.2766,1.9393,75.5442743979466
2016-08-18,5.8,18.4145,0.11292,1.3594,2.0492,76.8658431983045
2016-08-18,6,17.6377,2.10845,1.1141,2.7581,67.5589812083959
2016-08-18,6.2,16.2002,12.99152,0.9766,2.5457,54.0711263682773
2016-08-18,8,15.3962,15.72234,0.547,10.0925,52.1159146907919
2016-08-18,9,15.3801,15.59594,0.5446,10.1523,52.1759190647989
2016-08-18,9.3,15.3734,15.55698,0.5455,9.9944,52.1746888131838
2016-08-23,0.1,25.8025,5.05633,3.9763,1.8138,36.6372543250197
2016-08-23,1,25.8082,6.37563,4.1844,1.9387,36.6234054076167
2016-08-23,1.6,25.7083,6.43569,4.5856,1.9718,36.7857804654004
2016-08-23,2.8,25.163,7.58507,6.2762,2.1643,37.5741553820491
2016-08-23,3.8,23.934,0.66673,10.768,3.0383,40.2759147906873
2016-08-23,5,21.6187,0.10426,6.0726,9.5531,69.6626340523555
2016-08-23,5.2,20.8307,0.09878,3.5516,6.5288,77.0887956282018
2016-08-23,5.5,19.5378,0.09132,3.2986,5.4286,79.0084691496099
2016-08-23,5.8,18.135,0.18181,1.8752,2.4911,74.7089196015323
2016-08-23,6,17.1483,3.99328,1.7738,2.5662,57.8377653382277
2016-08-23,6.2,16.3838,10.97733,1.4076,4.5599,52.6852500419604
2016-08-23,8,15.617,15.97089,0.602,10.1931,52.9314800824138
2016-08-23,9,15.5944,15.97922,0.5552,9.942,53.0200509770769
2016-08-23,9.3,15.5924,16.00148,0.5834,9.926,53.1193425685192
2016-08-26,0.1,29.2938,7.60459,2.5347,5.8069,41.0848153769297
2016-08-26,1,28.4339,4.99914,4.4324,1.4637,36.6032168789819
2016-08-26,1.6,27.0017,6.43537,3.254,1.4488,37.4188114151352
2016-08-26,2.8,28.3827,4.57002,12.2252,2.2765,36.424612452056
2016-08-26,3.8,25.1924,2.38828,11.1191,2.8043,39.8129109224258
2016-08-26,5,21.1318,3.96667,3.1905,17.7713,70.2996255183117
2016-08-26,5.2,20.5339,0.8661,2.4979,9.6692,79.8387781735358
2016-08-26,5.5,19.2618,0.2776,2.3233,5.8033,76.094724937112
2016-08-26,5.8,17.9974,0.15969,1.737,5.6621,69.2074244957872
2016-08-26,6,16.104,16.00457,1.3138,11.7378,52.8935036160091
2016-08-26,6.2,16.0657,13.59717,1.5956,6.48,52.9166133672067
2016-08-26,8,15.7493,16.64239,0.429,9.0439,52.9553918726983
2016-08-26,9,15.7215,16.41265,0.4568,9.4123,53.1013265807843
2016-08-26,9.3,15.7175,16.43554,0.4916,9.3627,53.1049158917071
2016-09-02,0.1,25.0712,6.67021,3.2354,25.6471,38.8246525784655
2016-09-02,1,25.6599,6.22666,4.5569,2.2231,36.9889321699264
2016-09-02,1.6,25.6555,6.0121,4.9681,2.2272,37.0035121773638
2016-09-02,2.8,25.6336,6.11505,5.3146,2.2374,37.08562664687
2016-09-02,3.8,23.9037,0.56625,8.3245,3.9178,43.6851242323931
2016-09-02,5,20.7426,0.1002,2.6899,31.9347,78.4993922717641
2016-09-02,5.2,19.9596,0.0954,2.2987,19.3785,86.0465295124743
2016-09-02,5.5,18.6062,0.09019,2.1972,12.1436,83.4773555545425
2016-09-02,5.8,17.4453,0.36114,1.813,5.7344,57.0668032495255
2016-09-02,6,16.6597,9.68977,1.4091,10.1077,52.2169286326029
2016-09-02,6.2,16.1824,14.10931,1.3242,12.873,53.8895969888015
2016-09-02,8,15.9944,15.22904,0.5971,9.5987,54.0617116781561
2016-09-02,9,15.9746,15.24316,0.5893,9.4907,54.1130967609741
2016-09-02,9.3,15.9665,15.24373,0.5942,9.6628,54.0653565008538
2016-09-06,0.1,25.8229,6.53545,2.2,1.7723,37.3269793086835
2016-09-06,1,25.3522,6.30572,3.0359,1.9619,37.5379921758731
2016-09-06,1.6,25.1335,6.62758,3.298,1.96,37.5252163271482
2016-09-06,2.8,24.3374,6.63055,5.9821,2.6585,37.7676849800952
2016-09-06,3.8,23.4143,2.56924,5.475,3.941,39.3577376847522
2016-09-06,5,20.5502,0.10839,3.1325,27.8163,85.3665672862038
2016-09-06,5.2,19.9998,0.10105,2.7837,19.609,89.976921737801
2016-09-06,5.5,18.5064,0.08788,2.4261,9.5959,82.5119286885164
2016-09-06,5.8,17.1934,5.85602,2.2014,6.7382,54.6078715756279
2016-09-06,6,16.4983,12.39479,1.6379,7.3376,53.29491492376
2016-09-06,6.2,16.2305,14.38093,1.3965,10.0855,54.0764313574775
2016-09-06,8,16.1042,14.94991,0.6658,8.6915,54.2313123506021
2016-09-06,9,16.0973,14.84751,0.6684,8.6366,54.2669649129294
2016-09-06,9.3,16.0948,14.87116,0.6611,8.6659,54.3341230408072
2016-09-09,0.1,26.016,8.53688,1.5613,0.7467,37.3317205634342
2016-09-09,1,25.2095,8.94954,2.7449,0.6394,36.9923021525517
2016-09-09,1.6,24.8634,9.10171,3.0493,0.7483,36.8665129442624
2016-09-09,2.8,24.1561,8.84622,7.6601,1.196,37.1566734697555
2016-09-09,3.8,23.5025,2.19851,11.511,2.034,38.2202450026264
2016-09-09,5,19.9831,0.05462,4.7387,32.3118,87.7357525965513
2016-09-09,5.2,19.3508,0.04801,2.9457,16.6477,89.3081941415824
2016-09-09,5.5,18.4605,0.04571,2.6315,7.9198,76.8594126664226
2016-09-09,5.8,17.387,3.45734,1.8643,7.2565,51.6886052134604
2016-09-09,6,16.5234,13.72005,1.6245,8.3941,52.8439955883862
2016-09-09,6.2,16.2218,14.53755,1.5182,10.2577,53.6435485374315
2016-09-09,8,16.1448,14.89339,0.6932,6.6185,53.7511779280617
2016-09-09,9,16.135,14.87728,0.6775,6.7995,53.7665161672055
2016-09-09,9.3,16.129,14.8386,0.664,6.9684,53.853772117955
2016-09-16,0.1,24.2926,8.50645,0.2101,8.2957,32.1752274374852
2016-09-16,1,24.5444,7.16178,4.7981,1.9821,37.9297542038921
2016-09-16,1.6,24.5396,6.67328,5.2388,1.979,37.701860589353
2016-09-16,2.8,24.4055,6.66222,15.118,2.7457,37.6535238809925
2016-09-16,3.8,23.585,7.77384,18.7509,3.1895,38.8357288250913
2016-09-16,5,20.3132,0.25195,3.8547,17.8932,81.3122151152183
2016-09-16,5.2,19.494,0.21653,3.5889,46.1925,93.7091693064445
2016-09-16,5.5,18.2719,0.1885,3.3066,34.6268,75.6764702112623
2016-09-16,5.8,17.5041,1.76043,2.6671,14.7764,58.9340191152181
2016-09-16,6,16.8414,9.78088,2.3834,12.342,53.0770244417616
2016-09-16,6.2,16.546,11.57083,2.8094,13.676,54.1706102809135
2016-09-16,8,16.3368,12.74345,0.9294,7.9223,54.6202697250227
2016-09-16,9,16.3257,12.74819,0.9056,8.1283,54.6382185069876
2016-09-16,9.3,16.3211,12.74331,0.9098,8.4195,54.7969409649709
2016-09-17,0.1,24.3367,7.27292,4.0676,1.8918,37.8649846261786
2016-09-17,1,24.0872,8.1928,7.3606,2.2373,37.7813094845828
2016-09-17,1.6,24.0214,8.12783,8.0442,2.2434,37.8948617129406
2016-09-17,2.8,23.8957,6.22943,9.6685,2.289,38.1268106466444
2016-09-17,3.8,23.3674,0.40536,4.7845,2.5406,40.6327739757424
2016-09-17,5,20.1814,0.0798,2.4423,19.9838,69.726581012386
2016-09-17,5.2,19.4509,0.08414,2.6581,35.9645,89.7423557502052
2016-09-17,5.5,18.3884,0.07747,2.5829,25.6949,79.4933640178179
2016-09-17,5.8,17.4936,1.32851,2.3341,12.614,53.8977851943533
2016-09-17,6,16.6989,11.33979,1.9972,11.4516,53.9114189203555
2016-09-17,6.2,16.423,12.16587,1.7353,11.9086,54.6009868936005
2016-09-17,8,16.3409,12.5763,0.8363,7.9449,54.589679057622
2016-09-17,9,16.3271,12.63749,0.805,7.8733,54.6919382917631
2016-09-17,9.3,16.3249,12.60522,0.7654,8.0091,54.7354057642116
2016-09-22,0.1,23.4857,7.432695,6.51885,168.661,38.2455696499442
2016-09-22,1,23.2798,7.107995,5.8134,2.73435,37.563073069459
2016-09-22,1.6,23.18335,6.91856,6.04415,2.7433,37.6458140770412
2016-09-22,2.8,23.0895,5.9265,6.58965,2.6287,37.7873864165492
2016-09-22,3.8,22.7143,3.24678,3.7566,2.7386,39.4326552722427
2016-09-22,5,19.95225,0.151465,2.8164,17.5823,75.0010919466355
2016-09-22,5.2,19.26255,0.13049,2.5255,28.4742,88.0045667373531
2016-09-22,5.5,18.181,0.94638,2.3245,23.44915,70.490473131194
2016-09-22,5.8,17.33585,3.590055,1.83685,14.69005,54.4022643991214
2016-09-22,6,16.74835,9.172295,1.51755,13.59875,54.8875506183336
2016-09-22,6.2,16.55035,9.863125,1.2692,13.1155,55.3880477648516
2016-09-22,8,16.47335,10.27395,0.67065,8.53255,55.449689695206
2016-09-22,9,16.4623,10.29261,0.67305,8.50365,55.4002214810916
2016-09-22,9.3,16.45845,10.27112,0.66175,8.50935,55.4922126551933
2016-09-27,0.1,22.6347,7.59247,8.9701,335.4302,38.6261546737098
2016-09-27,1,22.4724,6.02319,4.2662,3.2314,37.3448366543352
2016-09-27,1.6,22.3453,5.70929,4.0441,3.2432,37.3967664411418
2016-09-27,2.8,22.2833,5.62357,3.5108,2.9684,37.447962186454
2016-09-27,3.8,22.0612,6.0882,2.7287,2.9366,38.232536568743
2016-09-27,5,19.7231,0.22313,3.1905,15.1808,80.2756028808849
2016-09-27,5.2,19.0742,0.17684,2.3929,20.9839,86.2667777245011
2016-09-27,5.5,17.9736,1.81529,2.0661,21.2034,61.48758224457
2016-09-27,5.8,17.1781,5.8516,1.3396,16.7661,54.9067436038895
2016-09-27,6,16.7978,7.0048,1.0379,15.7459,55.8636823163117
2016-09-27,6.2,16.6777,7.56038,0.8031,14.3224,56.1751086361027
2016-09-27,8,16.6058,7.9716,0.505,9.1202,56.30970033279
2016-09-27,9,16.5975,7.94773,0.5411,9.134,56.1085046704202
2016-09-27,9.3,16.592,7.93702,0.5581,9.0096,56.249019546175
2016-09-30,0.1,21.0834,6.0259,4.4914,4.5873,36.5189881366799
2016-09-30,1,21.6621,5.82399,4.8032,4.5834,36.3138779823609
2016-09-30,1.6,21.6145,5.49161,4.7752,4.5106,36.2036611512033
2016-09-30,2.8,21.4692,5.44466,2.8963,4.3708,36.4857352283343
2016-09-30,3.8,20.7526,2.98352,1.4224,13.3387,40.8735245784229
2016-09-30,5,20.1328,5.79048,1.6415,15.3751,33.7092682314167
2016-09-30,5.2,19.9779,5.64861,1.6884,17.5814,33.854272224266
2016-09-30,5.5,19.094,0.45622,1.7895,21.1451,69.4921558430082
2016-09-30,5.8,17.8187,1.95612,2.102,17.86,54.0460107901935
2016-09-30,6,17.137,5.75214,1.574,17.2311,55.3153685965456
2016-09-30,6.2,16.8495,6.95644,0.9624,13.9399,56.3771635688584
2016-09-30,8,16.6508,7.59932,0.7512,8.7642,56.9802636973412
2016-09-30,9,16.6292,7.58664,0.732,8.1558,56.9465288745487
2016-09-30,9.3,16.6282,7.61505,0.7551,8.1429,57.0221588984398
2016-10-05,0.1,20.9112,6.12245,3.1792,4.3305,35.9387299275178
2016-10-05,1,20.9136,6.69198,3.9498,4.8329,35.8921802853986
2016-10-05,1.6,20.6656,6.37223,3.5753,4.9051,35.790526771449
2016-10-05,2.8,20.0917,7.807,2.1446,4.9288,35.3404292960761
2016-10-05,3.8,19.908,4.1912,1.5008,6.1978,34.628750292996
2016-10-05,5,19.5212,4.23774,1.1506,7.2462,35.3878068822138
2016-10-05,5.2,19.4782,4.13734,1.024,7.3039,35.7513874101233
2016-10-05,5.5,19.3055,3.29798,0.9635,7.3113,36.8441041451411
2016-10-05,5.8,19.2006,2.70199,0.9735,7.0715,38.5778715026569
2016-10-05,6,19.1418,2.26708,0.834,6.508,39.6181229592722
2016-10-05,6.2,19.1036,1.5217,0.8781,6.5195,40.7316183677869
2016-10-05,8,17.569,2.83327,0.7494,7.3065,56.494609575769
2016-10-05,9,17.0862,5.01177,0.4956,9.7169,58.0204791344941
2016-10-05,9.3,17.088,5.02511,0.4339,9.4904,58.0084871751134
2016-10-06,0.1,19.6861,5.21628,2.7344,4.6043,34.3582181908024
2016-10-06,1,19.6843,5.76385,2.7668,4.8301,34.3392105867782
2016-10-06,1.6,19.7244,5.25998,2.9365,4.589,34.2959563764815
2016-10-06,2.8,19.7414,6.34383,2.7031,4.789,34.6291368829636
2016-10-06,3.8,19.7418,6.90571,2.7079,4.5702,34.7598522749321
2016-10-06,5,19.5158,4.24659,2.1993,4.7198,35.6170249669875
2016-10-06,5.2,19.4426,4.07397,1.8906,5.3182,36.3884441665764
2016-10-06,5.5,19.3313,3.68696,1.3937,6.1634,37.0020457923804
2016-10-06,5.8,19.2665,3.40067,1.0941,6.5316,37.4020566089361
2016-10-06,6,19.2193,2.88176,0.9955,6.5857,37.8786765743622
2016-10-06,6.2,19.1625,2.43145,1.0059,6.482,38.8695804604089
2016-10-06,8,18.0747,1.55067,3.0352,7.0697,52.1767537493398
2016-10-06,9,17.7891,2.066,0.9535,10.023,55.1282848966151
2016-10-06,9.3,17.7914,2.04264,1.0266,10.2766,55.1224856454551
2016-10-07,0.1,19.9404,5.51459,3.3572,4.3399,35.3215241683275
2016-10-07,1,19.7404,5.6418,3.2963,4.6029,34.0871768871089
2016-10-07,1.6,19.7757,6.31687,3.3685,4.59,34.106309412208
2016-10-07,2.8,19.8142,7.25351,3.3057,4.5862,34.515379201107
2016-10-07,3.8,19.5943,6.36244,2.1129,4.5337,34.8425465602703
2016-10-07,5,19.3518,5.38708,1.7351,5.0447,35.5974992943209
2016-10-07,5.2,19.3532,5.30817,1.7004,4.8516,35.6302227711308
2016-10-07,5.5,19.3075,5.20087,1.5757,5.207,35.8218021240961
2016-10-07,5.8,19.2658,5.29607,1.493,5.3424,35.8343964903835
2016-10-07,6,19.2453,5.07901,1.4178,5.588,35.9823328379463
2016-10-07,6.2,19.2095,4.92512,1.3861,5.612,36.1479835680502
2016-10-07,8,18.7301,3.74737,1.1957,6.7248,40.7506270044776
2016-10-07,9,18.6538,3.59011,1.0907,9.2352,42.2560148153209
2016-10-07,9.3,18.6631,3.59035,1.0288,9.629,41.9433210559039
2016-10-11,0.1,17.0702,5.71307,2.0682,5.5925,33.9028569067544
2016-10-11,1,17.1992,6.58525,2.7095,5.6701,33.8401154813806
2016-10-11,1.6,17.1398,6.43137,2.5359,5.6617,33.973549936768
2016-10-11,2.8,17.0346,6.49343,2.3557,5.6088,34.0571859868611
2016-10-11,3.8,16.9609,7.45317,2.4232,5.8653,33.8971550216498
2016-10-11,5,16.8187,7.17279,1.7231,5.6113,33.7330604979747
2016-10-11,5.2,16.7546,7.15431,1.7001,5.6295,33.9683871412954
2016-10-11,5.5,16.7045,7.24764,1.4514,5.9858,33.9190436476624
2016-10-11,5.8,16.6283,7.3963,1.4392,5.883,34.0065491923925
2016-10-11,6,16.5966,7.47674,1.4385,6.009,33.9889718946053
2016-10-11,6.2,16.5919,7.49786,1.4177,6.1611,33.9965072176279
2016-10-11,8,16.5816,7.5343,1.3831,7.1112,34.0059936948212
2016-10-11,9,16.5769,7.42853,1.3996,6.9755,33.9597102813059
2016-10-11,9.3,16.5745,7.37397,1.3845,7.1108,34.1933749622128
