Reservoir,Year,Date,Depth,Total_chlorophyll,Green_algae,Cyanobacteria,Diatoms,Cryptophyta
FCR,2016,2016-08-23 12:37:23,0.27,13.76,8.84,0.1,4.02,0.8
FCR,2016,2016-08-23 12:37:26,0.4,14.19,9.05,0,4.15,0.99
FCR,2016,2016-08-23 12:37:28,0.5,14.74,9.89,0,4.53,0.32
FCR,2016,2016-08-23 12:37:31,0.55,15.3,10.92,0,3.12,1.26
FCR,2016,2016-08-23 12:37:34,0.59,14.63,8.9,0,5.22,0.5
FCR,2016,2016-08-23 12:37:37,0.63,14.79,8.86,0,5.2,0.73
FCR,2016,2016-08-23 12:37:40,0.66,15.79,10.45,0,4.21,1.12
FCR,2016,2016-08-23 12:37:42,0.69,15.76,10.35,0.07,4.62,0.72
FCR,2016,2016-08-23 12:37:45,0.72,15.69,10.12,0,4.75,0.82
FCR,2016,2016-08-23 12:37:48,0.77,15.3,9.56,0,5.21,0.52
FCR,2016,2016-08-23 12:37:51,0.85,15.72,10.09,0,4.58,1.05
FCR,2016,2016-08-23 12:37:54,0.97,15.56,9.92,0,4.67,0.98
FCR,2016,2016-08-23 12:37:56,1.06,15.72,9.42,0,5.43,0.88
FCR,2016,2016-08-23 12:37:59,1.16,15.54,9.27,0,5.13,1.14
FCR,2016,2016-08-23 12:38:02,1.24,15.81,10.34,0,5.04,0.44
FCR,2016,2016-08-23 12:38:05,1.33,15.84,10.04,0,4.93,0.87
FCR,2016,2016-08-23 12:38:08,1.39,15.93,10.44,0,4.35,1.14
FCR,2016,2016-08-23 12:38:10,1.44,16.2,10.57,0,4.68,0.95
FCR,2016,2016-08-23 12:38:13,1.53,15.92,10.09,0,4.74,1.1
FCR,2016,2016-08-23 12:38:16,1.59,16.01,9.9,0,5.23,0.88
FCR,2016,2016-08-23 12:38:19,1.67,15.85,10.04,0.33,5.49,0
FCR,2016,2016-08-23 12:38:21,1.73,15.9,10.23,0,4.61,1.05
FCR,2016,2016-08-23 12:38:24,1.82,15.77,9.76,0,5.15,0.86
FCR,2016,2016-08-23 12:38:27,1.89,15.76,10.09,0.02,4.78,0.86
FCR,2016,2016-08-23 12:38:30,1.99,15.19,9.36,0,5.15,0.68
FCR,2016,2016-08-23 12:38:33,2.06,15.15,10.07,0,4.09,0.99
FCR,2016,2016-08-23 12:38:35,2.16,15.37,9.94,0,4.73,0.7
FCR,2016,2016-08-23 12:38:38,2.3,16.21,10.24,0,5.01,0.96
FCR,2016,2016-08-23 12:38:41,2.38,16.23,9.59,0,5.55,1.09
FCR,2016,2016-08-23 12:38:44,2.48,16.71,9.97,0,5.58,1.15
FCR,2016,2016-08-23 12:38:47,2.58,17.89,11.15,0,5.21,1.53
FCR,2016,2016-08-23 12:38:49,2.66,18.32,10.81,0,6.13,1.37
FCR,2016,2016-08-23 12:38:52,2.77,19.22,11.74,0.13,5.78,1.57
FCR,2016,2016-08-23 12:38:55,2.85,18.91,11.08,0.14,6.12,1.57
FCR,2016,2016-08-23 12:38:58,2.93,19.45,11.59,0.02,6.04,1.8
FCR,2016,2016-08-23 12:39:00,3.01,20.18,12.01,0.14,6.35,1.68
FCR,2016,2016-08-23 12:39:03,3.05,23.47,13.03,0.49,8.38,1.57
FCR,2016,2016-08-23 12:39:06,3.16,23.62,13.44,0.32,7.92,1.93
FCR,2016,2016-08-23 12:39:09,3.25,27.06,14.9,0.23,9.38,2.55
FCR,2016,2016-08-23 12:39:12,3.38,28.82,15.02,0.4,10.58,2.82
FCR,2016,2016-08-23 12:39:14,3.47,29.79,15.18,0.44,11.56,2.6
FCR,2016,2016-08-23 12:39:17,3.57,29.48,15.84,0.33,10.56,2.75
FCR,2016,2016-08-23 12:39:20,3.62,29.44,15.98,0.34,10.74,2.39
FCR,2016,2016-08-23 12:39:23,3.69,29.03,15.58,0.13,10.55,2.77
FCR,2016,2016-08-23 12:39:26,3.77,28.67,16.07,0.06,9.99,2.56
FCR,2016,2016-08-23 12:39:28,3.86,27.68,15.96,0,8.99,2.73
FCR,2016,2016-08-23 12:39:31,3.94,26.01,15.7,0,7.35,2.95
FCR,2016,2016-08-23 12:39:34,4.01,24.72,14.53,0,7.27,2.92
FCR,2016,2016-08-23 12:39:37,4.08,24.15,14.21,0.07,6.85,3.02
FCR,2016,2016-08-23 12:39:40,4.16,22.26,12.8,0.17,6.34,2.95
FCR,2016,2016-08-23 12:39:42,4.24,21.58,11.95,0.38,6.65,2.6
FCR,2016,2016-08-23 12:39:45,4.32,20.36,9.79,0.54,6.2,3.83
FCR,2016,2016-08-23 12:39:48,4.39,28.86,11.58,2.01,5.97,9.29
FCR,2016,2016-08-23 12:39:51,4.49,34.95,9.43,1.96,6.33,17.22
FCR,2016,2016-08-23 12:39:53,4.58,41.51,9.15,2.98,6.21,23.16
FCR,2016,2016-08-23 12:39:56,4.62,38.83,6.77,2.57,6.02,23.47
FCR,2016,2016-08-23 12:39:59,4.71,35.72,7.23,2.21,5.66,20.63
FCR,2016,2016-08-23 12:40:02,4.8,32.48,7.39,2.3,4.81,17.97
FCR,2016,2016-08-23 12:40:05,4.87,26.7,7.08,2.72,4.39,12.51
FCR,2016,2016-08-23 12:40:07,4.94,27.09,7.36,2.74,4.06,12.93
FCR,2016,2016-08-23 12:40:10,5.02,23.17,6.63,2.33,3.32,10.89
FCR,2016,2016-08-23 12:40:13,5.08,20.83,6.46,2.14,3.04,9.18
FCR,2016,2016-08-23 12:40:16,5.12,18.57,7.04,1.87,2.64,7.02
FCR,2016,2016-08-23 12:40:19,5.2,16.56,6.78,1.61,1.96,6.21
FCR,2016,2016-08-23 12:40:21,5.31,14.56,6.58,1.39,1.81,4.78
FCR,2016,2016-08-23 12:40:24,5.39,12.56,6.33,1.13,1.68,3.42
FCR,2016,2016-08-23 12:40:27,5.44,12.54,6.45,1.09,1.35,3.65
FCR,2016,2016-08-23 12:40:30,5.49,12.55,6.49,1.18,1.24,3.63
FCR,2016,2016-08-23 12:40:33,5.52,12.75,6.11,1.47,1.61,3.56
FCR,2016,2016-08-23 12:40:35,5.6,10.46,5.17,1.13,1.2,2.95
FCR,2016,2016-08-23 12:40:38,5.68,7.59,3.91,0.84,0.98,1.85
FCR,2016,2016-08-23 12:40:41,5.75,7.87,4.18,0.95,1.09,1.65
FCR,2016,2016-08-23 12:40:44,5.79,7.05,3.89,0.88,0.85,1.43
FCR,2016,2016-08-23 12:40:46,5.88,7.12,3.99,0.86,0.84,1.43
FCR,2016,2016-08-23 12:40:49,5.98,5.6,3.18,0.75,0.65,1.02
FCR,2016,2016-08-23 12:40:52,6.1,5.78,3.44,0.71,0.6,1.03
FCR,2016,2016-08-23 12:40:55,6.2,5.19,3.03,0.66,0.53,0.96
FCR,2016,2016-08-23 12:40:58,6.3,4.43,2.36,0.65,0.58,0.83
FCR,2016,2016-08-23 12:41:00,6.39,3.34,1.71,0.52,0.53,0.58
FCR,2016,2016-08-23 12:41:03,6.46,3.48,1.71,0.61,0.64,0.52
FCR,2016,2016-08-23 12:41:06,6.51,3.34,1.67,0.55,0.53,0.6
FCR,2016,2016-08-23 12:41:09,6.59,2.86,1.44,0.49,0.44,0.48
FCR,2016,2016-08-23 12:41:12,6.68,2.27,1,0.45,0.48,0.34
FCR,2016,2016-08-23 12:41:14,6.76,2.08,0.89,0.43,0.45,0.3
FCR,2016,2016-08-23 12:41:17,6.87,1.82,0.76,0.36,0.39,0.31
FCR,2016,2016-08-23 12:41:20,7.01,1.61,0.62,0.31,0.35,0.32
FCR,2016,2016-08-23 12:41:23,7.08,1.57,0.74,0.31,0.29,0.24
FCR,2016,2016-08-23 12:41:26,7.14,1.54,0.7,0.27,0.23,0.34
FCR,2016,2016-08-23 12:41:28,7.24,1.7,0.67,0.34,0.4,0.3
FCR,2016,2016-08-23 12:41:31,7.33,1.72,0.76,0.3,0.23,0.43
FCR,2016,2016-08-23 12:41:34,7.4,1.66,0.64,0.34,0.37,0.31
FCR,2016,2016-08-23 12:41:37,7.47,1.73,0.74,0.31,0.32,0.36
FCR,2016,2016-08-23 12:41:39,7.56,1.62,0.64,0.3,0.29,0.39
FCR,2016,2016-08-23 12:41:42,7.66,1.69,0.73,0.29,0.3,0.36
FCR,2016,2016-08-23 12:41:45,7.75,1.71,0.69,0.35,0.31,0.36
FCR,2016,2016-08-23 12:41:48,7.84,1.56,0.63,0.29,0.26,0.38
FCR,2016,2016-08-23 12:41:51,7.97,1.6,0.64,0.36,0.31,0.3
FCR,2016,2016-08-23 12:41:53,8.05,1.69,0.68,0.33,0.3,0.39
FCR,2016,2016-08-23 12:41:56,8.12,1.69,0.69,0.3,0.34,0.35
FCR,2016,2016-08-23 12:41:59,8.2,1.63,0.7,0.23,0.25,0.44
FCR,2016,2016-08-23 12:42:02,8.33,1.69,0.66,0.36,0.35,0.33
FCR,2016,2016-08-23 12:42:05,8.43,1.73,0.72,0.31,0.29,0.41
FCR,2016,2016-08-23 12:42:07,8.55,1.68,0.59,0.35,0.35,0.38
FCR,2016,2016-08-23 12:42:10,8.64,1.66,0.64,0.31,0.3,0.41
FCR,2016,2016-08-23 12:42:13,8.74,1.63,0.67,0.3,0.25,0.4
FCR,2016,2016-08-23 12:42:16,8.82,1.73,0.66,0.36,0.34,0.37
FCR,2016,2016-08-23 12:42:19,8.95,1.69,0.66,0.31,0.26,0.45
FCR,2016,2016-08-23 12:42:21,9.03,1.64,0.67,0.31,0.3,0.36
FCR,2016,2016-08-23 12:42:24,9.1,1.7,0.68,0.31,0.3,0.4
FCR,2016,2016-08-23 12:42:27,9.18,1.7,0.67,0.32,0.32,0.39
FCR,2016,2016-08-23 12:42:30,9.26,1.73,0.75,0.28,0.26,0.44
FCR,2016,2016-08-23 12:42:32,9.34,1.84,0.77,0.33,0.3,0.43
FCR,2016,2016-08-23 12:42:35,9.44,1.78,0.75,0.31,0.24,0.48
FCR,2016,2016-08-23 12:42:38,9.56,1.62,0.62,0.29,0.26,0.45
FCR,2016,2016-08-23 12:42:41,9.64,1.67,0.66,0.34,0.29,0.38
FCR,2016,2016-08-23 12:42:44,9.72,1.84,0.72,0.41,0.42,0.29
FCR,2016,2016-08-23 12:42:46,9.86,1.66,0.66,0.31,0.28,0.41
FCR,2016,2016-08-23 12:42:49,9.95,1.57,0.55,0.31,0.29,0.42
FCR,2016,2016-08-23 12:42:52,10,1.73,0.7,0.36,0.35,0.33
FCR,2016,2016-08-26 12:25:52,0.11,1.98,0.59,0.24,0,1.15
FCR,2016,2016-08-26 12:25:55,0.23,9.67,6.54,0,1.77,1.36
FCR,2016,2016-08-26 12:25:58,0.32,9.72,6.27,0,2.51,0.95
FCR,2016,2016-08-26 12:26:01,0.4,9.78,6.68,0,2.34,0.76
FCR,2016,2016-08-26 12:26:03,0.53,10.18,7.66,0,1.93,0.58
FCR,2016,2016-08-26 12:26:06,0.62,9.99,7.23,0,0.89,1.87
FCR,2016,2016-08-26 12:26:09,0.72,10.18,6.49,0,3.15,0.53
FCR,2016,2016-08-26 12:26:12,0.81,10.54,7.54,0,1.84,1.16
FCR,2016,2016-08-26 12:26:14,0.89,10.51,7.02,0,2.69,0.79
FCR,2016,2016-08-26 12:26:17,0.98,10.84,7.94,0,1.74,1.16
FCR,2016,2016-08-26 12:26:20,1.06,10.82,7.41,0,2.27,1.14
FCR,2016,2016-08-26 12:26:23,1.15,10.5,6.81,0,2.39,1.3
FCR,2016,2016-08-26 12:26:26,1.23,10.51,7.03,0,2.55,0.92
FCR,2016,2016-08-26 12:26:28,1.35,10.52,6.71,0,2.81,0.99
FCR,2016,2016-08-26 12:26:31,1.44,10.58,7.3,0,2.65,0.63
FCR,2016,2016-08-26 12:26:34,1.54,10.94,7.73,0,2.67,0.53
FCR,2016,2016-08-26 12:26:37,1.63,11.93,9.69,0,0.95,1.29
FCR,2016,2016-08-26 12:26:40,1.72,11.82,7.73,0,2.74,1.36
FCR,2016,2016-08-26 12:26:42,1.83,12.26,7.63,0.09,3.32,1.22
FCR,2016,2016-08-26 12:26:45,1.96,13.52,8.8,0.16,3.03,1.52
FCR,2016,2016-08-26 12:26:48,2.09,14.56,9.04,0.23,4.36,0.93
FCR,2016,2016-08-26 12:26:51,2.21,15.18,10.2,0.25,3.53,1.21
FCR,2016,2016-08-26 12:26:54,2.34,15.51,10.26,0.03,3.17,2.06
FCR,2016,2016-08-26 12:26:56,2.43,16.16,10.5,0.16,3.88,1.62
FCR,2016,2016-08-26 12:26:59,2.51,16.77,11.27,0.19,3.62,1.69
FCR,2016,2016-08-26 12:27:02,2.63,17.31,11.43,0.17,4.21,1.5
FCR,2016,2016-08-26 12:27:05,2.73,20,12.6,0.31,5.33,1.76
FCR,2016,2016-08-26 12:27:07,2.83,21.4,13.09,0.39,6.14,1.78
FCR,2016,2016-08-26 12:27:10,2.95,25.24,15.13,0.27,6.85,2.98
FCR,2016,2016-08-26 12:27:13,3.06,30.12,16.91,1,9.91,2.3
FCR,2016,2016-08-26 12:27:16,3.15,34.2,19.32,1.01,11.08,2.8
FCR,2016,2016-08-26 12:27:19,3.29,34.91,19.12,0.53,11.97,3.29
FCR,2016,2016-08-26 12:27:21,3.43,36.48,19.31,1.03,13.56,2.58
FCR,2016,2016-08-26 12:27:24,3.53,36.41,19.28,0.93,13.55,2.65
FCR,2016,2016-08-26 12:27:27,3.66,30.7,16.57,0.77,10.57,2.79
FCR,2016,2016-08-26 12:27:30,3.79,24.47,13.43,0.8,7.77,2.47
FCR,2016,2016-08-26 12:27:33,3.89,23.01,12.53,0.67,6.84,2.98
FCR,2016,2016-08-26 12:27:35,4,24.87,13.85,0.75,6.57,3.7
FCR,2016,2016-08-26 12:27:38,4.07,30.01,14.84,1.43,5.61,8.13
FCR,2016,2016-08-26 12:27:41,4.14,30.24,14.57,1.16,5.06,9.44
FCR,2016,2016-08-26 12:27:44,4.21,31.03,13.17,1.74,5.98,10.14
FCR,2016,2016-08-26 12:27:47,4.28,30.33,12.38,1.49,5.24,11.22
FCR,2016,2016-08-26 12:27:49,4.36,32.36,12.27,2.17,5.51,12.41
FCR,2016,2016-08-26 12:27:52,4.47,29.96,11.01,2.31,6.21,10.43
FCR,2016,2016-08-26 12:27:55,4.53,23.95,8.78,2.39,4.73,8.05
FCR,2016,2016-08-26 12:27:58,4.6,25.8,10.32,2.39,4.03,9.06
FCR,2016,2016-08-26 12:28:00,4.69,25.21,10.05,2.47,4.14,8.55
FCR,2016,2016-08-26 12:28:03,4.8,20.05,8.59,2.22,2.67,6.58
FCR,2016,2016-08-26 12:28:06,4.87,20.58,8.68,2.6,2.98,6.32
FCR,2016,2016-08-26 12:28:09,4.95,18.19,8.61,1.67,2.09,5.82
FCR,2016,2016-08-26 12:28:12,5.04,15.94,8.55,1.68,2.48,3.23
FCR,2016,2016-08-26 12:28:14,5.12,13.54,8.51,1.22,1.94,1.86
FCR,2016,2016-08-26 12:28:17,5.22,13.84,8.67,1.22,1.77,2.18
FCR,2016,2016-08-26 12:28:20,5.32,12.27,7.98,1,1.51,1.78
FCR,2016,2016-08-26 12:28:23,5.4,13.6,8.66,1.12,1.44,2.38
FCR,2016,2016-08-26 12:28:26,5.48,11.95,7.78,1.02,1.43,1.72
FCR,2016,2016-08-26 12:28:28,5.56,11.62,7.77,1,1.33,1.52
FCR,2016,2016-08-26 12:28:31,5.63,10.91,7.54,0.88,1.19,1.3
FCR,2016,2016-08-26 12:28:34,5.76,10.68,7.35,0.93,1.28,1.12
FCR,2016,2016-08-26 12:28:37,5.87,9.42,6.52,0.8,1.18,0.92
FCR,2016,2016-08-26 12:28:40,5.98,9.13,6.59,0.71,0.85,0.99
FCR,2016,2016-08-26 12:28:42,6.03,8.51,6.16,0.65,0.87,0.83
FCR,2016,2016-08-26 12:28:45,6.15,7.83,5.49,0.73,0.97,0.64
FCR,2016,2016-08-26 12:28:48,6.25,7.4,5.17,0.66,0.84,0.73
FCR,2016,2016-08-26 12:28:51,6.37,6.54,4.4,0.64,0.85,0.65
FCR,2016,2016-08-26 12:28:53,6.47,5.3,3.41,0.62,0.85,0.42
FCR,2016,2016-08-26 12:28:56,6.58,3.97,2.45,0.51,0.62,0.38
FCR,2016,2016-08-26 12:28:59,6.72,2.53,1.39,0.44,0.51,0.19
FCR,2016,2016-08-26 12:29:02,6.79,2.66,1.5,0.44,0.52,0.19
FCR,2016,2016-08-26 12:29:05,6.86,2.28,1.33,0.37,0.38,0.2
FCR,2016,2016-08-26 12:29:07,6.95,2.24,1.24,0.42,0.44,0.15
FCR,2016,2016-08-26 12:29:10,7.04,1.82,1,0.31,0.27,0.25
FCR,2016,2016-08-26 12:29:13,7.17,1.58,0.83,0.31,0.29,0.14
FCR,2016,2016-08-26 12:29:16,7.26,1.66,0.88,0.33,0.3,0.15
FCR,2016,2016-08-26 12:29:19,7.36,1.52,0.74,0.33,0.34,0.11
FCR,2016,2016-08-26 12:29:21,7.43,1.64,0.86,0.28,0.23,0.26
FCR,2016,2016-08-26 12:29:24,7.5,1.49,0.77,0.3,0.24,0.19
FCR,2016,2016-08-26 12:29:27,7.55,1.56,0.82,0.32,0.26,0.16
FCR,2016,2016-08-26 12:29:30,7.7,1.46,0.73,0.29,0.24,0.21
FCR,2016,2016-08-26 12:29:33,7.77,1.47,0.76,0.3,0.27,0.14
FCR,2016,2016-08-26 12:29:35,7.84,1.61,0.81,0.32,0.29,0.2
FCR,2016,2016-08-26 12:29:38,7.9,1.55,0.77,0.28,0.24,0.26
FCR,2016,2016-08-26 12:29:41,7.97,1.57,0.8,0.29,0.2,0.28
FCR,2016,2016-08-26 12:29:44,8.09,1.52,0.77,0.29,0.27,0.19
FCR,2016,2016-08-26 12:29:46,8.2,1.4,0.66,0.29,0.28,0.16
FCR,2016,2016-08-26 12:29:49,8.28,1.52,0.77,0.31,0.32,0.13
FCR,2016,2016-08-26 12:29:52,8.36,1.58,0.77,0.33,0.34,0.14
FCR,2016,2016-08-26 12:29:55,8.48,1.41,0.77,0.27,0.18,0.2
FCR,2016,2016-08-26 12:29:58,8.6,1.48,0.73,0.31,0.28,0.16
FCR,2016,2016-08-26 12:30:00,8.71,1.48,0.75,0.31,0.24,0.18
FCR,2016,2016-08-26 12:30:03,8.82,1.46,0.76,0.29,0.24,0.17
FCR,2016,2016-08-26 12:30:06,8.91,1.47,0.75,0.34,0.29,0.09
FCR,2016,2016-08-26 12:30:09,8.99,1.54,0.84,0.34,0.22,0.15
FCR,2016,2016-08-26 12:30:12,9.06,1.57,0.84,0.31,0.23,0.19
FCR,2016,2016-08-26 12:30:14,9.16,1.49,0.82,0.29,0.19,0.18
FCR,2016,2016-08-26 12:30:17,9.23,1.49,0.63,0.33,0.43,0.09
FCR,2016,2016-08-26 12:30:20,9.33,1.57,0.77,0.37,0.32,0.1
FCR,2016,2016-08-26 12:30:23,9.47,1.48,0.67,0.31,0.37,0.13
FCR,2016,2016-08-26 12:30:26,9.59,1.5,0.78,0.3,0.23,0.2
FCR,2016,2016-08-26 12:30:28,9.68,1.49,0.73,0.3,0.28,0.18
FCR,2016,2016-08-26 12:30:31,9.77,1.53,0.75,0.33,0.36,0.09
FCR,2016,2016-08-26 12:30:34,9.84,1.5,0.73,0.31,0.31,0.14
FCR,2016,2016-08-26 12:30:37,9.91,1.52,0.78,0.31,0.27,0.16
FCR,2016,2016-08-26 12:30:39,9.98,1.49,0.73,0.32,0.33,0.1
FCR,2016,2016-08-26 12:30:42,10.07,1.47,0.73,0.3,0.26,0.18
FCR,2016,2016-09-02 13:43:46,0.3,18.23,9.46,2.85,4.26,1.66
FCR,2016,2016-09-02 13:43:49,0.34,18.43,10.86,2.62,3.16,1.79
FCR,2016,2016-09-02 13:43:52,0.41,18.35,8.49,3.16,5.92,0.78
FCR,2016,2016-09-02 13:43:55,0.45,18.48,9.31,2.53,4.58,2.05
FCR,2016,2016-09-02 13:43:57,0.48,19.05,9.64,2.59,4.65,2.18
FCR,2016,2016-09-02 13:44:00,0.52,19.1,8.99,3.76,6.07,0.27
FCR,2016,2016-09-02 13:44:03,0.54,19.19,10.21,2.62,4.61,1.74
FCR,2016,2016-09-02 13:44:06,0.57,18.17,8.99,2.66,5.06,1.46
FCR,2016,2016-09-02 13:44:09,0.59,18.22,8.28,2.74,4.6,2.6
FCR,2016,2016-09-02 13:44:11,0.62,19.59,9.79,3.49,6.04,0.26
FCR,2016,2016-09-02 13:44:14,0.66,19.68,10.77,2.67,3.34,2.9
FCR,2016,2016-09-02 13:44:17,0.7,18.76,8.68,3.01,6.61,0.45
FCR,2016,2016-09-02 13:44:20,0.75,18.83,10.11,2.67,4.41,1.65
FCR,2016,2016-09-02 13:44:23,0.79,19.74,10.57,2.87,4.63,1.68
FCR,2016,2016-09-02 13:44:25,0.86,19.18,9.68,3.25,5.72,0.53
FCR,2016,2016-09-02 13:44:28,0.9,18.95,8.66,3.23,6.67,0.39
FCR,2016,2016-09-02 13:44:31,0.97,20.03,10.52,3.18,5.55,0.78
FCR,2016,2016-09-02 13:44:34,1.02,20.22,10.6,3.49,5.79,0.34
FCR,2016,2016-09-02 13:44:37,1.08,19.62,8.99,3,6.75,0.87
FCR,2016,2016-09-02 13:44:39,1.15,19.61,9.24,3.12,6.42,0.83
FCR,2016,2016-09-02 13:44:42,1.21,19.57,9.16,3.31,6.34,0.76
FCR,2016,2016-09-02 13:44:45,1.28,18.78,8.99,3.01,5.77,1.01
FCR,2016,2016-09-02 13:44:48,1.34,19.7,10.65,3.15,5.02,0.88
FCR,2016,2016-09-02 13:44:50,1.41,19.34,9.26,2.91,6.1,1.08
FCR,2016,2016-09-02 13:44:53,1.48,19.87,10.36,3.22,4.94,1.36
FCR,2016,2016-09-02 13:44:56,1.52,19.47,9.6,3.36,5.61,0.9
FCR,2016,2016-09-02 13:44:59,1.55,19.86,9.85,3.38,5.82,0.81
FCR,2016,2016-09-02 13:45:02,1.6,19.76,9.6,3.33,5.78,1.05
FCR,2016,2016-09-02 13:45:04,1.63,20.12,10.06,2.93,5.98,1.16
FCR,2016,2016-09-02 13:45:07,1.68,19.42,9.37,3.17,6.02,0.86
FCR,2016,2016-09-02 13:45:10,1.72,20.15,10.78,3.09,5.18,1.1
FCR,2016,2016-09-02 13:45:13,1.76,19.46,8.86,3.31,6.93,0.38
FCR,2016,2016-09-02 13:45:16,1.8,19.83,10.43,2.83,4.94,1.62
FCR,2016,2016-09-02 13:45:18,1.83,19.04,9.01,3.04,5.54,1.46
FCR,2016,2016-09-02 13:45:21,1.87,19.07,10.66,2.92,3.5,1.99
FCR,2016,2016-09-02 13:45:24,1.92,19.64,9.94,3.34,5.8,0.56
FCR,2016,2016-09-02 13:45:27,1.96,19.5,9.86,3.19,5.44,1.01
FCR,2016,2016-09-02 13:45:30,2,19.17,9.58,2.54,5.14,1.91
FCR,2016,2016-09-02 13:45:32,2.04,19.99,10.18,3.35,5.58,0.87
FCR,2016,2016-09-02 13:45:35,2.08,20.24,10.17,3.11,5.89,1.08
FCR,2016,2016-09-02 13:45:38,2.13,19.63,9.31,3.25,5.87,1.2
FCR,2016,2016-09-02 13:45:41,2.17,20.14,10.36,3.48,5.71,0.59
FCR,2016,2016-09-02 13:45:43,2.21,19.65,10.18,3.11,5.31,1.05
FCR,2016,2016-09-02 13:45:46,2.24,19.72,10.79,2.94,4.78,1.21
FCR,2016,2016-09-02 13:45:49,2.29,19.4,10.13,3.03,5.17,1.08
FCR,2016,2016-09-02 13:45:52,2.34,19.39,10.07,3.04,4.99,1.29
FCR,2016,2016-09-02 13:45:55,2.4,19.27,9.51,3.03,5.65,1.08
FCR,2016,2016-09-02 13:45:57,2.44,19.12,9.69,2.89,5.41,1.12
FCR,2016,2016-09-02 13:46:00,2.48,19.8,10.52,3.15,5.13,1
FCR,2016,2016-09-02 13:46:03,2.59,19.89,10.36,3.17,5.64,0.73
FCR,2016,2016-09-02 13:46:06,2.67,19.34,9.77,2.97,5.78,0.82
FCR,2016,2016-09-02 13:46:09,2.78,19.7,10.42,2.65,5.01,1.61
FCR,2016,2016-09-02 13:46:11,2.83,19.64,10.28,2.94,5.24,1.17
FCR,2016,2016-09-02 13:46:14,2.88,19.74,10.04,3.03,5.41,1.26
FCR,2016,2016-09-02 13:46:17,2.93,20.13,10.18,3.18,5.71,1.06
FCR,2016,2016-09-02 13:46:20,2.98,19.81,9.78,2.91,5.55,1.57
FCR,2016,2016-09-02 13:46:23,3.03,19.83,10.05,2.82,5.45,1.51
FCR,2016,2016-09-02 13:46:25,3.08,19.63,9.7,2.8,5.51,1.62
FCR,2016,2016-09-02 13:46:28,3.13,19.45,9.85,2.84,5.47,1.29
FCR,2016,2016-09-02 13:46:31,3.21,19.64,9.57,3.13,5.84,1.11
FCR,2016,2016-09-02 13:46:34,3.28,19.72,9.75,2.84,5.55,1.57
FCR,2016,2016-09-02 13:46:36,3.35,20.31,10.87,2.97,4.98,1.49
FCR,2016,2016-09-02 13:46:39,3.42,23.2,11.6,3.59,7.32,0.69
FCR,2016,2016-09-02 13:46:42,3.45,23.47,11.48,3.06,7,1.92
FCR,2016,2016-09-02 13:46:45,3.48,24.34,11.74,3.98,7.28,1.34
FCR,2016,2016-09-02 13:46:48,3.54,22.85,11.12,3.66,5.86,2.21
FCR,2016,2016-09-02 13:46:50,3.64,21.43,9.84,4.39,5.73,1.47
FCR,2016,2016-09-02 13:46:53,3.73,21.89,10.71,4.12,4.43,2.63
FCR,2016,2016-09-02 13:46:56,3.82,21.94,10.77,3.99,4.43,2.75
FCR,2016,2016-09-02 13:46:59,3.9,24.22,12.99,4.01,4.01,3.21
FCR,2016,2016-09-02 13:47:02,4.01,24.01,12.87,3.83,3.91,3.4
FCR,2016,2016-09-02 13:47:04,4.09,25.59,14.76,3.54,3.46,3.83
FCR,2016,2016-09-02 13:47:07,4.18,23.81,14.31,2.74,3.1,3.66
FCR,2016,2016-09-02 13:47:10,4.26,23.42,14.3,2.65,3.22,3.26
FCR,2016,2016-09-02 13:47:13,4.34,22.21,13.29,2.33,3.06,3.52
FCR,2016,2016-09-02 13:47:16,4.43,20.81,12.47,2.23,3.23,2.9
FCR,2016,2016-09-02 13:47:18,4.51,18.78,11.37,1.95,2.64,2.83
FCR,2016,2016-09-02 13:47:21,4.59,19.05,11.44,2.18,2.75,2.68
FCR,2016,2016-09-02 13:47:24,4.67,16.85,10.37,1.85,2.19,2.43
FCR,2016,2016-09-02 13:47:27,4.75,16.95,10.46,2.1,1.96,2.43
FCR,2016,2016-09-02 13:47:29,4.84,16.97,10.38,2.23,1.8,2.58
FCR,2016,2016-09-02 13:47:32,4.91,16.95,10.02,2.26,2.08,2.58
FCR,2016,2016-09-02 13:47:35,5.1,15.89,9.74,1.83,1.49,2.83
FCR,2016,2016-09-02 13:47:38,5.23,15.29,10.07,1.45,1.77,2
FCR,2016,2016-09-02 13:47:41,5.33,14.95,10.05,1.29,1.74,1.87
FCR,2016,2016-09-02 13:47:43,5.41,14.35,10.07,1.19,1.93,1.17
FCR,2016,2016-09-02 13:47:46,5.5,14.36,10.14,1.2,2.03,0.98
FCR,2016,2016-09-02 13:47:49,5.59,13.15,9.76,0.97,1.67,0.74
FCR,2016,2016-09-02 13:47:52,5.69,12.68,9.38,0.98,1.59,0.73
FCR,2016,2016-09-02 13:47:55,5.79,12.07,9.07,0.86,1.38,0.77
FCR,2016,2016-09-02 13:47:57,5.91,11.46,8.63,0.87,1.29,0.67
FCR,2016,2016-09-02 13:48:00,6.01,10.81,8.19,0.82,1.19,0.62
FCR,2016,2016-09-02 13:48:03,6.08,9.32,6.96,0.71,1.03,0.62
FCR,2016,2016-09-02 13:48:06,6.15,8.31,6.07,0.7,1.02,0.52
FCR,2016,2016-09-02 13:48:08,6.26,7.9,5.68,0.73,0.95,0.54
