datetime	green_ugL	cyano_ugL	diatom_ugL	crypto_ugL	yellow_sub_ugL	total_conc_ugL	transmission_%	depth_m	temp_sample_C	green_cells_ml	cyano_cells_ml	diatom_cells_ml	crypto_cells_ml	yellow_sub_cells_ml	total_cells_ml	trans_700_nm	LED3_525_nm	LED4_570_nm	LED5_610_nm	LED6_370_nm	LED7_590_nm	LED8_470_nm	pressure_bar	temp_LEDs_C	temp_sensor_C	filename	Reservoir	Site
2017-05-01 10:59:46	0	0.28	0.48	1.52	0.61	2.28	95.22	0.82	42.97	0	281	216	46	0	543	165.96	8.56	4.04	7.22	10.02	10.1	13.14	1.08	28.99	8.85	050117_FCR_all.txt	FCR	45
2017-05-01 10:59:48	0	0.44	0.88	1.12	0.63	2.44	94.96	0.92	42.93	0	440	395	34	0	868	165.51	8.37	3.55	7.29	10.3	9.78	13.36	1.09	29.06	8.88	050117_FCR_all.txt	FCR	45
2017-05-01 10:59:50	0	0.21	0.34	1.55	0.65	2.11	94.98	0.92	42.92	0	213	152	47	0	412	165.54	8.59	3.68	6.78	10.24	9.91	12.84	1.09	29.14	8.88	050117_FCR_all.txt	FCR	45
2017-05-01 10:59:53	0	0.28	0.19	1.55	0.73	2.01	95.08	1.02	42.92	0	275	86	46	0	408	165.72	8.62	3.53	6.89	10.86	10.08	12.74	1.1	29.22	8.88	050117_FCR_all.txt	FCR	45
2017-05-01 10:59:55	0	0.34	0.6	1.35	0.64	2.29	95.01	1.02	42.78	0	341	269	40	0	651	165.6	8.46	3.63	7.11	10.28	9.98	13.16	1.1	29.28	8.87	050117_FCR_all.txt	FCR	45
2017-05-01 10:59:58	0	0.24	0.34	1.46	0.67	2.04	94.99	1.12	42.56	0	244	153	44	0	441	165.57	8.21	3.85	6.79	10.24	9.56	12.64	1.11	29.36	8.89	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:00	0	0.34	0.51	1.32	0.66	2.17	95.11	1.22	42.64	0	339	228	40	0	607	165.77	8.06	3.58	6.94	10.21	9.8	12.83	1.12	29.44	8.88	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:02	0	0.34	0.48	1.36	0.66	2.19	94.91	1.22	42.61	0	345	217	41	0	602	165.42	8.49	3.92	7.21	10.35	9.67	12.72	1.12	29.51	8.89	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:05	0	0.32	0.44	1.36	0.65	2.13	94.91	1.33	42.5	0	324	197	41	0	562	165.42	8.38	3.4	6.88	10.15	9.81	12.44	1.13	29.61	8.91	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:07	0	0.36	0.54	1.31	0.64	2.21	94.87	1.33	42.77	0	360	242	39	0	642	165.36	8.29	3.7	7.11	10.11	9.72	12.64	1.13	29.68	8.92	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:09	0	0.31	0.78	1.2	0.61	2.3	94.85	1.43	42.83	0	314	353	36	0	704	165.32	8.31	3.16	6.69	9.98	9.67	13.1	1.14	29.74	8.93	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:12	0	0.24	0.26	1.61	0.63	2.11	95.25	1.43	42.69	0	238	118	48	0	404	166.01	8.5	4.01	7.04	9.99	10.01	12.61	1.14	29.83	8.93	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:14	0	0.25	0.32	1.51	0.66	2.09	94.85	1.43	42.66	0	250	146	45	0	442	165.32	8.34	4	6.96	10.22	9.73	12.73	1.14	29.91	8.93	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:17	0	0.26	0.25	1.5	0.71	2.01	95.08	1.43	42.53	0	259	112	45	0	416	165.72	8.01	3.73	6.78	10.57	9.92	12.95	1.14	30	8.95	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:19	0	0.32	0.36	1.42	0.68	2.1	94.91	1.53	42.2	0	315	161	43	0	520	165.42	8.33	3.61	6.96	10.43	9.89	12.68	1.15	30.05	8.97	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:21	0	0.24	0.16	1.59	0.68	1.98	94.58	1.63	42.2	0	238	71	48	0	356	164.85	8.35	3.64	6.78	10.26	9.98	12.39	1.16	30.15	8.97	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:24	0	0.33	0.3	1.42	0.65	2.06	94.58	1.63	42.41	0	334	136	43	0	513	164.86	8.15	3.73	7.03	10.03	9.79	12.16	1.16	30.23	8.98	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:26	0	0.26	0.48	1.43	0.67	2.17	94.58	1.63	42.39	0	262	214	43	0	520	164.86	8.69	3.65	6.88	10.47	9.72	12.98	1.16	30.3	8.99	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:28	0	0.25	0.17	1.54	0.68	1.97	94.72	1.74	42.4	0	254	77	46	0	377	165.1	8.21	3.73	6.81	10.25	9.84	12.33	1.17	30.37	9.01	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:31	0	0.26	0.3	1.47	0.67	2.03	94.84	1.74	42.37	0	262	135	44	0	441	165.3	8.32	3.67	6.8	10.28	9.71	12.49	1.17	30.44	9.03	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:33	0	0.3	0.06	1.85	0.7	2.21	94.36	1.84	42.28	0	303	25	55	0	383	164.47	9.3	4.34	7.76	10.87	10.92	13.13	1.18	30.52	9.01	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:36	0	0.39	0	1.74	0.7	2.13	94.04	1.84	41.65	0	392	0	52	0	444	163.91	9.09	4.43	7.75	10.83	10.84	12.27	1.18	30.61	9.03	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:38	0	0.28	0	1.76	0.77	2.04	94.23	1.84	41.18	0	276	0	53	0	329	164.24	9.1	4.4	7.17	11.5	10.65	12.89	1.18	30.68	9.04	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:40	0	0.54	0.09	1.65	0.71	2.28	93.91	1.94	40.78	0	539	40	49	0	629	163.68	9.29	4.16	8.39	10.93	11.14	12.39	1.19	30.74	9.05	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:43	0	0.43	0	1.61	0.8	2.04	93.83	2.04	40.03	0	428	0	48	0	476	163.54	8.58	4.32	7.55	11.6	10.73	12.73	1.2	30.81	9.06	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:45	0	0.35	0	1.48	0.86	1.83	94.18	2.14	39.58	0	351	0	45	0	395	164.15	8.56	3.87	7.12	11.9	9.74	12.58	1.21	30.88	9.06	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:47	0	0.23	0	1.6	0.82	1.82	94	2.14	38.94	0	228	0	48	0	276	163.84	8.41	3.63	6.59	11.47	9.96	12.78	1.21	30.95	9.09	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:50	0	0.42	0.1	1.51	0.81	2.04	94.2	2.25	38.47	0	424	44	45	0	513	164.19	8.44	3.54	7.37	11.51	10.63	12.96	1.22	31.03	9.08	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:52	0	0.38	0.39	1.38	0.78	2.15	93.9	2.35	38.13	0	381	174	41	0	596	163.67	8.6	4.16	7.44	11.46	9.78	13.38	1.23	31.11	9.12	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:55	0	0.45	0.59	1.27	0.81	2.31	93.61	2.35	37.19	0	452	265	38	0	755	163.17	8.83	3.67	7.51	11.97	10.2	14.11	1.23	31.16	9.12	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:57	0	0.51	0.67	1.17	0.87	2.36	93.64	2.45	36.86	0	515	303	35	0	853	163.22	8.88	3.68	7.68	12.55	10.19	14.53	1.24	31.21	9.14	050117_FCR_all.txt	FCR	45
2017-05-01 11:00:59	0	0.37	0.35	1.5	0.88	2.22	93.67	2.45	36.93	0	366	158	45	0	569	163.26	8.7	4.21	7.54	12.51	10.42	14.77	1.24	31.3	9.11	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:02	0	0.39	0.59	1.64	0.87	2.62	93.34	2.55	36.43	0	388	266	49	0	703	162.69	9.88	4.44	8.2	13.12	11.34	16.3	1.25	31.34	9.13	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:04	0	0.43	1.05	1.81	0.92	3.3	92.68	2.65	35.42	0	434	474	54	0	963	161.55	11.58	5.33	9.43	14.73	12.52	19.52	1.26	31.41	9.16	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:07	0.17	0.38	0.96	1.94	0.95	3.45	92.56	2.76	34.37	92	383	432	58	0	965	161.33	11.61	5.05	9.35	15.3	13.23	20.69	1.27	31.47	9.17	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:09	0	0.5	1.44	1.97	0.99	3.91	92.36	2.96	33.86	0	496	650	59	0	1205	160.98	13.03	5.85	10.49	16.47	13.95	22.73	1.29	31.52	9.16	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:11	0.21	0.58	1.79	2.23	1.02	4.81	91.8	2.96	33.41	111	575	805	67	0	1559	160.01	14.83	6.79	12.1	18.14	15.73	26.36	1.29	31.58	9.18	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:14	0	0.47	1.69	2.36	1.01	4.52	91.77	3.06	33.72	0	473	758	71	0	1302	159.95	14.86	6.49	11.55	17.75	15.68	25.67	1.3	31.64	9.18	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:16	0	0.57	1.98	2.75	1.05	5.3	91.26	3.16	33.8	0	570	889	83	0	1542	159.07	16.86	7.83	13.42	19.37	17.65	29.01	1.31	31.7	9.19	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:18	0	0.52	1.77	4.7	1.18	6.99	89.89	3.27	32.72	0	515	797	141	0	1454	156.68	23.89	11.08	18	23.99	24.25	37.09	1.32	31.72	9.2	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:21	0	0.55	1.98	4.81	1.22	7.34	89.92	3.37	32.04	0	547	893	144	0	1585	156.73	24.59	11.34	18.57	24.94	25.17	39	1.33	31.8	9.22	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:23	0	0.52	2.02	5.7	1.23	8.24	89.32	3.57	31.64	0	521	911	171	0	1603	155.69	28	13.42	20.99	26.75	27.92	42.79	1.35	31.83	9.22	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:26	0	0.61	1.96	6.46	1.32	9.03	88.56	3.67	31.18	0	608	883	194	0	1684	154.36	30.98	14.78	23.29	29.08	31.02	46.39	1.36	31.9	9.23	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:28	0	0.69	2.44	6.08	1.36	9.2	88.84	3.78	30.93	0	690	1097	182	0	1969	154.85	30.4	14.56	23.16	29.6	30.62	47.58	1.37	31.93	9.25	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:30	0	0.76	2.48	6.2	1.37	9.44	88.84	3.78	30.88	0	760	1118	186	0	2064	154.86	31.08	15	23.9	30.11	31.31	48.39	1.37	31.98	9.26	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:33	0	0.69	2.13	6.61	1.34	9.43	88.54	3.88	31.07	0	688	957	198	0	1843	154.33	31.82	15.33	24.23	29.92	32.09	48.09	1.38	32.02	9.26	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:35	0	0.7	2.46	6.28	1.34	9.43	88.88	3.98	30.77	0	698	1106	188	0	1992	154.93	30.95	14.94	23.7	29.78	31.44	48.45	1.39	32.05	9.28	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:37	2.49	0.91	3.23	4.77	1.26	11.39	89.33	4.18	29.98	1320	905	1452	143	0	3821	155.71	28.42	13.1	23.53	31.06	29.98	53.24	1.41	32.08	9.25	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:40	4.59	0.87	2.76	4.07	1.19	12.29	89.75	4.39	28.84	2432	873	1241	122	0	4668	156.44	26.18	11.8	22.87	31.3	28.55	54.3	1.43	32.12	9.28	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:42	5.66	0.75	2.48	3.87	1.14	12.76	90.12	4.49	28.47	2998	747	1116	116	0	4977	157.08	25.27	11.39	22.41	31.32	27.81	55.13	1.44	32.16	9.28	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:45	6.15	0.77	2.46	3.8	1.12	13.17	90.28	4.59	28.31	3258	765	1107	114	0	5244	157.36	25.25	11.31	22.68	31.7	28	56.16	1.45	32.18	9.32	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:47	6.21	0.76	2.62	4.03	1.16	13.62	90.1	4.69	28.17	3291	759	1179	121	0	5350	157.04	26.51	11.72	23.43	32.88	29.16	58.42	1.46	32.22	9.33	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:49	8.49	0.8	2.68	4.33	1.18	16.3	90.92	4.8	28.14	4500	801	1207	130	0	6638	158.48	29	13.1	26.51	37.04	32.19	67.52	1.47	32.22	9.31	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:52	8.2	0.83	3.24	4.97	1.23	17.24	91.27	4.8	28.27	4345	829	1459	149	0	6782	159.08	32.3	14.77	28.68	39.24	34.92	72.27	1.47	32.24	9.32	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:54	8.29	0.67	3.04	5.12	1.19	17.12	91.31	4.9	27.6	4391	673	1366	154	0	6585	159.15	32.13	14.62	28.14	38.77	34.79	71.97	1.48	32.29	9.35	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:56	8.57	0.62	3.05	5.5	1.2	17.75	91.63	5.1	26.33	4540	623	1374	165	0	6702	159.71	33.48	15.5	29.19	39.87	36.14	74.63	1.5	32.29	9.35	050117_FCR_all.txt	FCR	45
2017-05-01 11:01:59	9.42	0.62	3.08	5.48	1.23	18.6	91.44	5.31	25.66	4991	621	1386	164	0	7161	159.38	34.06	15.54	29.85	41.41	36.85	77.63	1.52	32.31	9.35	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:01	10.02	0.64	3.12	5.57	1.25	19.35	91.74	5.41	25.32	5312	639	1403	167	0	7521	159.9	34.83	15.97	30.76	42.67	37.73	80.26	1.53	32.31	9.37	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:04	12.05	0.68	3.17	5.39	1.24	21.29	91.86	5.51	25.34	6387	676	1427	162	0	8651	160.11	35.6	16.18	32.3	45.27	38.89	86.16	1.54	32.35	9.38	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:06	11.51	0.54	2.94	5.57	1.27	20.57	91.84	5.51	25.47	6101	545	1324	167	0	8136	160.07	35.3	16.14	31.47	44.71	38.39	84.48	1.54	32.34	9.37	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:08	10.93	0.5	2.97	5.44	1.2	19.84	91.98	5.61	25.42	5793	499	1335	163	0	7790	160.33	34.4	15.49	30.34	42.9	37.37	81.55	1.55	32.36	9.35	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:11	9.03	0.47	3.17	5.34	1.16	18.01	92.08	5.82	25.68	4785	467	1425	160	0	6837	160.5	33.31	15.21	28.59	39.98	35.36	75.59	1.57	32.33	9.37	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:13	10.13	0.63	3.48	5.11	1.15	19.36	92.15	5.92	25.91	5369	634	1568	153	0	7724	160.61	34.09	15.44	30.08	41.67	36.36	79.45	1.58	32.36	9.37	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:15	10.54	0.54	3.37	5.27	1.17	19.72	92.06	6.02	25.89	5588	536	1515	158	0	7797	160.47	34.52	15.49	30.2	42.45	36.85	81.07	1.59	32.36	9.41	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:18	10.46	0.47	3.21	5.39	1.18	19.53	92.22	6.12	25.78	5543	471	1445	162	0	7620	160.74	34.45	15.5	29.96	42.31	36.84	80.69	1.6	32.38	9.39	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:20	11.14	0.53	3.38	5.2	1.2	20.25	92.23	6.23	25.32	5905	533	1521	156	0	8115	160.76	34.75	15.57	30.58	43.49	37.05	82.96	1.61	32.37	9.41	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:23	11.15	0.65	3.51	5.23	1.14	20.52	92.19	6.23	25.2	5907	647	1577	157	0	8288	160.69	35.07	15.97	31.35	43.25	37.62	83.22	1.61	32.36	9.39	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:25	12.07	0.92	3.54	5.11	1.26	21.64	92.53	6.43	25.19	6397	922	1595	153	0	9066	161.28	35.86	16.75	33.38	45.9	38.93	86.92	1.63	32.36	9.41	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:27	10.62	0.56	3.4	5.51	1.22	20.09	92.46	6.53	24.88	5628	561	1530	165	0	7885	161.16	35.54	16.25	31.14	43.6	37.84	82.95	1.64	32.34	9.4	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:30	10.84	0.35	3.2	5.45	1.19	19.84	92.32	6.63	24.82	5745	346	1440	164	0	7695	160.92	34.78	15.39	29.8	42.99	36.95	82.2	1.65	32.35	9.41	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:32	10.96	0.4	3.47	5.3	1.18	20.14	92.43	6.84	24.79	5811	404	1560	159	0	7934	161.11	35.03	15.54	30.15	43.28	36.89	83.04	1.67	32.33	9.41	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:34	11.06	0.53	3.53	5.25	1.22	20.37	92.36	6.94	25.04	5864	526	1587	157	0	8135	160.98	35.27	15.81	30.81	43.97	37.27	83.78	1.68	32.31	9.43	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:37	11.39	0.5	3.66	5.19	1.18	20.74	92.25	7.04	25.11	6039	495	1648	156	0	8337	160.8	35.48	15.74	30.91	44.12	37.35	84.84	1.69	32.29	9.42	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:39	11.48	0.55	3.86	5.17	1.16	21.05	92.51	7.14	24.78	6084	548	1736	155	0	8523	161.25	35.91	15.89	31.37	44.34	37.73	85.71	1.7	32.28	9.41	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:42	11.03	0.53	3.95	5.21	1.18	20.72	92.37	7.35	24.6	5845	525	1777	156	0	8304	161.01	36.03	15.88	31.08	44.11	37.55	85	1.72	32.26	9.42	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:44	11.97	0.6	3.91	5.09	1.14	21.58	92.51	7.55	24.66	6346	604	1759	153	0	8861	161.24	36.08	15.95	31.91	44.84	38.11	87.05	1.74	32.24	9.44	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:46	12.91	0.69	3.93	4.95	1.17	22.47	92.58	7.55	24.72	6840	689	1769	148	0	9446	161.37	36.37	16.21	32.86	46.37	38.59	89.8	1.74	32.23	9.42	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:49	12.1	0.64	3.96	5.22	1.22	21.92	92.33	7.65	24.72	6413	642	1782	157	0	8994	160.93	36.9	16.41	32.64	46.18	38.87	88.89	1.75	32.2	9.43	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:51	11.17	0.36	3.45	5.42	1.13	20.39	92.63	7.86	24.64	5918	355	1550	163	0	7987	161.45	35.3	15.69	30.34	43.21	37.25	83.71	1.77	32.17	9.42	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:54	10.12	0.41	3.42	5.73	1.18	19.69	92.39	8.06	24.55	5366	412	1538	172	0	7487	161.04	35.76	16.39	30.59	42.8	37.64	82.05	1.79	32.16	9.43	050117_FCR_all.txt	FCR	45
2017-05-01 11:02:56	10.93	0.48	3.15	5.42	1.2	19.98	92.52	8.06	24.56	5792	484	1417	163	0	7855	161.27	34.74	15.88	30.54	43.22	37.2	82.28	1.79	32.13	9.42	050117_FCR_all.txt	FCR	45
2017-05-01 11:10:01	0	1.53	0	0	0.04	1.53	50.73	0.1	34.07	0	1527	0	0	0	1527	88.47	0.45	0.61	8.64	2.34	8.91	-0.27	1.01	27.68	8.87	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:04	0	0.71	0.55	1.03	0.6	2.29	77.26	0.41	38.76	0	714	246	31	0	991	134.68	7.03	3.9	8.06	9.42	10.15	11.63	1.04	27.75	8.87	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:06	0	0.63	1.02	1.11	0.58	2.76	82.25	0.71	43.44	0	627	458	33	0	1118	143.37	8.63	4.17	8.39	10.11	10.44	13.61	1.07	27.81	8.84	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:08	0	0.5	0.5	1.41	0.64	2.41	81.42	0.61	43.53	0	501	226	42	0	769	141.93	8.16	3.85	7.82	10.23	10.89	13.24	1.06	27.92	8.88	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:11	0.06	0.65	0.98	1	0.64	2.7	83.24	0.61	43.28	34	652	440	30	0	1157	145.1	8.06	3.65	8.07	10.51	10.52	13.87	1.06	27.97	8.87	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:13	0	0.24	0.87	1.32	0.62	2.43	88.1	0.61	43.34	0	235	393	40	0	668	153.56	9.01	3.41	6.77	10.43	9.76	13.96	1.06	28.02	8.91	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:15	0	0.3	0.7	1.41	0.63	2.41	89.71	0.71	43.36	0	299	316	42	0	657	156.36	8.52	3.64	7.08	10.33	10.3	13.94	1.07	28.09	8.91	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:18	0	0.43	0.68	1.3	0.67	2.4	93.43	0.82	43.39	0	425	304	39	0	769	162.84	8.71	4.27	7.71	10.7	9.83	13.44	1.08	28.19	8.9	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:20	0	0.38	0.7	1.31	0.65	2.4	92.54	0.71	43.35	0	382	315	39	0	737	161.3	8.76	3.85	7.41	10.53	9.97	13.45	1.07	28.26	8.89	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:23	0	0.35	0.96	1.26	0.56	2.57	93.47	0.82	43.41	0	353	431	38	0	822	162.92	8.67	3.5	7.19	9.91	10.15	13.82	1.08	28.33	8.9	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:25	0.06	0.36	0.72	1.4	0.61	2.54	93.37	0.82	43.69	33	356	325	42	0	755	162.74	8.35	4.27	7.57	10.29	10.27	14.17	1.08	28.42	8.93	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:27	0	0.25	0.48	1.55	0.65	2.27	92.91	0.92	43.71	0	249	215	46	0	511	161.94	8.48	3.86	7.03	10.41	10.28	13.7	1.09	28.5	8.92	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:30	0	0.37	0.79	1.27	0.67	2.43	93.24	1.02	43.69	0	367	357	38	0	762	162.52	8.6	3.76	7.27	10.8	9.99	14.04	1.1	28.56	8.92	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:32	0	0.2	0.35	1.69	0.62	2.24	93.55	1.02	43.6	0	204	157	51	0	411	163.05	8.72	4.32	7.2	10.15	10.19	13.35	1.1	28.62	8.93	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:34	0.22	0.21	0.35	1.63	0.6	2.4	93.81	1.02	43.55	116	207	156	49	0	528	163.51	8.12	4.15	7.12	10.03	10.36	13.88	1.1	28.71	8.93	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:37	0	0.35	0.62	1.3	0.71	2.27	93.93	1.12	43.7	0	351	279	39	0	669	163.72	8.48	3.36	6.98	10.93	10.04	13.62	1.11	28.78	8.93	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:39	0	0.29	0	1.69	0.75	1.98	93.64	1.22	43.56	0	294	0	51	0	345	163.22	8.17	4.42	7.25	10.94	10.34	12.89	1.12	28.86	8.95	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:42	0	0.27	0.51	1.48	0.67	2.26	93.92	1.33	43.58	0	273	228	44	0	546	163.71	8.6	3.79	7.05	10.6	10.13	13.61	1.13	28.94	8.97	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:44	0	0.33	0.8	1.21	0.63	2.34	94.52	1.43	43.66	0	334	358	36	0	729	164.74	8.48	3.6	6.99	10.27	9.56	13.33	1.14	29.01	8.99	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:46	0	0.28	0.57	1.48	0.64	2.34	94.21	1.53	43.58	0	281	257	44	0	583	164.21	8.73	3.29	6.93	10.39	10.51	13.63	1.15	29.08	8.99	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:49	0	0.34	0.73	1.43	0.61	2.5	94.65	1.63	43.38	0	339	327	43	0	709	164.98	8.55	3.96	7.41	10.26	10.44	14.06	1.16	29.16	8.97	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:51	0	0.45	0.79	1.33	0.63	2.56	94.3	1.63	42.87	0	449	355	40	0	844	164.37	8.67	3.63	7.63	10.51	10.71	14	1.16	29.25	8.98	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:53	0	0.35	0.77	1.36	0.62	2.49	94.35	1.74	42.53	0	354	348	41	0	743	164.45	9.16	3.56	7.34	10.46	10.27	13.68	1.17	29.32	9	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:56	0	0.35	0.8	1.35	0.63	2.49	94.48	1.84	42.24	0	350	359	40	0	750	164.67	8.75	3.59	7.26	10.46	10.34	14.02	1.18	29.41	9.01	050117_FCR_all.txt	FCR	30
2017-05-01 11:10:58	0	0.4	0.5	1.48	0.75	2.39	94.27	1.94	42.37	0	404	225	44	0	673	164.31	9.14	4.02	7.74	11.59	10.59	14.15	1.19	29.49	9.01	050117_FCR_all.txt	FCR	30
2017-05-01 11:11:01	0	0.36	0.41	1.52	0.81	2.3	93.96	1.94	42.42	0	365	186	46	0	597	163.77	9.02	3.89	7.52	12.03	10.66	14.48	1.19	29.57	9.02	050117_FCR_all.txt	FCR	30
2017-05-01 11:11:03	0	0.43	0.89	1.15	0.84	2.47	94.09	2.04	41.23	0	432	400	35	0	866	163.99	8.98	3.82	7.5	12.5	9.97	15.27	1.2	29.64	9.03	050117_FCR_all.txt	FCR	30
2017-05-01 11:11:05	0	0.5	0.9	1.18	0.89	2.57	94.09	2.14	40.1	0	498	403	35	0	936	163.99	9.27	3.79	7.83	13.15	10.49	15.88	1.21	29.7	9.03	050117_FCR_all.txt	FCR	30
2017-05-01 11:11:08	0	0.39	0.73	1.39	0.9	2.5	93.71	2.25	38.19	0	387	328	42	0	756	163.33	9.45	3.82	7.61	13.25	10.71	16.1	1.22	29.8	9.05	050117_FCR_all.txt	FCR	30
2017-05-01 11:11:10	0	0.33	0.75	1.55	0.85	2.64	93.83	2.25	36.45	0	334	338	47	0	719	163.54	9.97	4.13	7.83	13.08	11.02	16.47	1.22	29.87	9.05	050117_FCR_all.txt	FCR	30
2017-05-01 11:11:12	0	0.41	0.9	1.63	0.95	2.94	93.33	2.45	35.52	0	413	406	49	0	868	162.68	10.55	4.57	8.57	14.48	11.89	18.47	1.24	29.95	9.07	050117_FCR_all.txt	FCR	30
2017-05-01 11:11:15	0	0.61	1.61	1.49	0.96	3.71	92.83	2.55	34.59	0	610	724	45	0	1378	161.81	11.99	4.99	9.9	15.69	12.88	21.11	1.25	30.01	9.08	050117_FCR_all.txt	FCR	30
2017-05-01 11:11:17	0	0.67	1.84	1.53	0.98	4.04	92.7	2.55	34.43	0	667	827	46	0	1540	161.58	12.64	5.46	10.58	16.35	13.45	22.53	1.25	30.08	9.07	050117_FCR_all.txt	FCR	30
2017-05-01 11:11:20	0	0.49	1.69	2.4	1.08	4.59	91.89	2.65	34.39	0	492	761	72	0	1325	160.17	15.29	6.6	11.79	18.58	15.94	26.39	1.26	30.14	9.08	050117_FCR_all.txt	FCR	30
2017-05-01 11:11:22	0	0.49	2.06	2.3	1.01	4.86	91.89	2.76	33.6	0	493	929	69	0	1491	160.16	15.54	6.51	11.84	18.26	15.99	27.07	1.27	30.21	9.09	050117_FCR_all.txt	FCR	30
