"","Date","Site","Depth","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta"
"1834",2015-09-07,50,8,2.25,1.47,0.57,0.08,0.13
"1835",2015-09-28,50,8,2.43,1.43,0.71,0.17,0.12
"1836",2015-10-05,50,8,5.95,3.08,1.08,1.3,0.49
"1837",2015-10-19,50,8,5.9,3.01,2.33,0,0.55
"1838",2015-11-09,50,8,15.01,5.71,7.32,0,1.98
"1839",2016-01-11,50,8,9.7,4.86,1.97,2.03,0.85
"1840",2016-03-28,50,8,6.76,2.4,0.03,3.87,0.46
"1841",2016-03-30,50,8,7.77,3.03,0,4.2,0.55
"1842",2016-04-11,50,8,7.87,5.36,0,1.99,0.52
"1843",2016-04-18,50,8,6.63,4.52,0,1.83,0.29
"1844",2016-04-20,50,8,9.21,6.07,0,1.3,1.84
"1845",2016-04-25,50,8,10.49,5.3,0,5.19,0
"1846",2016-05-02,50,8,10.9,5.6,0,4.84,0.47
"1847",2016-05-04,50,8,10.01,5.85,0,3.74,0.42
"1848",2016-05-09,50,8,6.22,3.71,0.01,1.9,0.6
"1849",2016-05-12,50,8,6.24,3.54,0.1,2.08,0.52
"1850",2016-05-16,50,8,10.28,5.07,0.26,4.06,0.89
"1851",2016-05-19,50,8,7.72,4.36,0.52,2.51,0.33
"1852",2016-05-23,50,8,8.58,4.45,0.66,2.78,0.69
"1853",2016-05-26,50,8,7.97,4.41,0.87,1.91,0.78
"1854",2016-05-29,50,8,7.06,4.07,1.14,1.06,0.8
"1855",2016-05-30,50,8,6.37,3.63,1.07,0.85,0.82
"1856",2016-05-31,50,8,6.68,3.87,1.11,0.82,0.88
"1857",2016-06-01,50,8,6.28,3.66,1.18,0.62,0.82
"1858",2016-06-02,50,8,6.15,3.5,1.06,0.59,1
"1859",2016-06-06,50,8,5.66,3.11,1.12,0.34,1.09
"1860",2016-06-13,50,8,6.97,2.49,2.75,0,1.74
"1861",2016-06-16,50,8,7.33,2.24,3.05,0,2.03
"1862",2016-06-20,50,8,7.4,1.93,2.66,0.46,2.36
"1863",2016-06-23,50,8,6.79,1.79,2.35,0.39,2.27
"1864",2016-06-27,50,8,5.98,1.27,1.67,0.67,2.36
"1865",2016-06-28,50,8,6.67,1.57,1.77,0.89,2.43
"1866",2016-06-30,50,8,5.19,1.15,1.25,0.68,2.1
"1867",2016-07-05,50,8,3.3,1.1,0.66,0.53,1.02
"1868",2016-07-07,50,8,4.17,1.17,0.67,1.09,1.24
"1869",2016-07-12,50,8,4.9,1.71,0.67,0.86,1.65
"1870",2016-07-14,50,8,4.74,1.56,0.77,0.84,1.56
"1871",2016-07-18,50,8,7.86,1.74,1.29,1.36,3.48
"1872",2016-07-21,50,8,9.64,1.52,1.7,1.64,4.77
"1873",2016-07-24,50,8,20.75,1.37,2.85,1.7,14.82
"1874",2016-07-25,50,8,22.43,1.41,3.38,2.89,14.76
"1875",2016-07-26,50,8,15.33,1.43,2.62,1.44,9.84
"1876",2016-07-27,50,8,17.83,1.28,2.99,1.55,12.01
"1877",2016-07-28,50,8,14.48,1.42,2.68,1.29,9.09
"1878",2016-08-01,50,8,7.33,2.57,1.49,0.42,2.85
"1879",2016-08-08,50,8,2.67,0.77,0.61,0.28,1.01
"1880",2016-08-11,50,8,3.49,1.09,0.59,0.48,1.32
"1881",2016-08-15,50,8,2.87,0.91,0.42,0.23,1.31
"1882",2016-08-18,50,8,1.38,0.46,0.31,0.37,0.23
"1883",2016-08-23,50,8,1.6,0.64,0.36,0.31,0.3
"1884",2016-08-26,50,8,1.57,0.8,0.29,0.2,0.28
"1885",2016-09-02,50,8,2.06,1.15,0.46,0.46,0
"1886",2016-09-09,50,8,2.55,1.26,0.62,0.35,0.32
"1887",2016-09-20,50,8,4.6,2.23,1.39,0.41,0.57
"1888",2016-09-30,50,8,4.43,1.44,2.35,0,0.64
"1889",2016-10-05,50,8,4.87,2.46,1.55,0.12,0.75
"1890",2016-10-06,50,8,5.84,2.97,1.73,0.26,0.87
"1891",2016-10-07,50,8,5.2,1.77,2.51,0.06,0.86
"1892",2016-10-11,50,8,7.12,1.98,4.07,0,1.07
"1893",2016-11-04,50,8,3.77,1.67,1.17,0.15,0.78
"1894",2016-12-02,50,8,7.59,3.61,0.28,1.55,2.15
"1895",2017-05-01,50,8,19.04,10.49,0.36,2.78,5.41
"1896",2017-05-05,50,8,16.06,4.77,0.84,4.2,6.24
"1897",2017-05-08,50,8,13.48,2.52,1.21,3.77,5.99
"1898",2017-05-10,50,8,9.79,0.26,0.67,3.26,5.59
"1899",2017-05-15,45,8,6.73,0,0,0,6.73
"1900",2017-05-18,50,8,6.88,0,0,0,6.88
"1901",2017-05-22,50,8,4.8,0,0,0,4.8
"1902",2017-05-25,50,8,2.63,0,0.4,0.93,1.3
"1903",2017-05-29,45,8,1.51,0.53,0.32,0.45,0.21
"1904",2017-05-30,50,8,1.41,0.74,0.11,0,0.57
"1905",2017-06-01,50,8,1.15,0.58,0.17,0.27,0.13
"1906",2017-06-05,50,8,1.73,0.74,0.18,0.79,0.01
"1907",2017-06-08,50,8,1.02,0.53,0.18,0.31,0
"1908",2017-06-12,50,8,1.11,0.54,0.17,0.4,0
"1909",2017-06-19,50,8,1,0.55,0.17,0.08,0.2
"1910",2017-06-22,50,8,0.69,0.34,0.17,0.06,0.12
"1911",2017-06-26,50,8,0.59,0.33,0.15,0.11,0
"1912",2017-06-29,50,8,0.89,0.63,0.12,0.13,0
"1913",2017-07-05,45,8,1.3,0.97,0.18,0.15,0
"1914",2017-07-07,50,8,1.09,0.6,0.19,0.29,0
"1915",2017-07-10,50,8,1.93,0.95,0.41,0.54,0.02
"1916",2017-07-11,50,8,2.03,0.86,0.35,0.6,0.21
"1917",2017-07-12,50,8,2.33,0.99,0.42,0.52,0.4
"1918",2017-07-13,50,8,2.03,0.78,0.48,0.51,0.27
"1919",2017-07-15,50,8,1.6,0.44,0.52,0.46,0.18
"1920",2017-07-17,50,8,1.97,0.32,0.54,0.73,0.37
"1921",2017-07-19,50,8,1.73,0.36,0.54,0.58,0.25
"1922",2017-07-20,50,8,2.29,0.46,0.56,0.82,0.46
"1923",2017-07-24,50,8,2.16,0.54,0.65,0.75,0.23
"1924",2017-07-27,50,8,1.82,0.41,0.52,0.63,0.27
"1925",2017-07-31,50,8,1.25,0.16,0.54,0.55,0
"1926",2017-08-03,50,8,1.47,0.39,0.5,0.54,0.03
"1927",2017-08-07,50,8,3.99,1.07,0.81,0.87,1.23
"1928",2017-08-10,50,8,4.73,1.21,0.99,0.97,1.56
"1929",2017-08-14,50,8,5.66,1.22,1.2,1.41,1.83
"1930",2017-08-17,50,8,7.32,1.23,1.73,3.42,0.94
"1931",2017-08-21,50,8,12.99,1.97,2.41,6.13,2.48
"1932",2017-08-28,50,8,9.68,2.25,2.51,3.5,1.41
"1933",2017-09-04,50,8,5.54,1.26,2.38,1.36,0.53
"1934",2017-09-11,50,8,2.72,0.96,1.19,0.27,0.29
"1935",2017-09-18,50,8,3.75,1.77,1.1,0.5,0.37
"1936",2017-09-19,50,8,3.19,1.39,1.13,0.66,0
"1937",2017-09-25,45,8,4.02,1.77,1.38,0.87,0
"1938",2017-10-02,50,8,9.5,3.42,2.44,2.07,1.57
"1939",2017-10-09,50,8,5.71,1.6,2.55,1.03,0.53
"1940",2017-10-16,50,8,7.7,1.76,4.39,1.55,0
"1941",2017-10-23,50,8,6.72,2.25,3.36,1.11,0
"1942",2017-10-30,50,8,12.89,7.12,1.16,4.44,0.17
"1943",2017-11-06,50,8,6.11,4.03,0.83,1.25,0
"1944",2017-12-11,50,8,12.01,8.27,0.68,2.86,0.2
"1945",2014-05-05,50,9,1.17,0.62,0.07,0.48,0
"1946",2014-05-08,50,9,3.58,1.29,0,1.6,0.42
"1947",2014-05-26,50,9,5.58,2.15,0.23,1.68,1.79
"1948",2014-06-02,50,9,3.26,0.91,0.18,0.93,1.24
"1949",2014-06-09,50,9,1.47,0.35,0.18,0.58,0.66
"1950",2014-06-16,50,9,2.02,1.82,0.09,1.66,0.73
"1951",2014-06-23,50,9,2.37,0.68,0.31,1.28,0.61
"1952",2014-06-30,50,9,2.53,0.73,0.29,0.83,0.86
"1953",2014-07-07,50,9,5.03,1.21,0.45,1.9,1.97
"1954",2014-07-14,50,9,6.22,1.74,0.82,2.13,2.03
"1955",2014-07-21,50,9,6.67,1.92,1.18,2.53,1.49
"1956",2014-07-28,50,9,9.98,1.08,1.42,3.31,4.06
"1957",2014-08-04,50,9,6.78,1.31,1.35,2.2,1.88
"1958",2014-08-11,50,9,7.33,0.87,1.07,1.31,1.21
"1959",2014-08-18,50,9,11.07,3.03,1.61,2.16,2.25
"1960",2014-08-25,50,9,5.69,2.06,1.19,1.03,1.3
"1961",2014-09-03,50,9,11.64,3.76,1.89,1.88,3.38
"1962",2014-09-08,50,9,6.57,2.53,1.36,1.11,1.69
"1963",2014-09-15,50,9,3.57,1.63,1.2,0.62,0.41
"1964",2014-09-22,50,9,4.8,3.91,2.87,1.69,2.58
"1965",2014-12-10,50,9,3.65,2.33,0,1.31,0
"1966",2015-02-06,50,9,13.35,7.11,0,6.24,0
"1967",2015-03-16,50,9,8.38,4.34,0,4.05,0
"1968",2015-03-31,50,9,10.97,4.25,0,6.71,0
"1969",2015-04-07,50,9,9.21,4.01,0,5.2,0
"1970",2015-04-13,50,9,6.87,3.51,0,3.36,0
"1971",2015-04-21,50,9,3.19,2.01,0.28,0.74,0.17
"1972",2015-05-18,50,9,19.07,8.83,2.66,5.21,2.38
"1973",2015-05-25,50,9,17.71,8.08,3.36,4.03,2.23
"1974",2015-06-01,50,9,15.92,6.59,4.11,2.98,2.24
"1975",2015-06-02,50,9,12.09,5.17,2.96,2.39,1.57
"1976",2015-06-03,50,9,12.56,4.48,2.13,4.56,1.38
"1977",2015-06-04,50,9,7.79,4.24,1.62,1.15,0.77
"1978",2015-06-08,50,9,2.84,1.74,0.66,0.14,0.31
"1979",2015-06-15,50,9,10.63,0,1.42,8.2,1.01
"1980",2015-06-22,50,9,12.98,0,1.56,9.74,1.67
"1981",2015-06-23,50,9,5.53,0,1.17,3.67,0.69
"1982",2015-06-25,50,9,10.53,0,0.97,8.45,1.11
"1983",2015-06-29,50,9,18.31,0,0.79,14.1,3.41
"1984",2015-07-02,50,9,4.59,0.15,0.75,3.48,0.21
"1985",2015-07-06,50,9,1.78,0.51,0.67,0.58,0.02
"1986",2015-07-13,50,9,0.96,0.34,0.6,0.01,0
"1987",2015-07-16,50,9,1.13,0.43,0.6,0.1,0
"1988",2015-07-20,50,9,3.07,1.3,0.8,0.48,0.5
"1989",2015-07-27,50,9,5.06,2.29,0.93,0.38,1.46
"1990",2015-08-03,50,9,3.66,1.72,0.91,0.52,0.51
"1991",2015-08-08,50,9,1.73,0.76,0.71,0.24,0.03
"1992",2015-08-10,50,9,1.5,0.7,0.65,0.14,0
"1993",2015-08-17,50,9,1.41,0.82,0.53,0.05,0
"1994",2015-08-24,50,9,1.71,1.04,0.53,0.14,0
"1995",2015-08-31,50,9,1.71,1.03,0.56,0.11,0.01
"1996",2015-09-07,50,9,2.22,1.44,0.57,0.09,0.12
"1997",2015-09-28,50,9,2.39,1.36,0.69,0.22,0.12
"1998",2015-10-05,50,9,5.79,3.01,1.13,1.13,0.52
"1999",2015-10-19,50,9,5.93,3.04,2.36,0,0.53
"2000",2015-11-09,50,9,15.2,5.61,7.55,0,2.03
"2001",2016-01-11,50,9,9.61,5.11,1.97,1.66,0.86
"2002",2016-03-28,50,9,4.9,1.98,0.1,2.42,0.39
"2003",2016-03-30,50,9,9.06,3.73,0,4.53,0.8
"2004",2016-04-11,50,9,5.58,3.52,0.14,1.53,0.39
"2005",2016-04-18,50,9,3.35,2.18,0.18,0.84,0.15
"2006",2016-04-20,50,9,8.19,5.37,0,0.93,1.89
"2007",2016-04-25,50,9,10.35,5.33,0,5.03,0
"2008",2016-05-02,50,9,10.83,5.46,0,4.96,0.41
"2009",2016-05-04,50,9,10.07,5.61,0,4.14,0.32
"2010",2016-05-09,50,9,6.25,3.76,0.01,1.73,0.75
"2011",2016-05-12,50,9,6.04,3.54,0.1,1.91,0.48
"2012",2016-05-16,50,9,10.12,5.18,0.19,3.76,0.99
"2013",2016-05-19,50,9,7.4,4.27,0.44,2.31,0.38
"2014",2016-05-23,50,9,8.44,4.42,0.66,2.64,0.72
"2015",2016-05-26,50,9,7.88,4.26,0.87,1.99,0.76
"2016",2016-05-29,50,9,7.12,4.13,1.11,1.02,0.86
"2017",2016-05-30,50,9,7.17,4.39,1.19,0.99,0.59
"2018",2016-05-31,50,9,6.99,4.06,1.15,0.86,0.92
"2019",2016-06-01,50,9,6.16,3.83,1.11,0.51,0.71
"2020",2016-06-02,50,9,6.45,3.56,1.04,0.9,0.95
"2021",2016-06-06,50,9,5.61,2.9,1.22,0.55,0.94
"2022",2016-06-13,50,9,6.62,2.13,2.7,0,1.79
"2023",2016-06-16,50,9,7.38,2.18,3.08,0,2.13
"2024",2016-06-20,50,9,7.23,2.07,2.54,0.3,2.32
"2025",2016-06-23,50,9,6.41,1.44,2.26,0.31,2.41
"2026",2016-06-27,50,9,5.9,1.27,1.64,0.63,2.37
"2027",2016-06-28,50,9,6.6,1.5,1.65,0.63,2.81
"2028",2016-06-30,50,9,5.28,1.23,1.29,0.7,2.07
"2029",2016-07-05,50,9,3.33,1.15,0.7,0.45,1.03
"2030",2016-07-07,50,9,4.13,1.08,0.63,1.14,1.28
"2031",2016-07-12,50,9,5.08,1.66,0.7,0.92,1.78
"2032",2016-07-14,50,9,4.66,1.48,0.74,0.85,1.58
"2033",2016-07-18,50,9,8.27,2.03,1.23,1.34,3.68
"2034",2016-07-21,50,9,10.96,2.1,1.9,1.23,5.74
"2035",2016-07-24,50,9,11.86,1.7,1.64,0.21,8.3
"2036",2016-07-25,50,9,14.89,1.64,2.33,1.28,9.64
"2037",2016-07-26,50,9,15.92,1.42,2.65,1.44,10.4
"2038",2016-07-27,50,9,18.2,1.42,3.02,1.41,12.35
"2039",2016-07-28,50,9,14.26,1.4,2.75,1.43,8.68
"2040",2016-08-01,50,9,7.48,2.54,1.56,0.37,3.01
"2041",2016-08-08,50,9,2.65,0.83,0.65,0.35,0.82
"2042",2016-08-11,50,9,3.59,1.13,0.67,0.46,1.33
"2043",2016-08-15,50,9,3.48,1.12,0.61,0.49,1.26
"2044",2016-08-18,50,9,1.59,0.55,0.43,0.45,0.16
"2045",2016-08-23,50,9,1.64,0.67,0.31,0.3,0.36
"2046",2016-08-26,50,9,1.54,0.84,0.34,0.22,0.15
"2047",2016-09-02,50,9,1.94,1.08,0.39,0.41,0.06
"2048",2016-09-09,50,9,2.58,1.32,0.63,0.31,0.32
"2049",2016-09-20,50,9,4.5,2.18,1.32,0.41,0.6
"2050",2016-09-30,50,9,4.18,1.4,2.06,0,0.72
"2051",2016-10-05,50,9,3.15,0.83,1.78,0,0.53
"2052",2016-10-06,50,9,5.43,2.54,1.84,0.1,0.94
"2053",2016-10-07,50,9,5.35,1.77,2.67,0.07,0.84
"2054",2016-10-11,50,9,7.4,2.16,4.2,0,1.04
"2055",2016-11-04,50,9,4.34,1.8,1.75,0.04,0.74
"2056",2016-12-02,50,9,7.2,3.54,0.29,1.35,2.02
"2057",2017-05-01,50,9,19.11,10.34,0.34,2.92,5.52
"2058",2017-05-05,50,9,15.54,5.01,0.61,3.83,6.1
"2059",2017-05-08,50,9,12.41,2.29,0.68,3.44,6.01
"2060",2017-05-10,50,9,10.07,0.74,0.74,3.22,5.37
"2061",2017-05-15,50,9,7.47,0,0,1.22,6.25
"2062",2017-05-18,50,9,7.08,0,0,0.54,6.54
"2063",2017-05-22,50,9,4.61,0,0.05,0,4.56
"2064",2017-05-25,50,9,2.72,0,0.4,0.83,1.49
"2065",2017-05-29,50,9,1.45,0.49,0.27,0.46,0.24
"2066",2017-05-30,50,9,1.37,0.64,0.19,0.11,0.44
"2067",2017-06-01,50,9,1.16,0.48,0.18,0.39,0.11
"2068",2017-06-05,50,9,1.64,0.73,0.16,0.73,0.02
"2069",2017-06-08,50,9,0.93,0.57,0.13,0.17,0.07
"2070",2017-06-12,50,9,0.98,0.45,0.14,0.26,0.12
"2071",2017-06-19,50,9,1.07,0.5,0.17,0.2,0.2
"2072",2017-06-22,50,9,0.63,0.32,0.15,0.01,0.15
"2073",2017-06-26,50,9,0.66,0.52,0.14,0,0
"2074",2017-06-29,50,9,0.75,0.55,0.13,0.06,0
"2075",2017-07-05,50,9,1.38,0.84,0.25,0.29,0
"2076",2017-07-07,50,9,1.02,0.69,0.21,0.11,0
"2077",2017-07-10,50,9,1.97,1.05,0.4,0.47,0.04
"2078",2017-07-11,50,9,2.06,0.95,0.39,0.52,0.19
"2079",2017-07-12,50,9,2.17,1.03,0.38,0.42,0.33
"2080",2017-07-13,50,9,1.97,0.68,0.45,0.53,0.31
"2081",2017-07-15,50,9,1.61,0.34,0.6,0.46,0.21
"2082",2017-07-17,50,9,1.88,0.3,0.54,0.62,0.42
"2083",2017-07-19,50,9,1.64,0.3,0.49,0.5,0.34
"2084",2017-07-20,50,9,2.04,0.31,0.61,0.98,0.14
"2085",2017-07-24,50,9,1.98,0.52,0.59,0.69,0.18
"2086",2017-07-27,50,9,2.07,0.54,0.6,0.73,0.2
"2087",2017-07-31,50,9,1.3,0.23,0.55,0.52,0
"2088",2017-08-03,50,9,1.57,0.44,0.53,0.6,0.01
"2089",2017-08-07,50,9,3.83,1.2,0.89,0.88,0.86
"2090",2017-08-10,50,9,4.95,1.25,1.02,1.03,1.64
"2091",2017-08-14,50,9,6.22,1.29,1.32,1.49,2.12
"2092",2017-08-17,50,9,7.35,1.33,1.75,3.26,1.01
"2093",2017-08-21,50,9,13.28,2.08,2.32,6.04,2.83
"2094",2017-08-28,50,9,10.08,2.45,2.77,3.76,1.1
"2095",2017-09-04,50,9,5.82,1.27,2.63,1.69,0.23
"2096",2017-09-11,50,9,2.98,1.02,1.36,0.53,0.06
"2097",2017-09-18,50,9,3.67,1.7,1.17,0.58,0.23
"2098",2017-09-19,50,9,3.02,1.35,1.04,0.55,0.08
"2099",2017-09-25,50,9,5.84,2.44,1.29,0.77,1.34
"2100",2017-10-02,50,9,9.14,3.59,2.17,1.66,1.71
"2101",2017-10-09,50,9,5.7,1.62,2.58,1.09,0.41
"2102",2017-10-16,50,9,8.18,2.1,4.53,1.55,0
"2103",2017-10-23,50,9,6.85,2.49,3.41,0.95,0
"2104",2017-10-30,50,9,13.55,7.67,1.09,4.38,0.41
"2105",2017-11-06,50,9,6.47,4.54,0.78,1.15,0
"2106",2017-12-11,50,9,11.64,8.07,0.64,2.71,0.23
"2107",2014-05-05,50,9.3,1.17,0.62,0.07,0.48,0
"2108",2014-05-08,50,9.3,3.37,1.78,0.12,1.56,0.12
"2109",2014-05-26,50,9.3,5.69,2.08,0.15,1.62,1.92
"2110",2014-06-02,50,9.3,3.31,0.91,0.16,0.9,1.22
"2111",2014-06-09,50,9.3,1.48,0.27,0.16,0.54,0.64
"2112",2014-06-16,50,9.3,2.02,1.82,0.09,1.66,0.73
"2113",2014-06-23,50,9.3,1.95,0.67,0.22,1.09,0.61
"2114",2014-06-30,50,9.3,2.8,0.72,0.36,0.78,0.72
"2115",2014-07-07,50,9.3,5.03,1.21,0.45,1.9,1.97
"2116",2014-07-14,50,9.3,6.42,1.67,0.78,2.01,2.17
"2117",2014-07-21,50,9.3,6.56,1.8,1.04,2.12,1.6
"2118",2014-07-28,50,9.3,10.27,1.28,1.48,3.21,3.92
"2119",2014-08-04,50,9.3,12.38,1.29,1.16,2.03,1.84
"2120",2014-08-11,50,9.3,9.03,0.9,1.01,1.16,1.06
"2121",2014-08-18,50,9.3,10.91,2.85,1.57,2.13,2.25
"2122",2014-08-25,50,9.3,5.81,1.91,1.14,0.96,1.4
"2123",2014-09-03,50,9.3,11.51,3.87,1.84,1.72,3.58
"2124",2014-09-08,50,9.3,6.59,2.26,1.34,1.15,1.69
"2125",2014-09-15,50,9.3,3.48,1.54,1.15,0.61,0.45
"2126",2014-09-22,50,9.3,4.8,3.91,2.87,1.69,2.58
"2127",2014-12-10,50,9.3,3.65,2.33,0,1.31,0
"2128",2015-02-06,50,9.3,13.24,7.07,0,6.17,0
"2129",2015-03-16,50,9.3,7.38,3.57,0,3.81,0
"2130",2015-03-31,50,9.3,10.97,4.25,0,6.71,0
"2131",2015-04-07,50,9.3,9.02,3.9,0,5.12,0
"2132",2015-04-13,50,9.3,5.89,3.11,0,2.78,0
"2133",2015-04-21,50,9.3,3.1,1.99,0.28,0.67,0.15
"2134",2015-05-18,50,9.3,19.02,8.92,2.61,4.99,2.5
"2135",2015-05-25,50,9.3,18.54,8.57,3.51,4.25,2.21
"2136",2015-06-01,50,9.3,16.07,6.61,4.18,3.02,2.26
"2137",2015-06-02,50,9.3,12.26,5.79,3.04,1.73,1.7
"2138",2015-06-03,50,9.3,9.53,5.15,2.04,1.14,1.19
"2139",2015-06-04,50,9.3,8.05,4.47,1.64,1.14,0.81
"2140",2015-06-08,50,9.3,2.93,1.86,0.68,0.15,0.24
"2141",2015-06-15,50,9.3,10.35,0,1.36,7.94,1.05
"2142",2015-06-22,50,9.3,13.32,0,1.6,9.97,1.75
"2143",2015-06-23,50,9.3,5.13,0.12,1.25,3.36,0.4
"2144",2015-06-25,50,9.3,10.34,0,0.82,8.27,1.25
"2145",2015-06-29,50,9.3,16.86,0,0.72,13.01,3.13
"2146",2015-07-02,50,9.3,4.43,0.12,0.72,3.35,0.25
"2147",2015-07-06,50,9.3,1.85,0.48,0.72,0.65,0
"2148",2015-07-13,50,9.3,0.9,0.32,0.59,0,0
"2149",2015-07-16,50,9.3,1.17,0.42,0.61,0.14,0
"2150",2015-07-20,50,9.3,3.08,1.35,0.79,0.46,0.47
"2151",2015-07-27,50,9.3,4.79,2.21,0.93,0.38,1.27
"2152",2015-08-03,50,9.3,3.55,1.59,0.93,0.59,0.44
"2153",2015-08-08,50,9.3,1.71,0.77,0.69,0.2,0.04
"2154",2015-08-10,50,9.3,1.44,0.62,0.61,0.2,0
"2155",2015-08-17,50,9.3,1.39,0.8,0.53,0.06,0
"2156",2015-08-24,50,9.3,1.65,1.01,0.52,0.11,0
"2157",2015-08-31,50,9.3,1.72,1.05,0.57,0.1,0
"2158",2015-09-07,50,9.3,2.14,1.26,0.62,0.26,0
"2159",2015-09-28,50,9.3,2.29,1.32,0.7,0.17,0.1
"2160",2015-10-05,50,9.3,5.57,2.89,1.14,1.09,0.44
"2161",2015-10-19,50,9.3,6.06,3.16,2.4,0,0.5
"2162",2015-11-09,50,9.3,15.55,5.83,7.65,0,2.06
"2163",2016-01-11,50,9.3,9.5,5.09,1.98,1.57,0.86
"2164",2016-03-28,50,9.3,4.95,1.99,0.06,2.46,0.44
"2165",2016-03-30,50,9.3,7.38,2.4,0.12,4.45,0.41
"2166",2016-04-11,50,9.3,5.13,3.17,0.07,1.4,0.49
"2167",2016-04-18,50,9.3,3.06,1.88,0.25,0.83,0.1
"2168",2016-04-20,50,9.3,8.45,5.67,0,0.87,1.91
"2169",2016-04-25,50,9.3,10.32,5.31,0,5.01,0
"2170",2016-05-02,50,9.3,11.05,5.67,0,4.98,0.4
"2171",2016-05-04,50,9.3,10.32,5.74,0,4.13,0.44
"2172",2016-05-09,50,9.3,6.18,3.62,0.04,1.92,0.61
"2173",2016-05-12,50,9.3,6.49,3.9,0.1,1.99,0.49
"2174",2016-05-16,50,9.3,10.7,5.41,0.24,3.98,1.08
"2175",2016-05-19,50,9.3,7.83,4.62,0.53,2.41,0.27
"2176",2016-05-23,50,9.3,8.63,4.66,0.61,2.54,0.82
"2177",2016-05-26,50,9.3,7.76,4.29,0.83,1.84,0.8
"2178",2016-05-29,50,9.3,7.02,4.09,1.12,1,0.81
"2179",2016-05-30,50,9.3,6.3,3.74,1,0.75,0.8
"2180",2016-05-31,50,9.3,6.96,4,1.13,0.88,0.94
"2181",2016-06-01,50,9.3,6.55,3.92,1.2,0.69,0.73
"2182",2016-06-02,50,9.3,6.36,3.6,1.09,0.86,0.8
"2183",2016-06-06,50,9.3,5.95,3.14,1.21,0.63,0.96
"2184",2016-06-13,50,9.3,6.83,2.37,2.71,0,1.75
"2185",2016-06-16,50,9.3,7.65,2.46,3.02,0,2.17
"2186",2016-06-20,50,9.3,7.18,2,2.53,0.39,2.26
"2187",2016-06-23,50,9.3,6.39,1.54,2.27,0.26,2.32
"2188",2016-06-27,50,9.3,5.56,1.34,1.53,0.39,2.29
"2189",2016-06-28,50,9.3,5.36,0.95,1.51,0.9,1.99
"2190",2016-06-30,50,9.3,5.22,1.33,1.26,0.58,2.05
"2191",2016-07-05,50,9.3,3.35,1.16,0.7,0.53,0.96
"2192",2016-07-07,50,9.3,4.33,1.23,0.63,1.02,1.45
"2193",2016-07-12,50,9.3,4.81,1.63,0.66,0.83,1.69
"2194",2016-07-14,50,9.3,4.94,1.67,0.79,0.88,1.6
"2195",2016-07-18,50,9.3,8.44,1.86,1.35,1.37,3.86
"2196",2016-07-21,50,9.3,10.62,1.82,1.85,1.4,5.55
"2197",2016-07-24,50,9.3,20.78,1.14,3.05,2.06,14.53
"2198",2016-07-25,50,9.3,15.32,1.55,2.44,1.26,10.08
"2199",2016-07-26,50,9.3,15.05,1.41,2.57,1.38,9.69
"2200",2016-07-27,50,9.3,22.69,1.44,3.78,2.12,15.34
"2201",2016-07-28,50,9.3,14.34,1.41,2.86,1.47,8.6
"2202",2016-08-01,50,9.3,6.86,2.14,1.42,0.4,2.89
"2203",2016-08-08,50,9.3,2.46,0.7,0.58,0.21,0.96
"2204",2016-08-11,50,9.3,3.53,1.13,0.71,0.45,1.25
"2205",2016-08-15,50,9.3,3.13,1.1,0.47,0.22,1.34
"2206",2016-08-18,50,9.3,1.34,0.44,0.33,0.36,0.2
"2207",2016-08-23,50,9.3,1.84,0.77,0.33,0.3,0.43
"2208",2016-08-26,50,9.3,1.57,0.77,0.37,0.32,0.1
"2209",2016-09-02,50,9.3,2.06,1.21,0.39,0.41,0.05
"2210",2016-09-09,50,9.3,2.64,1.35,0.66,0.36,0.26
"2211",2016-09-20,50,9.3,4.31,2.05,1.31,0.41,0.54
"2212",2016-09-30,50,9.3,4.15,1.29,2.16,0,0.7
"2213",2016-10-05,50,9.3,3.45,0.93,2.05,0,0.47
"2214",2016-10-06,50,9.3,5.01,2.2,1.86,0,0.95
"2215",2016-10-07,50,9.3,5.41,1.83,2.67,0.16,0.76
"2216",2016-10-11,50,9.3,7.41,2.04,4.13,0,1.24
"2217",2016-11-04,50,9.3,4.76,1.78,2.13,0.17,0.69
"2218",2016-12-02,50,9.3,7.29,3.5,0.33,1.29,2.17
"2219",2017-05-01,50,9.3,21.64,12.71,0.65,3.22,5.05
"2220",2017-05-05,50,9.3,15.12,4.04,0.66,3.99,6.43
"2221",2017-05-08,50,9.3,13.03,2.74,0.95,3.47,5.88
"2222",2017-05-10,50,9.3,10.91,0,1.73,3.96,5.22
"2223",2017-05-15,50,9.3,7.51,0,0,1.21,6.3
"2224",2017-05-18,50,9.3,7.27,0,0,0.65,6.62
"2225",2017-05-22,50,9.3,5.09,0,0.12,0,4.97
"2226",2017-05-25,50,9.3,2.51,0,0.33,0.74,1.45
"2227",2017-05-29,50,9.3,1.64,0.6,0.25,0.47,0.32
"2228",2017-05-30,50,9.3,1.39,0.71,0.16,0.04,0.48
"2229",2017-06-01,50,9.3,1.21,0.56,0.2,0.37,0.09
"2230",2017-06-05,50,9.3,1.68,0.69,0.19,0.78,0.02
"2231",2017-06-08,50,9.3,0.89,0.53,0.15,0.21,0
"2232",2017-06-12,50,9.3,0.96,0.51,0.1,0.2,0.15
