"Reservoir","Site","DateTime","Depth_m","Temp_C","DO_mgL","DOSat","Cond_uScm","PAR_umolm2s","ORP_mV","pH","Flag_Temp","Flag_DO","Flag_DOSat","Flag_Cond","Flag_PAR","Flag_ORP","Flag_pH","Notes"
"FCR",30,2017-05-30 15:32:00,-0.1,NA,NA,NA,NA,1136,NA,NA,1,1,1,1,0,1,1,NA
"FCR",30,2017-05-30 15:32:00,0.1,23,9.19,112.1,NA,814,NA,NA,0,0,0,1,0,1,1,NA
"FCR",30,2017-05-30 15:32:00,0.8,18.6,8.59,97,NA,57.96,NA,NA,0,0,0,1,0,1,1,NA
"FCR",30,2017-05-30 15:32:00,1.6,17.7,8.54,94.7,NA,48.14,NA,NA,0,0,0,1,0,1,1,NA
"FCR",30,2017-05-30 15:32:00,2.8,17,8.3,90.8,NA,27.75,NA,NA,0,0,0,1,0,1,1,NA
"FCR",30,2017-05-30 15:32:00,3.8,16.4,8.91,96.3,NA,10.31,NA,NA,0,0,0,1,0,1,1,NA
"FCR",30,2017-05-30 15:32:00,5,15.5,8.58,91,NA,2.51,NA,NA,0,0,0,1,0,1,1,NA
"FCR",30,2017-05-30 15:32:00,6.2,12.7,4.13,41.5,NA,0.12,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-05-30 15:46:00,-0.1,NA,NA,NA,NA,1115,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-05-30 15:46:00,0.1,22.9,8.9,110,NA,785,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-05-30 15:46:00,0.8,18.7,8.8,98.5,NA,270,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-05-30 15:46:00,1.6,17.4,8.85,97.3,NA,121,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-05-30 15:46:00,2.8,16.8,8.68,94.6,NA,41.4,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-05-30 15:46:00,3.8,16.2,8.21,88.3,NA,15.15,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-05-30 15:46:00,5,15.3,8.27,87.5,NA,3.68,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-05-30 15:46:00,6.2,14,7.9,81.1,NA,1.11,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-05-30 15:46:00,8,10.5,7.05,67.6,NA,0,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-05-30 15:57:00,5.5,14,7.67,78.5,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-05-30 15:57:00,6.5,12.1,5.49,54.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-05-30 15:57:00,7,10.5,9.17,86.9,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-05-30 15:57:00,7.5,10.5,8.85,83.9,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-30 16:08:00,5,15.6,8.5,90.4,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-30 16:08:00,5.5,15,8.47,88.9,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-30 16:08:00,6,14.5,8.16,84.8,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-30 16:08:00,6.2,13.8,7.67,78.4,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-30 16:08:00,6.5,12.1,7.26,71.5,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-30 16:08:00,7,10.8,9.43,90.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-30 16:08:00,7.5,10.7,9.6,91.3,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-05-30 16:08:00,8,10.6,9.63,91.6,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"BVR",50,2017-06-01 10:45:00,-0.1,NA,NA,NA,NA,1240,NA,NA,1,1,1,1,0,1,1,"sunny"
"BVR",50,2017-06-01 10:45:00,0.1,22.8,9.3,115,NA,780.8,NA,NA,0,0,0,1,0,1,1,"sunny"
"BVR",50,2017-06-01 10:45:00,1,22.4,9.37,115,NA,335,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-01 10:45:00,2,22.1,9.37,114.2,NA,136.5,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-01 10:45:00,3,19.5,9.96,115.3,NA,58.24,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-01 10:45:00,4,17.6,8.34,92.3,NA,31.21,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-01 10:45:00,5,14.9,5.44,57.4,NA,13.93,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-01 10:45:00,6,13.2,3.55,36.1,NA,6.33,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-01 10:45:00,7,11.5,1.87,18.2,NA,2.72,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-01 10:45:00,8,10.6,0.78,7.4,NA,1.05,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-01 10:45:00,9,9.6,0.54,5,NA,0.39,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-01 10:45:00,10,9.2,0.48,4.5,NA,0.2,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-01 10:45:00,11,9,0.49,4.4,NA,0.1,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-01 11:45:00,-0.1,NA,NA,NA,NA,185,NA,NA,1,1,1,1,0,1,1,"sunny"
"FCR",50,2017-06-01 11:45:00,0.1,21.9,8.8,107.4,NA,119,NA,NA,0,0,0,1,0,1,1,"sunny"
"FCR",50,2017-06-01 11:45:00,1,19.2,9.52,109,NA,210,NA,NA,0,0,0,1,0,1,1,"odd? Correct on field notebook though"
"FCR",50,2017-06-01 11:45:00,2,18.1,9.59,107.4,NA,100,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-01 11:45:00,3,17.3,9.38,103,NA,55,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-01 11:45:00,4,16.2,8.52,91.7,NA,14,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-01 11:45:00,5,15.3,8.21,86.7,NA,6.7,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-01 11:45:00,6,13.5,6.84,69.6,NA,2.5,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-01 11:45:00,7,11.5,9.67,93.8,NA,0.23,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-01 11:45:00,8,11,10.03,96.2,NA,0.2,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-01 11:45:00,9,10.9,10.05,96.2,NA,0.14,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-06-01 13:30:00,-0.1,NA,NA,NA,NA,1250,NA,NA,1,1,1,1,0,1,1,NA
"FCR",30,2017-06-01 13:30:00,-0.1,NA,NA,NA,NA,1230,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-01 13:30:00,-0.1,NA,NA,NA,NA,1238,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-06-01 13:30:00,0.1,NA,NA,NA,NA,965,NA,NA,1,1,1,1,0,1,1,NA
"FCR",30,2017-06-01 13:30:00,0.1,NA,NA,NA,NA,1033,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-01 13:30:00,0.1,NA,NA,NA,NA,618.8,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-06-01 13:30:00,1.6,NA,NA,NA,NA,145.9,NA,NA,1,1,1,1,0,1,1,NA
"FCR",30,2017-06-01 13:30:00,1.6,NA,NA,NA,NA,190.2,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-01 13:30:00,1.6,NA,NA,NA,NA,147.5,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-06-01 13:30:00,3.8,NA,NA,NA,NA,14.32,NA,NA,1,1,1,1,0,1,1,NA
"FCR",30,2017-06-01 13:30:00,3.8,NA,NA,NA,NA,17.24,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-01 13:30:00,3.8,NA,NA,NA,NA,19.43,NA,NA,1,1,1,1,0,1,1,NA
"FCR",30,2017-06-01 13:30:00,5,NA,NA,NA,NA,3.87,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-01 13:30:00,5,NA,NA,NA,NA,5.91,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-01 13:30:00,6.2,NA,NA,NA,NA,1.99,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-01 13:30:00,8,NA,NA,NA,NA,0.62,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2017-06-05 09:45:00,-0.1,NA,NA,NA,NA,42.37,NA,NA,1,1,1,1,0,1,1,"PAR sensor not working"
"FCR",50,2017-06-05 11:00:00,0.1,21.8,8.28,100.2,NA,23.07,NA,NA,0,0,0,1,0,1,1,"rainy; PAR sensor not working"
"FCR",50,2017-06-05 11:00:00,0.8,22.1,8.43,102.9,NA,0.2,NA,NA,0,0,0,1,0,1,1,"PAR sensor not working"
"FCR",50,2017-06-05 11:00:00,1.6,22,8.41,102.5,NA,NA,NA,NA,0,0,0,1,1,1,1,"PAR sensor not working"
"FCR",50,2017-06-05 11:00:00,2.8,18.3,9.52,107.9,NA,NA,NA,NA,0,0,0,1,1,1,1,"PAR sensor not working"
"FCR",50,2017-06-05 11:00:00,3.8,16.5,8.2,80.5,NA,NA,NA,NA,0,0,0,1,1,1,1,"PAR sensor not working"
"FCR",50,2017-06-05 11:00:00,5,15.2,7.22,76.6,NA,NA,NA,NA,0,0,0,1,1,1,1,"PAR sensor not working"
"FCR",50,2017-06-05 11:00:00,6.2,13,6.32,63.7,NA,NA,NA,NA,0,0,0,1,1,1,1,"PAR sensor not working"
"FCR",50,2017-06-05 11:00:00,8,11.4,9.96,97.2,NA,NA,NA,NA,0,0,0,1,1,1,1,"PAR sensor not working"
"FCR",50,2017-06-05 11:00:00,9,11.3,10.16,99,NA,NA,NA,NA,0,0,0,1,1,1,1,"PAR sensor not working"
"FCR",10,2017-06-05 11:25:00,0.1,21.9,8.61,104.7,NA,NA,NA,NA,0,0,0,1,1,1,1,"rainy"
"FCR",10,2017-06-05 11:25:00,0.8,21.3,9.39,112.6,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",10,2017-06-05 11:25:00,1.6,19.3,8.3,96.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",10,2017-06-05 11:25:00,2.8,17.6,11.02,122.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",20,2017-06-05 11:38:00,0.1,21.9,8.73,106.9,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",20,2017-06-05 11:38:00,0.8,21.3,9.11,109.4,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",20,2017-06-05 11:38:00,1.6,19.6,10.58,123,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",20,2017-06-05 11:38:00,2.8,18.1,10.75,121,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",20,2017-06-05 11:38:00,3.8,16.3,4.92,53.3,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",30,2017-06-05 12:00:00,0.1,22,8.48,103.5,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-06-05 12:00:00,0.1,19.7,8.32,97.1,NA,NA,NA,NA,0,0,0,1,1,1,1,"rainy"
"FCR",100,2017-06-05 12:00:00,0.1,19.7,8.32,97.1,NA,NA,NA,NA,0,0,0,1,1,1,1,"rainy"
"FCR",30,2017-06-05 12:00:00,0.8,22,8.68,105.7,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",30,2017-06-05 12:00:00,1.6,20,10.61,124.3,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",30,2017-06-05 12:00:00,2.8,17.7,9.72,108.7,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",30,2017-06-05 12:00:00,3.8,16.5,8.31,90.7,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",30,2017-06-05 12:00:00,5,15,6.5,58.6,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",30,2017-06-05 12:00:00,6.2,13.5,4.63,47.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-06-05 12:19:00,0.1,22,8.46,103,NA,NA,NA,NA,0,0,0,1,1,1,1,"rainy"
"FCR",45,2017-06-05 12:19:00,0.8,22,8.47,103.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-06-05 12:19:00,1.6,20.9,8.9,106.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-06-05 12:19:00,2.8,17.7,9.63,107.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-06-05 12:19:00,3.8,16.3,8.31,90.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-06-05 12:19:00,5,14.8,6.73,70.8,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-06-05 12:19:00,6.2,12.4,6.82,68.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-06-05 12:19:00,8,11.3,8.82,85.8,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-06-08 09:34:00,-0.1,NA,NA,NA,NA,172.1,NA,NA,1,1,1,1,0,1,1,"passing clouds"
"FCR",50,2017-06-08 09:34:00,0.1,20.1,8.9,105,NA,112.5,NA,NA,0,0,0,1,0,1,1,"passing clouds"
"FCR",50,2017-06-08 09:34:00,0.8,20.1,8.97,104,NA,65.9,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-08 09:34:00,1.6,20,8.91,104.3,NA,22.53,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-08 09:34:00,2.8,18.3,10,112.1,NA,10.21,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-08 09:34:00,3.8,16.7,8.61,93.2,NA,6.3,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-08 09:34:00,5,14.9,6.23,65.6,NA,2.52,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-08 09:34:00,6.2,12,10,97.8,NA,0.87,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-08 09:34:00,8,11.6,10.4,101.6,NA,0.19,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-08 09:34:00,9,11.5,10.5,101.7,NA,0.07,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-08 11:43:00,-0.1,NA,NA,NA,NA,216.1,NA,NA,1,1,1,1,0,1,1,"cloudy"
"BVR",50,2017-06-08 11:43:00,0.1,21,9.17,110.3,NA,114,NA,NA,0,0,0,1,0,1,1,"cloudy"
"BVR",50,2017-06-08 11:43:00,1,21.1,9.16,110.1,NA,37,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-08 11:43:00,2,21,9.15,109.8,NA,14.1,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-08 11:43:00,3,20.8,9.01,107.7,NA,8.18,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-08 11:43:00,4,17.3,6.69,74.3,NA,4.2,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-08 11:43:00,5,15.4,4.76,50.8,NA,2.1,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-08 11:43:00,6,12.8,1.76,17.7,NA,0.4,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-08 11:43:00,7,11.1,0.99,9.6,NA,0.03,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-08 11:43:00,8,10.2,0.5,4.8,NA,0.01,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-08 11:43:00,9,9.7,0.47,4.4,NA,0,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-08 11:43:00,10,9.2,0.46,4.2,NA,0,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-08 11:43:00,11,8.9,0.46,4.2,NA,0,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-12 10:45:00,-0.1,NA,NA,NA,NA,754.8,NA,NA,1,1,1,1,0,1,1,"sunny"
"FCR",50,2017-06-12 10:45:00,0.1,23.1,8.76,107.6,NA,428.5,NA,NA,0,0,0,1,0,1,1,"sunny"
"FCR",50,2017-06-12 10:45:00,0.8,23,8.75,107.3,NA,250.1,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-12 10:45:00,1.6,21.7,9.58,114.3,NA,103.9,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-12 10:45:00,2.8,18.9,10.81,122.3,NA,53.14,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-12 10:45:00,3.8,17.2,8.98,98.2,NA,18.72,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-12 10:45:00,5,15.1,5.66,59.2,NA,7.76,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-12 10:45:00,6.2,12.3,10.2,99.4,NA,2.87,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-12 10:45:00,8,11.9,10.54,102.5,NA,0.73,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-12 10:45:00,9,11.8,10.63,103.3,NA,0.22,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-06-12 11:00:00,-0.1,NA,NA,NA,NA,703.8,NA,NA,1,1,1,1,0,1,1,"sunny"
"FCR",45,2017-06-12 11:00:00,0.1,23.9,8.93,111.4,NA,435.7,NA,NA,0,0,0,1,0,1,1,"sunny"
"FCR",45,2017-06-12 11:00:00,0.8,23,8.96,109.9,NA,218.2,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-06-12 11:00:00,1.6,21.6,10,119.3,NA,126.4,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-06-12 11:00:00,2.8,18.9,11.07,125.5,NA,57.53,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-06-12 11:00:00,3.8,17.1,9.11,91.3,NA,30.53,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-06-12 11:00:00,5,15.1,5.57,58.1,NA,11.12,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-06-12 11:00:00,6.2,12,10.32,100.7,NA,3.54,NA,NA,0,0,0,1,0,1,1,NA
"FCR",45,2017-06-12 11:00:00,8,11.7,0.72,7,NA,0,NA,NA,0,0,0,1,0,1,1,"probably hit sediments here"
"FCR",30,2017-06-12 11:22:00,0.1,23.6,8.99,111.4,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",30,2017-06-12 11:22:00,0.8,22.9,9.02,110.3,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",30,2017-06-12 11:22:00,1.6,21.2,10.4,123.1,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",30,2017-06-12 11:22:00,2.8,19,10.85,122,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",30,2017-06-12 11:22:00,3.8,17,8.16,88.9,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",30,2017-06-12 11:22:00,5,15,5.65,58,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",30,2017-06-12 11:22:00,6.2,12.7,7.68,75.8,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",20,2017-06-12 12:13:00,-0.1,NA,NA,NA,NA,260.4,NA,NA,1,1,1,1,0,1,1,"cloud cover"
"FCR",20,2017-06-12 12:13:00,0.1,23.3,9.29,114.4,NA,151.4,NA,NA,0,0,0,1,0,1,1,"cloud cover"
"FCR",20,2017-06-12 12:13:00,0.8,22.5,9.55,116,NA,68.75,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-06-12 12:13:00,1.6,21.7,10.17,121.6,NA,30.97,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-06-12 12:13:00,2.8,19,10.85,123.6,NA,11.35,NA,NA,0,0,0,1,0,1,1,NA
"FCR",20,2017-06-12 12:13:00,3.8,16.7,5.25,56.6,NA,2.68,NA,NA,0,0,0,1,0,1,1,NA
"FCR",10,2017-06-12 12:26:00,0.1,23.7,9.52,118,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",10,2017-06-12 12:26:00,0.8,22.4,9.86,119.6,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",10,2017-06-12 12:26:00,1.6,21.9,10.33,124.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",10,2017-06-12 12:26:00,2.8,18.9,10.58,119.5,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",50,2017-06-12 13:00:00,0.1,21.1,8.46,100.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",100,2017-06-12 13:00:00,0.1,21.1,8.46,100.2,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"BVR",50,2017-06-15 11:06:00,-0.1,NA,NA,NA,NA,437.9,NA,NA,1,1,1,1,0,1,1,"overcast/bit cloudy"
"BVR",50,2017-06-15 11:06:00,0.1,27.2,8.18,NA,NA,124.8,NA,NA,0,0,1,1,0,1,1,"overcast/bit cloudy"
"BVR",50,2017-06-15 11:06:00,1,26.2,8.37,NA,NA,24.28,NA,NA,0,0,1,1,0,1,1,NA
"BVR",50,2017-06-15 11:06:00,2,23.6,9.9,NA,NA,20.21,NA,NA,0,0,1,1,0,1,1,NA
"BVR",50,2017-06-15 11:06:00,3,21.9,9.3,NA,NA,14.01,NA,NA,0,0,1,1,0,1,1,NA
"BVR",50,2017-06-15 11:06:00,4,19.3,6.85,NA,NA,7.51,NA,NA,0,0,1,1,0,1,1,NA
"BVR",50,2017-06-15 11:06:00,5,16,3.94,NA,NA,4.57,NA,NA,0,0,1,1,0,1,1,NA
"BVR",50,2017-06-15 11:06:00,6,14.1,1.85,NA,NA,2.94,NA,NA,0,0,1,1,0,1,1,NA
"BVR",50,2017-06-15 11:06:00,7,12.3,1.02,NA,NA,1.91,NA,NA,0,0,1,1,0,1,1,NA
"BVR",50,2017-06-15 11:06:00,8,10.9,0.57,NA,NA,0.2,NA,NA,0,0,1,1,0,1,1,NA
"BVR",50,2017-06-15 11:06:00,9,10.2,0.44,NA,NA,0.09,NA,NA,0,0,1,1,0,1,1,NA
"BVR",50,2017-06-15 11:06:00,10,9.5,0.42,NA,NA,0.03,NA,NA,0,0,1,1,0,1,1,NA
"BVR",50,2017-06-15 11:06:00,11,9.2,0.41,NA,NA,0.01,NA,NA,0,0,1,1,0,1,1,NA
"FCR",50,2017-06-19 11:10:00,-0.1,NA,NA,NA,NA,237.4,NA,NA,1,1,1,1,0,1,1,NA
"FCR",50,2017-06-19 11:10:00,0.1,25.5,8.69,112.5,NA,147.6,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-19 11:10:00,0.8,24.7,9.52,122.3,NA,97.86,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-19 11:10:00,1.6,24,10.28,129.6,NA,41.03,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-19 11:10:00,2.8,20.1,10,117.2,NA,29.06,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-19 11:10:00,3.8,18,8.06,90.4,NA,10.15,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-19 11:10:00,5,15.3,4.1,43.3,NA,6.5,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-19 11:10:00,6.2,13,8.95,90.2,NA,1.26,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-19 11:10:00,8,12.5,9.51,94.8,NA,0.31,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-19 11:10:00,9,12.4,9.58,95.2,NA,0.14,NA,NA,0,0,0,1,0,1,1,NA
"FCR",50,2017-06-19 12:00:00,0.1,22.4,7.74,95.02,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",100,2017-06-19 12:00:00,0.1,22.4,7.74,95.02,NA,NA,NA,NA,0,0,0,1,1,1,1,NA
"FCR",45,2017-06-19 13:54:00,-0.1,NA,NA,NA,NA,353.7,NA,NA,1,1,1,1,0,1,1,"passing clouds"
"FCR",45,2017-06-19 13:54:00,0.1,NA,NA,NA,NA,200.6,NA,NA,1,1,1,1,0,1,1,"passing clouds"
"FCR",45,2017-06-19 13:54:00,0.8,NA,NA,NA,NA,78.67,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-19 13:54:00,1.6,NA,NA,NA,NA,34.32,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-19 13:54:00,2.8,NA,NA,NA,NA,17.03,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-19 13:54:00,3.8,NA,NA,NA,NA,8.43,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-19 13:54:00,5,NA,NA,NA,NA,3.07,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-19 13:54:00,6.2,NA,NA,NA,NA,1.08,NA,NA,1,1,1,1,0,1,1,NA
"FCR",45,2017-06-19 13:54:00,8,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,"hits bottom"
"FCR",20,2017-06-19 14:15:00,-0.1,NA,NA,NA,NA,817.1,NA,NA,1,1,1,1,0,1,1,"passing clouds"
"FCR",20,2017-06-19 14:15:00,0.1,NA,NA,NA,NA,522.1,NA,NA,1,1,1,1,0,1,1,"passing clouds"
"FCR",20,2017-06-19 14:15:00,0.8,NA,NA,NA,NA,288.8,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-06-19 14:15:00,1.6,NA,NA,NA,NA,183.7,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-06-19 14:15:00,2.8,NA,NA,NA,NA,66.42,NA,NA,1,1,1,1,0,1,1,NA
"FCR",20,2017-06-19 14:15:00,3.8,NA,NA,NA,NA,11.51,NA,NA,1,1,1,1,0,1,1,NA
"BVR",50,2017-06-22 10:28:00,-0.1,NA,NA,NA,NA,667.1,NA,NA,1,1,1,1,0,1,1,"sunny"
"BVR",50,2017-06-22 10:28:00,0.1,25.8,8.83,115.8,NA,390.5,NA,NA,0,0,0,1,0,1,1,"sunny"
"BVR",50,2017-06-22 10:28:00,1,25.7,8.9,116.1,NA,79.93,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-22 10:28:00,2,25.6,8.94,116.2,NA,19.61,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-22 10:28:00,3,22.2,8.59,105,NA,5.26,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-22 10:28:00,4,18.7,4.57,51.9,NA,2.63,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-22 10:28:00,5,16.2,3.08,33.3,NA,1.49,NA,NA,0,0,0,1,0,1,1,NA
"BVR",50,2017-06-22 10:28:00,6,13.3,0.95,9.7,NA,0.47,NA,NA,0,0,0,1,0,1,1,NA
