"Date","Site","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","SRP_inf","DOC_inf","Total_chlorophyll","Green_algae","Cyanobacteria","Diatoms","Cryptophyta","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf","mean_flow","TN_load","TP_load","NH4_load","NO3NO2_load","SRP_load","DOC_load","mean_wrt","Temp_inf_mean","Temp_inf_max","Temp_inf_min","flow_max","flow_min","flow_median","AirTemp_max","AirTemp_mean","AirTemp_median","Rain_sum","RelHum_max","RelHum_mean","RelHum_median","ShortWave_max","ShortWave_mean","WindSpeed_max","WindSpeed_mean","WindSpeed_median","week_julian","week_series","week_cum"
"2015-08-08",50,1.6,25.6113,8.12411,7.9626,3.0672,36.35426676,19,226.5,4.75,1.5,9.75,3.25,23.2125,216.5666667,5.5,107.25,10.75,1.5,15.57,13.41,0.44,0.89,0.83,NA,11.9210526315789,0.641025641025641,9.32974331502423,10.4883720930233,0.0129245922176786,2.79903585503942,0.300012096852865,0.0710852571972324,1.38616251534603,0.138939366340045,0.0193868883265179,278.429176814173,21.2711458333333,22.13,20.56,0.0146359344793013,0.0114703647093252,0.01302105268443,28.64998779,22.8070910133333,22.24501953,0.0200448,100,81.5903016191667,82.54257773,888.5739746,265.925830723333,4.009638407,2.80499005525,2.7140206265,31,15,69
"2015-08-15",50,1.6,25.18793333,8.510133333,8.193533333,3.275733333,36.56463919,16.3,246,4.5,1,12.5,3.4,24.05,214.1333333,4,105.5,10.5,1.5,20.46666667,17.72,0.39,0.593333333,1.763333333,NA,15.0920245398773,0.44,8.9036729022869,10.4285714285714,0.0191952170274786,4.11033580551092,0.461644969510861,0.0767808681099146,2.025095396399,0.201549778788526,0.028792825541218,187.417010911946,22.1501041666667,23.44,20.88,0.0216919387116459,0.0176092023684709,0.0189384961013892,30.32000122,25.1866711933333,24.939996335,0.019689601,77.28535365,66.7172591208333,70.220792235,870.1220093,295.790915806375,3.115541626,1.84848878966667,1.9611813435,32,16,70
"2015-08-22",50,1.6,24.76456667,8.896156667,8.424466667,3.484266667,36.77501162,13.6,265.5,4.25,0.5,15.25,3.55,24.8875,211.7,2.5,103.75,10.25,1.5,25.36333333,22.03,0.34,0.296666667,2.696666667,NA,19.5220588235294,0.311475409836066,8.5062782521346,10.3658536585366,0.0129347070727672,2.73827748730482,0.321912522273495,0.0323367676819181,1.3419758587996,0.132580747495864,0.0194020606091509,277.942307059508,20.7739583333333,21.81,19.88,0.014226335107487,0.0114703647093252,0.01302105268443,28.28005371,23.03291727625,23.18500671,0,76.17672472,63.0193496816667,64.16246319,838.8640137,269.799626506667,3.236309587,2.13500692516667,2.1721006955,33,17,71
"2015-08-31",50,1.6,24.3412,9.28218,8.6554,3.6928,36.98538405,12.9,285,4,0,18,3.7,25.725,209.2666667,1,102,10,1.5,30.26,26.34,0.29,0,3.63,-0.595076502,22.093023255814,0.222222222222222,8.13475866666667,10.3,0.00963021298010886,2.01528256995845,0.2477372289133,0.00963021298010886,0.982281723971104,0.0963021298010886,0.0144453194701633,374.27783354933,20.2428125,21.38,19.25,0.0110930403721045,0.00823105450091129,0.00962654343645429,28.39000854,24.5354248058333,24.16500244,0.0013248,75.82186756,64.5248809820833,67.252484365,574.539978,174.256792425333,2.109241494,1.349934587875,1.2636060725,34,18,72
"2015-09-04",50,1.6,26.4292,6.2683,1.4512,1.535,30.92512947,12.2,313.55,3.5,1,13,3.65,26.5625,206.8333333,2,101.3333333,11.66666667,1.5,31.74,27.535,0.145,1.615,2.445,-0.857889398,25.7008196721311,0.346153846153846,7.78666666541176,8.8571428517551,0.0138614433157938,2.86700852535464,0.368194588075773,0.0277228866315876,1.40462625553839,0.161716838730466,0.0207921649736907,380.40342618307,20.7429166666667,22.38,19.06,0.112964201786518,0.00659242470965407,0.0082310545009119,31.39000854,25.6087572733333,25.03998718,0.441484809,86.87302138,69.3061670833333,75.70611686,748.8129883,210.618123434417,3.649712379,3.19924143508333,3.3286814355,35,19,73
"2015-09-14",50,1.6,22.5349,6.51844,7.436,4.6271,37.97421241,11.8,252.8,2,3,6,3.5,13.4,181.2,4,100,15,1.5,31.9325,25.235,0,4.99,1.7075,-0.560677915,21.4237288135593,0.833333333333333,13.5223880597015,6.93333333333333,0.00730477828984668,1.32362582612022,0.0978840290839455,0.0292191131593867,0.730477828984668,0.1095716743477,0.01095716743477,498.202532641992,15.3682291666667,17.13,13.69,0.00891969849972844,0.00597167368493185,0.00723330828613375,24.27999268,16.465420024,17.155007935,0,77.38398795,52.83914042,47.13625589,818.3740234,258.4996687475,3.98874659,2.841754836625,3.0241330705,36,20,74
"2015-09-21",50,1.6,21.7849,7.33242,7.688,3.9125,37.86176051,13.33333333,285,5,4,9,3.7,74.1,461.1,9,62,15,NA,29.3575,18.245,0,8.51,2.6025,-0.822866031,21.3750000053438,1,6.22267206477733,4.73333333333333,0.0170496585076351,7.86159753787053,1.26337969541576,0.153446926568716,1.05707882747337,0.255744877614526,NA,413.674376812587,16.820625,18.06,15.88,0.0429505634092434,0.00295183099968175,0.0176092023684709,19.99004517,17.2625048316667,17.12000427,0.848908793,99.73333552,94.6017902008333,94.570793505,380.7980042,110.571249325833,5.105389498,4.21137888570833,4.3264723435,37,21,75
"2015-09-28",50,1.6,19.674,5.98258,9.9151,3.9761,37.77676373,17.6,266,6,1,9,3.48,10.4,148.5,2,10,4,NA,28.07,14.75,0,10.27,3.05,-0.716756427,15.1136363636364,0.777777777777778,14.2788461538462,3,0.0666404865134865,9.89611224725274,0.69306105974026,0.133280973026973,0.666404865134865,0.266561946053946,NA,53.8575837983059,18.6292708333333,18.94,18.25,0.0699391100599034,0.0631232161942424,0.0665020510423933,24.54000244,20.5079208379167,19.855004885,0.1269888,100,92.86164434875,96.579958065,519.190979,124.582457113625,5.401564683,4.490544153625,4.7326072215,38,22,76
"2015-10-02",50,1.6,18.8881,7.7827,4.0202,4.24,29.87623127,20.2,243,19,2,7,3.26,12.35,164.25,2,9.5,4.5,NA,18.825,9.6,0.465,6.53,2.23,NA,12.029702970297,3,13.2995951417004,2.55555555555556,0.0867986522809385,14.2566786371441,1.07196335566959,0.173597304561877,0.824587196668916,0.390593935264223,NA,41.5791444335337,16.8729166666667,17.69,15.94,0.100987122404191,0.0748469712069483,0.0864731693262228,12.42998657,11.1129254665417,11.340005495,0.649747194,98.96048525,97.50973314125,97.580778435,252.529007,59.4131250425,8.930022518,7.94730681283333,8.000911114,39,23,77
"2015-10-12",50,1.6,15.7806,6.600315,1.6906,4.3966,36.881231,15.7,220,26.4,2.4,5.8,2.82,12.05,166,2.2,8.6,5.214285714,NA,6.95,3.4,1.15,1.59,0.81,NA,14.0127388535032,4.96551724137931,13.7759336099585,2.07123287682582,0.0758408041214781,12.5895734841654,0.913881689663811,0.166849769067252,0.652230915444712,0.395455621468896,NA,47.3165662201763,16.8934375,17.69,16.19,0.0784198988106969,0.0734334231284466,0.0759132908363289,22.49001465,16.1941747029167,15.54500732,0,88.06754513,76.0265186529167,79.366654165,686.0349731,200.820750231667,3.951265553,2.83610372495833,2.8368927825,40,24,78
"2015-10-19",50,1.6,14.7841,6.40475,0.7466,3.9768,37.08270156,21.5,220,20.8,1.8,6.6,2.6,9.8,152,2.4,8.2,5.428571429,NA,4.32,2.35,1.37,0.39,0.21,-0.991926672,10.2325581395349,3.42424242424242,15.5102040816327,1.95263157879321,0.0777279827708578,11.8146533811704,0.761734231154406,0.186547158650059,0.637369458721034,0.421951906503683,NA,46.2036292149245,13.2733333333333,14.19,12.5,0.0827800843904094,0.0741390742050073,0.077342472236194,13.00002441,5.90250676429167,5.6900268555,0,69.44774464,60.9360848579167,63.792172575,671.1380005,192.169166563333,3.655571017,2.52973738304167,2.580136179,41,25,79
"2015-10-23",50,1.6,14.8101,8.29466,2.6718,3.1457,35.25786831,26.4,201,15.2,1.2,7.4,2.38,10.73333333,155.6666667,2.6,7.8,5.642857143,NA,4.7875,2.645,1.0275,0.695,0.4225,-1.055956773,7.61363636363636,2.21621621621622,14.5031055976718,1.84303797463689,0.0528813282967034,8.23186010661621,0.567592923541679,0.137491453571429,0.412474360714287,0.298401781110381,NA,68.1257514049776,15.36375,16.31,14.56,0.0578407562620057,0.0465337621546413,0.0533465521606578,24.33999023,18.0475021358333,16.82000122,0,89.42730788,69.6479083758333,72.71363252,629.1030273,176.994416869167,3.955452013,3.30326225945833,3.6888489515,42,26,80
"2015-10-30",50,1.6,11.43395,9.23831,2.83375,4.24595,34.46965706,21.75,182,9.6,0.6,8.2,2.16,11.66666667,159.3333333,2.8,7.4,5.857142857,NA,5.255,2.94,0.685,1,0.635,NA,8.36781609195402,1.24390243902439,13.6571428503837,1.74146341467662,0.0767961709509018,12.2361899022838,0.895955328016508,0.215029278662525,0.568291665036673,0.449806144130025,NA,46.7959597478647,12.8684375,13.5,12.31,0.0857302603565357,0.0699391100599022,0.0762694746415,13.73000488,9.68208719854167,8.915002441,0,80.48063351,66.8079466091667,67.367505285,618.0219727,169.684498632917,5.571086008,3.85297843729167,4.2209240305,43,27,81
"2016-05-12",50,1.6,17.71,9.75986,1.9789,2.1343,31.88762153,19.15,143,6,2.5,6.5,1.72,14.65,167.25,3.555555556,11.55555556,6.285714286,NA,6.19,3.53,0,1.61,1.06,-1.475012526,7.46736292428198,1.30769230769231,11.4163822525597,2.40404040470891,0.085739735865699,14.3399708235382,1.25608713043249,0.304852394227259,0.99077028149581,0.538935482608891,NA,41.8973675402659,18.4710416666667,19.5,17.81,0.0955527929721967,0.0798645477784424,0.0857302603565371,25.92998657,20.9916765858333,21.010003665,0.316492808,98.85270203,87.79687669875,89.6533614,876.9329834,268.179542545417,3.791318994,2.533047713,2.66488242,18,2,83
"2016-05-19",50,1.6,16.376,9.46234,2.2413,1.3603,32.36663659,20.325,124,8.5,6.5,6,1.5,18.75,175.75,4.666666667,20.66666667,6.714285714,NA,7.36,4.36,0.32,2.35,0.32,-1.264900708,6.10086100861009,2.5,9.37333333333333,3.77304964609673,0.0740033444793254,13.0060877922414,1.38756270898735,0.345348940928186,1.5294024528194,0.496879598625755,NA,48.5293312938549,15.670625,16.25,15.25,0.0784198988106969,0.0671848366638063,0.074139074205008,18.12005005,14.6637524916667,14.1,4.8e-05,100,90.5369303254167,89.94100793,486.8080139,153.216042521667,3.158243071,2.49158630295833,2.4810425245,19,3,84
"2016-05-26",50,1.6,17.9341,10.01804,1.1148,1.8089,31.76234208,18.575,134.3333333,7.666666667,21,6.333333333,1.5,23.5,189.3333333,5.777777778,29.77777778,7.142857143,NA,3.83,1.92,0.48,0.95,0.47,-1.11796292,7.23194257335128,4.52631578976454,8.05673758723404,4.97777777802045,0.079717851962685,15.0932466356111,1.8733695211231,0.460592033579895,2.37382048084377,0.569413228316281,NA,45.0480518971289,19.6797916666667,20.56,18.81,0.0879653820324385,0.0748469712069483,0.0798645477784424,27.49004517,23.3554257708333,23.00499878,0.0335808,79.16489471,68.51268425375,67.34796318,755.9349976,250.920168802917,3.549380229,1.96411632045833,1.7115531655,20,4,85
"2016-05-31",50,1.6,20.9924,8.53294,1.8883,1.7369,32.11507452,19.5,172.7,6,6,8,1.8,19.7,167,6,46,7,1.4,6.17,2.98,0.56,2.21,0.42,-1.066087672,8.85641025641026,1.5,8.47715736040609,7.42857142857143,0.0780986492200978,13.0424744197563,1.53854338963593,0.468591895320587,3.5925378641245,0.546690544540685,0.109338108908137,45.971733844694,21.84125,22.75,20.94,0.0827800843904082,0.0734334231284466,0.0780603881076625,27.58001099,23.4341725675,23.11499939,0.0268224,93.31597287,80.5196247104167,82.30889802,893.9279785,279.104956139583,2.665576791,1.66806590054167,1.6015575815,21,5,86
"2016-06-07",50,1.6,23.3932,7.81521,1.6441,1.4848,33.17666383,23,229.1,5.5,2.25,9.25,1.75,25.625,197.75,5,54.5,10.375,1.4125,8.81,3.9275,1.2,1.6625,2.025,NA,9.96086956521739,0.837837837837838,7.71707317073171,5.73493975903614,0.0537878006840069,10.6365375852624,1.37831239252768,0.268939003420034,2.93143513727837,0.558048432096571,0.0759752684661597,67.0958755333351,21.7479166666667,22.31,20.75,0.0604627541158788,0.044134314983274,0.0533465521606578,27.11998901,21.7200040175,21.105004885,0,84.40356129,70.7822684933333,71.327425505,908.5570068,306.815372308333,7.422250398,4.957215228625,4.444958734,22,6,87
"2016-06-13",50,1.6,23.3261,8.35542,2.2113,1.5435,33.54680845,NA,218,7,3,13,1.9,19.4,176,5,50,11.5,1.45,7.25,3.5,0.09,1.94,1.71,-1.25691578,NA,0.769230769230769,9.07216494845361,4.78260869565217,0.0376381013561509,6.62430583868255,0.730179166309326,0.188190506780754,1.88190506780754,0.432838165595735,0.0545752469664187,95.5722680902703,20.6175824175824,21.81,19.25,0.0423627227370104,0.0322573390763716,0.0377585128825374,26.02001343,20.6383377075,20.185006715,0,72.71828771,61.18467360125,62.532500715,944.5349731,337.2503329875,4.361765751,3.26788942666667,3.164053095,23,7,88
"2016-06-20",50,1.6,23.6935,9.18821,2.1818,1.9716,33.53236979,19.7,231,5,2,10,1.9,31.5,254,5,48.5,11.875,1.4625,8.58,4.01,0,4.3,0.26,-1.105319328,11.7258883248731,0.7,8.06349206349206,4.50526315789474,0.0471249191788537,11.9697294714288,1.48443495413389,0.235624595894268,2.2855585801744,0.559608415248887,0.0689201942990735,76.3082919993299,22.0353513513514,23.56,20.5,0.0527144706847638,0.041195173649817,0.0471402106178069,29.35,22.8737541183333,23.299996945,0,79.94205139,65.67852608375,62.50928334,916.4949951,327.631748047917,3.969206516,3.09557186420833,3.0468330025,24,8,89
"2016-06-26",50,1.6,24.1965,8.41347,3.7335,1.7631,33.12350649,17.9,209,4.333333333,2.666666667,8.666666667,1.966666667,28.5,212,5,45.5,12.625,1.4875,9.79,5.34,0,3.485,0.97,NA,11.6759776536313,0.807692307661243,7.43859649122807,4,0.0643208627074295,13.6360228939751,1.83314458716174,0.321604313537147,2.92659925318804,0.812050891681297,0.0956772832773014,55.9060334437581,22.4496629213483,23.19,21.94,0.0734334231284479,0.0571913333907661,0.0644676990731049,28.39000854,23.2350110370833,22.71000061,0,90.57489923,82.6797404991667,86.308077025,913.6459961,324.667246662917,4.560800395,2.63359391408333,2.624340488,25,9,90
"2016-07-05",50,1.6,22.9326,8.41776,5.5711,1.4929,34.40529769,25.2,186,7,2,10,1.7,20.3,179,8,50.69230769,12.30769231,1.476923077,11.84,5.43,0,4.87,1.54,-1.419280316,7.38095238095238,0.9,8.81773399014778,4.76874999891836,0.0690546042453372,12.3607741599154,1.40180846618034,0.552436833962697,3.50053724581581,0.84990282164043,0.101988338583041,52.111666159009,22.5953005464481,23.63,21.5,0.0813179604810465,0.0598036266899789,0.0692470875891085,31.17003784,26.9062629708333,26.389993285,0.071155201,96.6373442,79.4374793525,80.729480475,876.2210083,292.940748530417,6.294029125,4.27662114041667,3.798978048,26,10,91
"2016-07-14",50,1.6,24.7605,10.06443,2.2061,1.153,34.61507493,25.4,178.5,8,1,11.5,2,20.9,312.5,11,57.38461538,11.61538462,1.453846154,6.61,3.16,0.19,1.42,1.84,-0.843339312,7.02755905511811,0.782608695652174,14.9521531100478,5.88741721580632,0.049123883010353,15.3512134407353,1.02668915491638,0.540362713113884,2.81895513252123,0.570592795193134,0.0714185683841477,73.4148088236414,24.026797752809,24.94,23.25,0.0571913333907661,0.040038552312828,0.0495920121405451,31.67998657,26.7866709383333,26.610025025,0.017913601,85.56727386,75.4435785670833,79.423984425,853.973999,299.051458040833,4.479698802,3.60652584258333,3.5255845205,27,11,92
"2016-07-21",50,1.6,26.7765,6.2929,1.5601,1.434,34.44892728,25.5,182.8666667,5.666666667,1,12,2.133333333,26.06666667,402,13,61.84615385,11.15384615,1.438461538,6.05,3.09,0.29,1.99,0.68,-0.847677786,7.17124183137255,0.555555555583333,15.4219948829384,6.71034483024495,0.0294718849435903,11.8476977473233,0.768233800961161,0.383134504266674,1.82272273047079,0.328724870411308,0.042394172943716,122.138279028171,24.1844943820225,25.38,22.94,0.0333343660077466,0.0255518614760858,0.0296169352202114,30.92998657,25.2804186508333,25.09501038,0,78.97599383,69.9887801241667,70.679072315,910.5020142,323.508124197917,3.336495211,1.809068486125,1.775245233,28,12,93
"2016-07-25",50,1.6,27.4827,10.06979,2.7716,1.9374,35.70418872,NA,192.6,7,3,12,2.2,28.2,244,15,66.30769231,10.69230769,1.423076923,4.61,2.44,0.47,0.97,0.73,-1.008334028,NA,0.833333333333333,8.65248226950355,7.60431654861964,0.0251427637224875,6.13483434828694,0.709025936974146,0.377141455837312,1.66715864073373,0.268834165897806,0.0357800868339135,145.052296817551,25.2679661016949,26.5,24.25,0.034423119894442,0.0202996512356173,0.0245672288112431,33.55001221,28.5391733804167,28.52501831,0.129292799,79.89256027,71.33004077375,74.615384655,861.9699707,284.57378641625,4.39420079,3.22309456270833,3.1896051705,29,13,94
"2016-08-01",50,1.6,27.8707,5.88436,1.9479,1.1124,36.68586353,27.9,178,9,4,7,2.1,25.4,218,18,73,10,1.4,7.05,4.14,0.94,0.53,1.44,-0.881871503,6.37992831541219,1.85714285714286,8.58267716535433,9.1,0.0391017090079595,8.52417256373516,0.99318340880217,0.70383076214327,2.85442475758104,0.391017090079595,0.0547423926111432,92.1140377479432,25.2309289617486,26.31,24.5,0.0465337621546413,0.0333343660077476,0.0394643720079474,31.11000977,26.3937596641667,26.299996945,0.0376128,87.37257597,73.65013482625,73.46029384,919.6710205,315.970999479167,3.040411307,2.18722698958333,2.0865342385,30,14,95
"2016-08-08",50,1.6,25.4318,6.65308,2.9359,1.3583,35.65579015,27.3,254.8,21,6,10,3,26.5,222,16.33333333,82.33333333,11,1.466666667,8.47,6.01,0.45,1.62,0.39,-1.181541182,9.33333333333333,2.7,8.37735849056604,8.96969696909091,0.0403080048572562,8.94837707831088,1.06816212871729,0.658364079200825,3.31869239977973,0.443388053429818,0.0591184071374118,89.2114694858727,22.9674860335196,23.63,22.44,0.0471402106178069,0.0366353125395499,0.0400385523128269,27.30999146,24.3970835358333,24.0099884,0.122371198,98.7585697,87.463440345,90.19433189,646.0930176,206.892877664167,3.640013809,2.68668350070833,2.64877593,31,15,96
"2016-08-15",50,1.6,27.2739,6.25848,1.6909,0.5815,36.87288755,28.3,175,9,2,7,2,24.3,227,13,101,13,1.6,6.67,6.01,0.1,0.26,0.3,-1.012359976,6.18374558303887,1.57142857142857,9.34156378600823,8.76923076923077,0.0316346010037346,7.18105442784775,0.76872080439075,0.41124981304855,3.19509470137719,0.41124981304855,0.0506153616059753,115.097904360056,24.7143406593407,25.88,24.13,0.0552577954024048,0.0270527854571265,0.0306640703229442,31.52999268,27.1991681429167,27.14499817,0.373200007,83.82250151,74.5564152279167,76.724208995,848.6380005,239.446248005375,2.967456889,2.04525377791667,2.3257359935,32,16,97
"2016-08-23",50,1.6,25.7083,6.43569,4.5856,1.9718,36.78578047,25.3,187.6666667,10.33333333,4,11.66666667,2.133333333,18.5,172.8666667,9,91.5,12,1.55,16.01,9.9,0,5.23,0.88,-0.9733532,7.41765481027668,1.22857142793469,9.34414414594595,8.375,0.0202594106874681,3.50217679484896,0.374799097718159,0.182334696187213,1.85373607790333,0.243112928249617,0.0314020865655755,177.514857948255,21.7201657458564,23,20.5,0.0235955790054456,0.0180487129788194,0.0202996512356173,27.48000488,22.78583679125,22.965005495,0,77.55033543,65.4299341929167,66.578661185,842.197998,277.48596071625,2.599249927,1.74847968133333,1.79212414,33,17,98
"2016-08-26",50,1.6,27.0017,6.43537,3.254,1.4488,37.41881142,23.8,194,11,5,14,2.2,15.6,145.8,7,86.75,11.5,1.525,11.93,9.69,0,0.95,1.29,-0.920353483,8.15126050420168,1.14285714285714,9.34615384615385,8.15217391304348,0.0188374681018877,2.74650284925523,0.293864502389448,0.131862276713214,1.63415035783876,0.216630883171709,0.0287271388553787,191.144683964815,24.0792777777778,25.31,23.25,0.0221628338211657,0.0158877345258808,0.0189384961013892,33.48000488,28.2208407091667,28.310006715,0,88.29440981,72.3382236854167,71.22340939,888.4509888,291.586292190833,3.40530478,1.867982797375,1.6672695595,34,18,99
"2016-09-02",50,1.6,25.6555,6.0121,4.9681,2.2272,37.00351218,22.3,226,6,1,12,2.2,34.8,267,5,82,11,1.5,19.76,9.6,3.33,5.78,1.05,-0.701326319,10.1345291479821,0.583333333333333,7.67241379310345,7.90909090909091,0.01557028592727,4.15726634258108,0.541845950268995,0.0778514296363498,1.27676344603614,0.17127314519997,0.0233554288909049,231.591399047918,21.0840883977901,22.06,19.94,0.0189384961013892,0.0134188559116226,0.0154666693585706,25.08999023,21.1695851641667,20.705026245,0.001728,90.76688536,76.1875137470833,79.68305372,723.2589722,229.154962380208,7.425806585,5.30850966479167,5.2919645495,35,19,100
"2016-09-09",50,1.6,24.8634,9.10171,3.0493,0.7483,36.86651294,21.86,214,5,2,11,2.3,36.5,344,4,104,12,1.4,10.27,6.12,0.67,3.15,0.33,-0.709436179,9.78956999085087,0.636363636363636,9.42465753424658,9,0.00927052967880495,3.1890622095089,0.338374333276381,0.0370821187152198,0.964135086595715,0.111246356145659,0.0129787415503269,390.57253006905,22.5028488372093,23.81,21.44,0.0114703647093252,0.0075611058562179,0.00927087523964406,31.08001099,25.8958399458333,25.57000122,0,81.56776652,70.1626762858333,71.8021686,787.0130005,244.186875347083,4.856850755,3.77799726979167,3.8848218475,36,20,101
"2016-09-16",50,1.6,24.5396,6.67328,5.2388,1.979,37.70186059,21.64,228.2,8.6,3.6,10.6,2.52,35.2,335,4.6,86.6,11.8,1.76,11.886,6.256,1.58,2.548,1.502,NA,10.5452865064695,1.15094339622642,9.51704545454545,7.72881355932203,0.00390811447406585,1.30921834881206,0.137565629487118,0.0179773265807029,0.338442713454102,0.046115750793977,0.00687828147435589,931.706668673721,19.6703428571429,20,19.31,0.00566905626303134,0.00295183099968175,0.0037046880837468,27.40999756,22.2120872495833,21.03000793,0,100,86.10464938625,89.518012365,747.1890259,218.172958374167,4.900459221,3.55443966533333,3.427653035,37,21,102
"2016-09-27",50,1.6,22.3453,5.70929,4.0441,3.2432,37.39676644,20.98,270.8,19.4,8.4,9.4,3.18,31.3,308,6.4,34.4,11.2,2.84,16.734,6.664,4.31,0.742,5.018,-1.138440873,12.9075309818875,2.95744680851064,9.84025559105431,3.64285714285714,0.0305796107284162,9.4185201043522,0.957141815799428,0.195709508661864,1.05193860905752,0.342491640158262,0.0868460944687021,119.977965277368,20.7094578313253,21.44,19.88,0.0471402106178069,0.0221628338211649,0.0301389868594027,26.07000122,21.4283386233333,20.404992675,0.271487997,100,81.64854078,83.01075037,739.7919922,211.7448756325,3.430976633,2.63359243325,2.676916594,38,22,103
