"Date","Site","Depth","total_chl_interp","greens_interp","cyanos_interp","diatoms_interp","cryptos_interp"
2014-07-07,50,5.8,11.57,6.08,0.3,3.57,3.7
2014-07-07,50,6,10.23,6.12,0.55,3.32,4.25
2014-07-07,50,6.2,7.36,4.13,0.66,3.14,4.84
2014-07-07,50,8,5.03,1.21,0.45,1.9,1.97
2014-07-07,50,9,5.03,1.21,0.45,1.9,1.97
2014-07-07,50,9.3,5.03,1.21,0.45,1.9,1.97
2014-07-09,50,0.1,1.485,1.08,0.405,1.25,1.345
2014-07-09,50,0.8,3.915,0.915,0.395,1.2,1.215
2014-07-09,50,1.6,4.36,1.58,0.31,0.83,0.805
2014-07-09,50,2.8,6.82,3.175,0,0.78,0.6
2014-07-09,50,3.8,10.55,3.965,0.205,1.205,0.615
2014-07-09,50,5,12.785,4.01,0.57,3.31,0.275
2014-07-09,50,5.2,12.805,4.355,0.385,3.805,0.675
2014-07-09,50,5.5,11.855,4.85,0.3,4.225,1.075
2014-07-09,50,5.8,11.175,6.045,0.54,4.245,2.215
2014-07-09,50,6,10.505,6.065,0.665,4.12,2.49
2014-07-09,50,6.2,8.01,5.075,0.645,4.29,3.02
2014-07-09,50,8,5.76,1.9,0.595,2.46,3.2
2014-07-09,50,9,5.625,1.475,0.635,2.015,2
2014-07-09,50,9.3,5.725,1.44,0.615,1.955,2.07
2014-07-14,50,0.1,0.69,1.42,0.42,1.64,2.05
2014-07-14,50,0.8,3.77,1.16,0.43,1.66,1.61
2014-07-14,50,1.6,4.57,1.19,0.56,1.66,1.61
2014-07-14,50,2.8,6.86,2.69,0,0.31,0.77
2014-07-14,50,3.8,12.45,2.66,0.36,1.35,0.2
2014-07-14,50,5,11.33,3.75,0.67,1.9,0.55
2014-07-14,50,5.2,11.12,4.92,0.54,2.79,0.73
2014-07-14,50,5.5,11.02,5.24,0.53,4.04,0.73
2014-07-14,50,5.8,10.78,6.01,0.78,4.92,0.73
2014-07-14,50,6,10.78,6.01,0.78,4.92,0.73
2014-07-14,50,6.2,8.66,6.02,0.63,5.44,1.2
2014-07-14,50,8,6.49,2.59,0.74,3.02,4.43
2014-07-14,50,9,6.22,1.74,0.82,2.13,2.03
2014-07-14,50,9.3,6.42,1.67,0.78,2.01,2.17
2014-07-16,50,0.1,0.84,1.605,0.595,1.805,2.07
2014-07-16,50,0.8,6.035,1.48,0.615,1.975,1.785
2014-07-16,50,1.6,7.3,0.595,0.805,0.83,0.805
2014-07-16,50,2.8,8.475,4.92,0.205,1.39,0.385
2014-07-16,50,3.8,16.08,4.325,0.58,2.255,0.7
2014-07-16,50,5,12.755,5.225,1.785,5.47,1.115
2014-07-16,50,5.2,11.85,5.695,1.625,5.805,1.38
2014-07-16,50,5.5,10.915,6.025,1.55,5.715,1.82
2014-07-16,50,5.8,10.205,5.905,1.425,5.695,1.72
2014-07-16,50,6,9.805,5.615,1.27,5.325,1.885
2014-07-16,50,6.2,8.195,4.82,1.185,5.445,2.285
2014-07-16,50,8,6.805,2.085,0.935,2.69,3.02
2014-07-16,50,9,6.445,1.83,1,2.33,1.76
2014-07-16,50,9.3,6.49,1.735,0.91,2.065,1.885
2014-07-21,50,0.1,0.99,1.79,0.77,1.97,2.09
2014-07-21,50,0.8,8.3,1.8,0.8,2.29,1.96
2014-07-21,50,1.6,10.03,0,1.05,0,0
2014-07-21,50,2.8,10.09,7.15,0.41,2.47,0
2014-07-21,50,3.8,19.71,5.99,0.8,3.16,1.2
2014-07-21,50,5,14.18,6.7,2.9,9.04,1.68
2014-07-21,50,5.2,12.58,6.47,2.71,8.82,2.03
2014-07-21,50,5.5,10.81,6.81,2.57,7.39,2.91
2014-07-21,50,5.8,9.63,5.8,2.07,6.47,2.71
2014-07-21,50,6,8.83,5.22,1.76,5.73,3.04
2014-07-21,50,6.2,7.73,3.62,1.74,5.45,3.37
2014-07-21,50,8,7.12,1.58,1.13,2.36,1.61
2014-07-21,50,9,6.67,1.92,1.18,2.53,1.49
2014-07-21,50,9.3,6.56,1.8,1.04,2.12,1.6
2014-07-23,50,0.1,1.065,1.85,0.925,2.075,1.82
2014-07-23,50,0.8,7.675,1.835,0.97,2.22,1.74
2014-07-23,50,1.6,8.765,0.865,1.085,1.09,0.765
2014-07-23,50,2.8,9.08,5.04,0.775,2.7,0.035
2014-07-23,50,3.8,16.575,5.065,0.83,2.59,0.84
2014-07-23,50,5,16.97,5.045,2.125,6.035,0.99
2014-07-23,50,5.2,14.2,5.07,2.07,6.09,1.235
2014-07-23,50,5.5,11.785,5.365,1.945,5.545,1.79
2014-07-23,50,5.8,10.21,5.375,1.775,6.255,1.84
2014-07-23,50,6,9.81,5.085,1.62,5.885,2.005
2014-07-23,50,6.2,8.8,4.53,1.63,6.85,2.66
2014-07-23,50,8,8.535,0.95,1.655,5.02,3.62
2014-07-23,50,9,8.325,1.5,1.3,2.92,2.775
2014-07-23,50,9.3,8.415,1.54,1.26,2.665,2.76
2014-07-28,50,0.1,1.14,1.91,1.08,2.18,1.55
2014-07-28,50,0.8,7.05,1.87,1.14,2.15,1.52
2014-07-28,50,1.6,7.5,1.73,1.12,2.18,1.53
2014-07-28,50,2.8,8.07,2.93,1.14,2.93,0.07
2014-07-28,50,3.8,13.44,4.14,0.86,2.02,0.48
2014-07-28,50,5,19.76,3.39,1.35,3.03,0.3
2014-07-28,50,5.2,15.82,3.67,1.43,3.36,0.44
2014-07-28,50,5.5,12.76,3.92,1.32,3.7,0.67
2014-07-28,50,5.8,10.79,4.95,1.48,6.04,0.97
2014-07-28,50,6,10.79,4.95,1.48,6.04,0.97
2014-07-28,50,6.2,9.87,5.44,1.52,8.25,1.95
2014-07-28,50,8,9.95,0.32,2.18,7.68,5.63
2014-07-28,50,9,9.98,1.08,1.42,3.31,4.06
2014-07-28,50,9.3,10.27,1.28,1.48,3.21,3.92
2014-07-30,50,0.1,1.33666666666667,1.69666666666667,1.19,2.50333333333333,2.34666666666667
2014-07-30,50,0.8,7.16,1.69666666666667,1.25,2.52,2.3
2014-07-30,50,1.6,7.25333333333333,1.56333333333333,1.23666666666667,2.57,2.33
2014-07-30,50,2.8,7.75666666666667,3.00666666666667,0.816666666666667,3.06,0.29
2014-07-30,50,3.8,12.3033333333333,4.02,0.723333333333333,2.08333333333333,0.36
2014-07-30,50,5,21.3433333333333,3.66666666666667,1.17333333333333,2.94666666666667,0.273333333333333
2014-07-30,50,5.2,16.84,4.01333333333333,1.25333333333333,3.28666666666667,0.44
2014-07-30,50,5.5,13.7833333333333,4.08,1.2,3.82,0.65
2014-07-30,50,5.8,11.83,4.84666666666667,1.42,6.46333333333333,1
2014-07-30,50,6,11.83,4.84666666666667,1.42,6.46333333333333,1
2014-07-30,50,6.2,10.1166666666667,5.16333333333333,1.70333333333333,10.3666666666667,2.1
2014-07-30,50,8,8.64666666666667,0.46,1.96333333333333,6.45333333333333,4.84666666666667
2014-07-30,50,9,8.91333333333333,1.15666666666667,1.39666666666667,2.94,3.33333333333333
2014-07-30,50,9.3,10.9733333333333,1.28333333333333,1.37333333333333,2.81666666666667,3.22666666666667
2014-08-02,50,0.1,1.53333333333333,1.48333333333333,1.3,2.82666666666667,3.14333333333333
2014-08-02,50,0.8,7.27,1.52333333333333,1.36,2.89,3.08
2014-08-02,50,1.6,7.00666666666667,1.39666666666667,1.35333333333333,2.96,3.13
2014-08-02,50,2.8,7.44333333333333,3.08333333333333,0.493333333333333,3.19,0.51
2014-08-02,50,3.8,11.1666666666667,3.9,0.586666666666667,2.14666666666667,0.24
2014-08-02,50,5,22.9266666666667,3.94333333333333,0.996666666666667,2.86333333333333,0.246666666666667
2014-08-02,50,5.2,17.86,4.35666666666667,1.07666666666667,3.21333333333333,0.44
2014-08-02,50,5.5,14.8066666666667,4.24,1.08,3.94,0.63
2014-08-02,50,5.8,12.87,4.74333333333333,1.36,6.88666666666667,1.03
2014-08-02,50,6,12.87,4.74333333333333,1.36,6.88666666666667,1.03
2014-08-02,50,6.2,10.3633333333333,4.88666666666667,1.88666666666667,12.4833333333333,2.25
2014-08-02,50,8,7.34333333333333,0.6,1.74666666666667,5.22666666666667,4.06333333333333
2014-08-02,50,9,7.84666666666667,1.23333333333333,1.37333333333333,2.57,2.60666666666667
2014-08-02,50,9.3,11.6766666666667,1.28666666666667,1.26666666666667,2.42333333333333,2.53333333333333
2014-08-04,50,0.1,1.73,1.27,1.41,3.15,3.94
2014-08-04,50,0.8,7.38,1.35,1.47,3.26,3.86
2014-08-04,50,1.6,6.76,1.23,1.47,3.35,3.93
2014-08-04,50,2.8,7.13,3.16,0.17,3.32,0.73
2014-08-04,50,3.8,10.03,3.78,0.45,2.21,0.12
2014-08-04,50,5,24.51,4.22,0.82,2.78,0.22
2014-08-04,50,5.2,18.88,4.7,0.9,3.14,0.44
2014-08-04,50,5.5,15.83,4.4,0.96,4.06,0.61
2014-08-04,50,5.8,13.91,4.64,1.3,7.31,1.06
2014-08-04,50,6,13.91,4.64,1.3,7.31,1.06
2014-08-04,50,6.2,10.61,4.61,2.07,14.6,2.4
2014-08-04,50,8,6.04,0.74,1.53,4,3.28
2014-08-04,50,9,6.78,1.31,1.35,2.2,1.88
2014-08-04,50,9.3,12.38,1.29,1.16,2.03,1.84
2014-08-06,50,0.1,1.6225,1.205,1.33,2.8275,3.43
2014-08-06,50,0.8,8.5225,1.27,1.4225,2.985,3.3425
2014-08-06,50,1.6,8.685,1.1,1.7625,3.1925,4.5275
2014-08-06,50,2.8,9.4925,3.57,0.32,3.1775,1.15
2014-08-06,50,3.8,10.52,4.4625,0.6275,2.9625,0.4825
2014-08-06,50,5,20.23,4.3425,1.09,4.23,0.515
2014-08-06,50,5.2,16.56,4.23,1.1775,5.2625,0.82
2014-08-06,50,5.5,15.8225,3.965,1.1725,5.3075,0.8675
2014-08-06,50,5.8,14.3825,4.145,1.4275,7.745,1.205
2014-08-06,50,6,12.8325,4.005,1.415,7.1425,1.1675
2014-08-06,50,6.2,9.73,3.9775,1.875,11.8175,2.2025
2014-08-06,50,8,5.3425,0.7075,1.54,3.6575,3.6575
2014-08-06,50,9,6.9175,1.2,1.28,1.9775,1.7125
2014-08-06,50,9.3,11.5425,1.1925,1.1225,1.8125,1.645
2014-08-09,50,0.1,1.515,1.14,1.25,2.505,2.92
2014-08-09,50,0.8,9.665,1.19,1.375,2.71,2.825
2014-08-09,50,1.6,10.61,0.97,2.055,3.035,5.125
2014-08-09,50,2.8,11.855,3.98,0.47,3.035,1.57
2014-08-09,50,3.8,11.01,5.145,0.805,3.715,0.845
2014-08-09,50,5,15.95,4.465,1.36,5.68,0.81
2014-08-09,50,5.2,14.24,3.76,1.455,7.385,1.2
2014-08-09,50,5.5,15.815,3.53,1.385,6.555,1.125
2014-08-09,50,5.8,14.855,3.65,1.555,8.18,1.35
2014-08-09,50,6,11.755,3.37,1.53,6.975,1.275
2014-08-09,50,6.2,8.85,3.345,1.68,9.035,2.005
2014-08-09,50,8,4.645,0.675,1.55,3.315,4.035
2014-08-09,50,9,7.055,1.09,1.21,1.755,1.545
2014-08-09,50,9.3,10.705,1.095,1.085,1.595,1.45
2014-08-10,50,0.1,1.4075,1.075,1.17,2.1825,2.41
2014-08-10,50,0.8,10.8075,1.11,1.3275,2.435,2.3075
2014-08-10,50,1.6,12.535,0.84,2.3475,2.8775,5.7225
2014-08-10,50,2.8,14.2175,4.39,0.62,2.8925,1.99
2014-08-10,50,3.8,11.5,5.8275,0.9825,4.4675,1.2075
2014-08-10,50,5,11.67,4.5875,1.63,7.13,1.105
2014-08-10,50,5.2,11.92,3.29,1.7325,9.5075,1.58
2014-08-10,50,5.5,15.8075,3.095,1.5975,7.8025,1.3825
2014-08-10,50,5.8,15.3275,3.155,1.6825,8.615,1.495
2014-08-10,50,6,10.6775,2.735,1.645,6.8075,1.3825
2014-08-10,50,6.2,7.97,2.7125,1.485,6.2525,1.8075
2014-08-10,50,8,3.9475,0.6425,1.56,2.9725,4.4125
2014-08-10,50,9,7.1925,0.98,1.14,1.5325,1.3775
2014-08-10,50,9.3,9.8675,0.9975,1.0475,1.3775,1.255
2014-08-11,50,0.1,1.3,1.01,1.09,1.86,1.9
2014-08-11,50,0.8,11.95,1.03,1.28,2.16,1.79
2014-08-11,50,1.6,14.46,0.71,2.64,2.72,6.32
2014-08-11,50,2.8,16.58,4.8,0.77,2.75,2.41
2014-08-11,50,3.8,11.99,6.51,1.16,5.22,1.57
2014-08-11,50,5,7.39,4.71,1.9,8.58,1.4
2014-08-11,50,5.2,9.6,2.82,2.01,11.63,1.96
2014-08-11,50,5.5,15.8,2.66,1.81,9.05,1.64
2014-08-11,50,5.8,15.8,2.66,1.81,9.05,1.64
2014-08-11,50,6,9.6,2.1,1.76,6.64,1.49
2014-08-11,50,6.2,7.09,2.08,1.29,3.47,1.61
2014-08-11,50,8,3.25,0.61,1.57,2.63,4.79
2014-08-11,50,9,7.33,0.87,1.07,1.31,1.21
2014-08-11,50,9.3,9.03,0.9,1.01,1.16,1.06
2014-08-13,50,0.1,1.05,0.855,1,1.495,1.405
2014-08-13,50,0.8,8.895,0.795,1.105,1.63,1.23
2014-08-13,50,1.6,11.36,1.325,2.14,1.96,4.435
2014-08-13,50,2.8,18.22,2.445,0.385,2.535,1.715
2014-08-13,50,3.8,14.08,4.37,0.76,4.375,0.795
2014-08-13,50,5,10.47,7.025,1.33,8.76,1.11
2014-08-13,50,5.2,11.78,5.205,1.46,9.585,1.685
2014-08-13,50,5.5,14.72,4.4,1.455,8.505,1.305
2014-08-13,50,5.8,13.74,4.05,1.61,8.79,1.215
2014-08-13,50,6,9.735,3.54,1.685,7.535,1.17
2014-08-13,50,6.2,8.48,3.53,1.45,5.95,1.23
2014-08-13,50,8,6.215,1.395,1.705,2.665,4.87
2014-08-13,50,9,9.2,1.95,1.34,1.735,1.73
2014-08-13,50,9.3,9.97,1.875,1.29,1.645,1.655
2014-08-18,50,0.1,0.8,0.7,0.91,1.13,0.91
2014-08-18,50,0.8,5.84,0.56,0.93,1.1,0.67
2014-08-18,50,1.6,8.26,1.94,1.64,1.2,2.55
2014-08-18,50,2.8,19.86,0.09,0,2.32,1.02
2014-08-18,50,3.8,16.17,2.23,0.36,3.53,0.02
2014-08-18,50,5,13.55,9.34,0.76,8.94,0.82
2014-08-18,50,5.2,13.96,7.59,0.91,7.54,1.41
2014-08-18,50,5.5,13.64,6.14,1.1,7.96,0.97
2014-08-18,50,5.8,11.68,5.44,1.41,8.53,0.79
2014-08-18,50,6,9.87,4.98,1.61,8.43,0.85
2014-08-18,50,6.2,9.87,4.98,1.61,8.43,0.85
2014-08-18,50,8,9.18,2.18,1.84,2.7,4.95
2014-08-18,50,9,11.07,3.03,1.61,2.16,2.25
2014-08-18,50,9.3,10.91,2.85,1.57,2.13,2.25
2014-08-19,50,0.1,1.19333333333333,1.37666666666667,1.08,1.35,1.47333333333333
2014-08-19,50,0.8,5.64333333333333,1.33666666666667,1.13,1.35666666666667,1.41333333333333
2014-08-19,50,1.6,7.71,2.69666666666667,1.61,1.39666666666667,2.87666666666667
2014-08-19,50,2.8,19.71,0.06,0,3.54,0.73
2014-08-19,50,3.8,19.4866666666667,3.10333333333333,0.32,3.85,0.38
2014-08-19,50,5,16.44,10.45,1.08,10.1366666666667,1.15333333333333
2014-08-19,50,5.2,16.6433333333333,8.93,1.31,10.3166666666667,1.22333333333333
2014-08-19,50,5.5,13.9766666666667,8.10666666666667,1.28333333333333,9.98666666666667,1.29666666666667
2014-08-19,50,5.8,11.2466666666667,6.65666666666667,1.57,10.31,0.95
2014-08-19,50,6,9.24,5.77333333333333,1.51333333333333,9.07,1.15666666666667
2014-08-19,50,6.2,8.68333333333333,5.65666666666667,1.50333333333333,8.61666666666667,1.26666666666667
2014-08-19,50,8,7.92333333333333,2.23666666666667,1.82333333333333,2.41333333333333,4.77
2014-08-19,50,9,9.27666666666667,2.70666666666667,1.47,1.78333333333333,1.93333333333333
2014-08-19,50,9.3,9.21,2.53666666666667,1.42666666666667,1.74,1.96666666666667
2014-08-21,50,0.1,1.58666666666667,2.05333333333333,1.25,1.57,2.03666666666667
2014-08-21,50,0.8,5.44666666666667,2.11333333333333,1.33,1.61333333333333,2.15666666666667
2014-08-21,50,1.6,7.16,3.45333333333333,1.58,1.59333333333333,3.20333333333333
2014-08-21,50,2.8,19.56,0.03,0,4.76,0.44
2014-08-21,50,3.8,22.8033333333333,3.97666666666667,0.28,4.17,0.74
2014-08-21,50,5,19.33,11.56,1.4,11.3333333333333,1.48666666666667
2014-08-21,50,5.2,19.3266666666667,10.27,1.71,13.0933333333333,1.03666666666667
2014-08-21,50,5.5,14.3133333333333,10.0733333333333,1.46666666666667,12.0133333333333,1.62333333333333
2014-08-21,50,5.8,10.8133333333333,7.87333333333333,1.73,12.09,1.11
2014-08-21,50,6,8.61,6.56666666666667,1.41666666666667,9.71,1.46333333333333
2014-08-21,50,6.2,7.49666666666667,6.33333333333333,1.39666666666667,8.80333333333333,1.68333333333333
2014-08-21,50,8,6.66666666666667,2.29333333333333,1.80666666666667,2.12666666666667,4.59
2014-08-21,50,9,7.48333333333333,2.38333333333333,1.33,1.40666666666667,1.61666666666667
2014-08-21,50,9.3,7.51,2.22333333333333,1.28333333333333,1.35,1.68333333333333
2014-08-25,50,0.1,1.98,2.73,1.42,1.79,2.6
2014-08-25,50,0.8,5.25,2.89,1.53,1.87,2.9
2014-08-25,50,1.6,6.61,4.21,1.55,1.79,3.53
2014-08-25,50,2.8,19.41,0,0,5.98,0.15
2014-08-25,50,3.8,26.12,4.85,0.24,4.49,1.1
2014-08-25,50,5,22.22,12.67,1.72,12.53,1.82
2014-08-25,50,5.2,22.01,11.61,2.11,15.87,0.85
2014-08-25,50,5.5,14.65,12.04,1.65,14.04,1.95
2014-08-25,50,5.8,10.38,9.09,1.89,13.87,1.27
2014-08-25,50,6,7.98,7.36,1.32,10.35,1.77
2014-08-25,50,6.2,6.31,7.01,1.29,8.99,2.1
2014-08-25,50,8,5.41,2.35,1.79,1.84,4.41
2014-08-25,50,9,5.69,2.06,1.19,1.03,1.3
2014-08-25,50,9.3,5.81,1.91,1.14,0.96,1.4
2014-08-30,50,0.1,1.65,2.33,1.315,1.41,1.9
2014-08-30,50,0.8,4.55,2.435,1.325,1.39,2.15
2014-08-30,50,1.6,5.445,3.07,1.36,1.41,2.545
2014-08-30,50,2.8,13.03,1.52,0.04,3.395,0.435
2014-08-30,50,3.8,26.685,4.57,0.545,2.525,0.55
2014-08-30,50,5,26.89,8.315,1.145,6.92,1.875
2014-08-30,50,5.2,23.695,8.235,1.82,9.4,0.825
2014-08-30,50,5.5,19.365,8.11,1.79,9.69,1.085
2014-08-30,50,5.8,15.945,8.14,1.98,11.16,0.995
2014-08-30,50,6,12.49,9.055,1.62,11.585,1.765
2014-08-30,50,6.2,10.05,9.31,1.675,13.615,1.635
2014-08-30,50,8,8.4,4.12,2.115,2.17,5.29
2014-08-30,50,9,8.665,2.91,1.54,1.455,2.34
2014-08-30,50,9.3,8.66,2.89,1.49,1.34,2.49
2014-09-03,50,0.1,1.32,1.93,1.21,1.03,1.2
2014-09-03,50,0.8,3.85,1.98,1.12,0.91,1.4
2014-09-03,50,1.6,4.28,1.93,1.17,1.03,1.56
2014-09-03,50,2.8,6.65,3.04,0.08,0.81,0.72
2014-09-03,50,3.8,27.25,4.29,0.85,0.56,0
2014-09-03,50,5,31.56,3.96,0.57,1.31,1.93
2014-09-03,50,5.2,25.38,4.86,1.53,2.93,0.8
2014-09-03,50,5.5,24.08,4.18,1.93,5.34,0.22
2014-09-03,50,5.8,21.51,7.19,2.07,8.45,0.72
2014-09-03,50,6,17,10.75,1.92,12.82,1.76
2014-09-03,50,6.2,13.79,11.61,2.06,18.24,1.17
2014-09-03,50,8,11.39,5.89,2.44,2.5,6.17
2014-09-03,50,9,11.64,3.76,1.89,1.88,3.38
2014-09-03,50,9.3,11.51,3.87,1.84,1.72,3.58
2014-09-08,50,0.1,1.24,3.77,1.98,1.91,3.76
2014-09-08,50,0.8,9.49,3.55,1.96,1.82,4.05
2014-09-08,50,1.6,10.77,3.77,2.12,1.97,3.92
2014-09-08,50,2.8,9.87,1.93,0.81,0.71,0.14
2014-09-08,50,3.8,13.62,5.55,0.28,4.82,0.13
2014-09-08,50,5,26.88,6.28,0,3.19,0.82
2014-09-08,50,5.2,18.34,5.66,0,2.67,1.41
2014-09-08,50,5.5,15.46,5.57,1.11,6.85,0.23
2014-09-08,50,5.8,13.26,5.59,1.21,6.61,1.39
2014-09-08,50,6,11.19,5.48,1.22,5.78,1.13
2014-09-08,50,6.2,8.97,5.65,1.35,4.81,0.6
2014-09-08,50,8,6.35,4.3,2.2,1.81,4.95
2014-09-08,50,9,6.57,2.53,1.36,1.11,1.69
2014-09-08,50,9.3,6.59,2.26,1.34,1.15,1.69
2014-09-15,50,0.1,1.02,2.4,1.48,1.33,1.6
2014-09-15,50,0.8,7.43,2.42,1.43,1.1,1.86
2014-09-15,50,1.6,10.74,2.39,1.37,1.08,1.73
2014-09-15,50,2.8,12.28,4.81,0.05,2.44,0.67
2014-09-15,50,3.8,12.85,6.31,0.61,5.48,0.68
2014-09-15,50,5,29.61,6.16,0.36,4.42,1.09
2014-09-15,50,5.2,25.12,5.58,0.39,4.95,1.53
2014-09-15,50,5.5,14.87,5.33,0.8,5.68,1.05
2014-09-15,50,5.8,13.13,5.41,0.69,4.91,1.81
2014-09-15,50,6,10.21,5.47,0.84,4.45,1.76
2014-09-15,50,6.2,8.17,4.79,0.76,4.45,1.89
2014-09-15,50,8,3.5,4.17,2.72,1.57,1.75
2014-09-15,50,9,3.57,1.63,1.2,0.62,0.41
2014-09-15,50,9.3,3.48,1.54,1.15,0.61,0.45
2014-09-22,50,0.1,1.04,1.43,1.2,0.67,0.39
2014-09-22,50,0.8,9.22,1.4,1.13,0.54,0.39
2014-09-22,50,1.6,13.34,1.35,1.15,0.59,0.39
2014-09-22,50,2.8,15.5,0,1.04,0,0
2014-09-22,50,3.8,16.24,6.53,0,4.94,0.03
2014-09-22,50,5,24.09,7.09,0,8.38,0
2014-09-22,50,5.2,22.79,7.06,0,8.44,0
2014-09-22,50,5.5,22.79,7.06,0,8.44,0
2014-09-22,50,5.8,15.55,7.1,0,8.46,0
2014-09-22,50,6,15.55,7.1,0,8.46,0
2014-09-22,50,6.2,14.38,7.09,0,8.38,0
2014-09-22,50,8,5.16,5.47,2.98,4.07,3.03
2014-09-22,50,9,4.8,3.91,2.87,1.69,2.58
2014-09-22,50,9.3,4.8,3.91,2.87,1.69,2.58
2014-09-29,50,0.1,1.12625,1.25125,1.26625,0.58625,0.34125
2014-09-29,50,0.8,8.2725,1.41,1.00875,0.4725,0.34125
2014-09-29,50,1.6,11.92375,1.415,1.02375,0.51625,0.34125
2014-09-29,50,2.8,13.9175,0.235,0.91875,0.1125,0
2014-09-29,50,3.8,14.665,6.02875,0,4.4625,0.02625
2014-09-29,50,5,21.51125,6.47625,0,7.4925,0
2014-09-29,50,5.2,20.37375,6.45,0,7.545,0
2014-09-29,50,5.5,20.3925,6.5,0,7.515,0
2014-09-29,50,5.8,14.05875,6.52,0,7.5475,0
2014-09-29,50,6,14.05625,6.51125,0,7.55375,0
2014-09-29,50,6.2,13.0325,6.5025,0,7.48375,0
2014-09-29,50,8,4.97875,5.09375,2.6075,3.7175,2.65125
2014-09-29,50,9,4.65625,3.7125,2.51125,1.6425,2.2575
2014-09-29,50,9.3,4.65625,3.7125,2.51125,1.6425,2.2575
2014-10-04,50,0.1,1.2125,1.0725,1.3325,0.5025,0.2925
2014-10-04,50,0.8,7.325,1.42,0.8875,0.405,0.2925
2014-10-04,50,1.6,10.5075,1.48,0.8975,0.4425,0.2925
2014-10-04,50,2.8,12.335,0.47,0.7975,0.225,0
2014-10-04,50,3.8,13.09,5.5275,0,3.985,0.0225
2014-10-04,50,5,18.9325,5.8625,0,6.605,0
2014-10-04,50,5.2,17.9575,5.84,0,6.65,0
2014-10-04,50,5.5,17.995,5.94,0,6.59,0
2014-10-04,50,5.8,12.5675,5.94,0,6.635,0
2014-10-04,50,6,12.5625,5.9225,0,6.6475,0
2014-10-04,50,6.2,11.685,5.915,0,6.5875,0
2014-10-04,50,8,4.7975,4.7175,2.235,3.365,2.2725
2014-10-04,50,9,4.5125,3.515,2.1525,1.595,1.935
2014-10-04,50,9.3,4.5125,3.515,2.1525,1.595,1.935
2014-10-10,50,0.1,1.29875,0.89375,1.39875,0.41875,0.24375
2014-10-10,50,0.8,6.3775,1.43,0.76625,0.3375,0.24375
2014-10-10,50,1.6,9.09125,1.545,0.77125,0.36875,0.24375
2014-10-10,50,2.8,10.7525,0.705,0.67625,0.3375,0
2014-10-10,50,3.8,11.515,5.02625,0,3.5075,0.01875
2014-10-10,50,5,16.35375,5.24875,0,5.7175,0
2014-10-10,50,5.2,15.54125,5.23,0,5.755,0
2014-10-10,50,5.5,15.5975,5.38,0,5.665,0
2014-10-10,50,5.8,11.07625,5.36,0,5.7225,0
2014-10-10,50,6,11.06875,5.33375,0,5.74125,0
2014-10-10,50,6.2,10.3375,5.3275,0,5.69125,0
2014-10-10,50,8,4.61625,4.34125,1.8625,3.0125,1.89375
2014-10-10,50,9,4.36875,3.3175,1.79375,1.5475,1.6125
2014-10-10,50,9.3,4.36875,3.3175,1.79375,1.5475,1.6125
2014-10-15,50,0.1,1.385,0.715,1.465,0.335,0.195
2014-10-15,50,0.8,5.43,1.44,0.645,0.27,0.195
2014-10-15,50,1.6,7.675,1.61,0.645,0.295,0.195
2014-10-15,50,2.8,9.17,0.94,0.555,0.45,0
2014-10-15,50,3.8,9.94,4.525,0,3.03,0.015
2014-10-15,50,5,13.775,4.635,0,4.83,0
2014-10-15,50,5.2,13.125,4.62,0,4.86,0
2014-10-15,50,5.5,13.2,4.82,0,4.74,0
2014-10-15,50,5.8,9.585,4.78,0,4.81,0
2014-10-15,50,6,9.575,4.745,0,4.835,0
2014-10-15,50,6.2,8.99,4.74,0,4.795,0
2014-10-15,50,8,4.435,3.965,1.49,2.66,1.515
2014-10-15,50,9,4.225,3.12,1.435,1.5,1.29
2014-10-15,50,9.3,4.225,3.12,1.435,1.5,1.29
2014-10-23,50,0.1,1.47125,0.53625,1.53125,0.25125,0.14625
2014-10-23,50,0.8,4.4825,1.45,0.52375,0.2025,0.14625
2014-10-23,50,1.6,6.25875,1.675,0.51875,0.22125,0.14625
2014-10-23,50,2.8,7.5875,1.175,0.43375,0.5625,0
2014-10-23,50,3.8,8.365,4.02375,0,2.5525,0.01125
2014-10-23,50,5,11.19625,4.02125,0,3.9425,0
2014-10-23,50,5.2,10.70875,4.01,0,3.965,0
2014-10-23,50,5.5,10.8025,4.26,0,3.815,0
2014-10-23,50,5.8,8.09375,4.2,0,3.8975,0
2014-10-23,50,6,8.08125,4.15625,0,3.92875,0
2014-10-23,50,6.2,7.6425,4.1525,0,3.89875,0
2014-10-23,50,8,4.25375,3.58875,1.1175,2.3075,1.13625
2014-10-23,50,9,4.08125,2.9225,1.07625,1.4525,0.9675
2014-10-23,50,9.3,4.08125,2.9225,1.07625,1.4525,0.9675
2014-10-30,50,0.1,1.5575,0.3575,1.5975,0.1675,0.0975
2014-10-30,50,0.8,3.535,1.46,0.4025,0.135,0.0975
2014-10-30,50,1.6,4.8425,1.74,0.3925,0.1475,0.0975
2014-10-30,50,2.8,6.005,1.41,0.3125,0.675,0
2014-10-30,50,3.8,6.79,3.5225,0,2.075,0.0075
2014-10-30,50,5,8.6175,3.4075,0,3.055,0
2014-10-30,50,5.2,8.2925,3.4,0,3.07,0
2014-10-30,50,5.5,8.405,3.7,0,2.89,0
2014-10-30,50,5.8,6.6025,3.62,0,2.985,0
