"Date","Depth","Temp_C","DO_mgL","Chla_ugL","Turb_NTU","SpCond_uScm","TP_ugL","TN_ugL","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","TP_inf","TN_inf","NH4_inf","NO3NO2_inf","DOC_inf","SRP_inf","Kd","TN_TP","NH4NO3NO2_SRP","TN_TP_inf","NH4NO3_SRP_inf"
2014-05-15,9.3,8.8883,7.72686,3.7333,1.2638,35.0251817,NA,NA,NA,NA,NA,NA,NA,NA,9,13.66666667,1.933333333,3,NA,NA,NA,NA,7.55555555666667
2014-05-19,0.1,17.4641,8.81669,0.8173,1.6331,32.12006,12.66,181,4,2,3,2,NA,NA,11,14,1.9,4,NA,14.2969984202212,2,NA,6.25
2014-05-19,1,16.8225,9.01439,1.2537,1.8681,31.84130546,14.16,212,4,1,3,NA,NA,NA,11,14,1.9,4,NA,14.9717514124294,1.66666666666667,NA,6.25
2014-05-19,1.6,16.1757,8.79297,1.6663,2.1199,32.30398145,11.82,157,7,2,3,NA,NA,NA,11,14,1.9,4,NA,13.2825719120135,3,NA,6.25
2014-05-19,2.8,14.1695,9.0349,3.3564,3.6137,34.40088222,16.12,179,6,12,3,NA,NA,NA,11,14,1.9,4,NA,11.1042183622829,6,NA,6.25
2014-05-19,3.8,11.8406,8.14953,4.1776,1.3645,34.87408614,13.7,170,8,2,3,NA,NA,NA,11,14,1.9,4,NA,12.4087591240876,3.33333333333333,NA,6.25
2014-05-19,5,9.4125,8.02575,4.6061,1.096,34.90672899,10.58,174,7,1,3,1.8,NA,NA,11,14,1.9,4,NA,16.4461247637051,2.66666666666667,NA,6.25
2014-05-19,5.2,9.2661,8.25097,4.4474,1.2471,34.94473793,NA,NA,NA,NA,NA,NA,NA,NA,11,14,1.9,4,NA,NA,NA,NA,6.25
2014-05-19,5.5,9.2054,8.34727,3.5984,1.3142,35.01421706,NA,NA,NA,NA,NA,NA,NA,NA,11,14,1.9,4,NA,NA,NA,NA,6.25
2014-05-19,5.8,9.1892,8.36135,3.6183,1.3142,35.130192,NA,NA,NA,NA,NA,NA,NA,NA,11,14,1.9,4,NA,NA,NA,NA,6.25
2014-05-19,6,9.1863,8.3512,3.3564,1.3478,34.97490889,NA,NA,NA,NA,NA,NA,NA,NA,11,14,1.9,4,NA,NA,NA,NA,6.25
2014-05-19,6.2,9.1834,8.34365,3.3485,1.3813,35.04687056,12.06,158,6,2,3,NA,NA,NA,11,14,1.9,4,NA,13.1011608623549,2.66666666666667,NA,6.25
2014-05-19,8,9.1464,8.34089,3.7412,1.3142,35.07350958,12.56,151,6,2,3,NA,NA,NA,11,14,1.9,4,NA,12.0222929936306,2.66666666666667,NA,6.25
2014-05-19,9,9.1357,8.32287,3.4675,1.331,35.10918427,20.24,168,9,3,4,1.8,NA,NA,11,14,1.9,4,NA,8.300395256917,3,NA,6.25
2014-05-19,9.3,9.135,8.32153,3.3326,1.331,35.01030089,NA,NA,NA,NA,NA,NA,NA,NA,11,14,1.9,4,NA,NA,NA,NA,6.25
2014-05-22,0.1,20.0705,8.80407,0.9284,0.9281,32.35753672,13.54,163,5.5,2,4,1.95,NA,NA,9.5,15,1.9,4,NA,12.0384047267356,1.875,NA,6.125
2014-05-22,1,18.413,8.9868,1.702,0.9449,31.9718532,13.64,182,5,2.5,3.5,NA,NA,NA,9.5,15,1.9,4,NA,13.3431085043988,2.14285714285714,NA,6.125
2014-05-22,1.6,17.1421,8.94092,2.1424,1.2974,31.88905288,11.68,163.75,7,2,3,NA,NA,NA,9.5,15,1.9,4,NA,14.0196917808219,3,NA,6.125
2014-05-22,2.8,14.5335,8.66074,3.1699,2.3045,34.43891333,15.08,171,6.5,6.5,2.5,NA,NA,NA,9.5,15,1.9,4,NA,11.3395225464191,5.2,NA,6.125
2014-05-22,3.8,11.8638,8.05579,3.7333,1.4988,34.72311882,12.9,171.5,7,2,3,NA,NA,NA,9.5,15,1.9,4,NA,13.2945736434109,3,NA,6.125
2014-05-22,5,9.3961,8.71272,3.4159,1.2638,35.05327064,10.22,166.5,8,1,3,1.95,NA,NA,9.5,15,1.9,4,NA,16.2915851272016,3,NA,6.125
2014-05-22,5.2,9.381,8.71154,3.289,0.9449,34.98908401,NA,NA,NA,NA,NA,NA,NA,NA,9.5,15,1.9,4,NA,NA,NA,NA,6.125
2014-05-22,5.5,9.3684,8.71637,3.0351,1.3142,35.06706609,NA,NA,NA,NA,NA,NA,NA,NA,9.5,15,1.9,4,NA,NA,NA,NA,6.125
2014-05-22,5.8,9.3627,8.69659,2.8962,1.2974,35.10865258,NA,NA,NA,NA,NA,NA,NA,NA,9.5,15,1.9,4,NA,NA,NA,NA,6.125
2014-05-22,6,9.3573,8.69954,3.0192,1.2303,35.02106736,NA,NA,NA,NA,NA,NA,NA,NA,9.5,15,1.9,4,NA,NA,NA,NA,6.125
2014-05-22,6.2,9.3558,8.72476,2.9557,1.2638,35.05382049,11.74,157.5,8.5,2,3,NA,NA,NA,9.5,15,1.9,4,NA,13.4156729131175,3.5,NA,6.125
2014-05-22,8,9.3147,8.70105,2.8565,1.2974,35.04896134,14.14,146.5,6.5,2,2.5,NA,NA,NA,9.5,15,1.9,4,NA,10.3606789250354,3.4,NA,6.125
2014-05-22,9,9.3057,8.73265,2.9002,1.2638,35.21977436,21.76,164.5,9,3,3.5,1.9,NA,NA,9.5,15,1.9,4,NA,7.55974264705882,3.42857142857143,NA,6.125
2014-05-22,9.3,9.3004,8.73042,2.8922,1.3478,35.11174603,NA,NA,NA,NA,NA,NA,NA,NA,9.5,15,1.9,4,NA,NA,NA,NA,6.125
2014-05-26,0.1,21.4702,8.51809,0.5713,1.2638,32.3174918,14.42,145,7,2,5,1.9,NA,NA,8,16,1.9,4,NA,10.0554785020804,1.8,NA,6
2014-05-26,1,19.9368,9.10228,1.8925,1.1128,31.75742844,13.12,152,6,4,4,NA,NA,NA,8,16,1.9,4,NA,11.5853658536585,2.5,NA,6
2014-05-26,1.6,17.9414,9.11632,2.1503,1.5995,31.52555962,11.54,170.5,7,2,3,NA,NA,NA,8,16,1.9,4,NA,14.7746967071057,3,NA,6
2014-05-26,2.8,14.8994,8.41436,3.5508,2.0695,35.16266831,14.04,163,7,1,2,NA,NA,NA,8,16,1.9,4,NA,11.6096866096866,4,NA,6
2014-05-26,3.8,11.9499,7.44372,3.7373,1.5324,35.22693362,12.1,173,6,2,3,NA,NA,NA,8,16,1.9,4,NA,14.297520661157,2.66666666666667,NA,6
2014-05-26,5,9.5851,9.05674,3.4913,1.331,35.19133979,9.86,159,9,1,3,2.1,NA,NA,8,16,1.9,4,NA,16.1257606490872,3.33333333333333,NA,6
2014-05-26,5.2,9.5771,9.04623,2.9081,1.3478,35.17089564,NA,NA,NA,NA,NA,NA,NA,NA,8,16,1.9,4,NA,NA,NA,NA,6
2014-05-26,5.5,9.5602,9.07548,2.8565,1.2974,35.6293255,NA,NA,NA,NA,NA,NA,NA,NA,8,16,1.9,4,NA,NA,NA,NA,6
2014-05-26,5.8,9.5502,9.09548,2.8962,1.3142,35.78916348,NA,NA,NA,NA,NA,NA,NA,NA,8,16,1.9,4,NA,NA,NA,NA,6
2014-05-26,6,9.5509,9.0506,2.7891,1.3813,35.47508556,NA,NA,NA,NA,NA,NA,NA,NA,8,16,1.9,4,NA,NA,NA,NA,6
2014-05-26,6.2,9.5531,9.07992,2.8565,1.3478,35.21415506,11.42,157,11,2,3,NA,NA,NA,8,16,1.9,4,NA,13.7478108581436,4.33333333333333,NA,6
2014-05-26,8,9.5119,9.08668,2.8407,1.2638,35.74504938,15.72,142,7,2,2,NA,NA,NA,8,16,1.9,4,NA,9.03307888040712,4.5,NA,6
2014-05-26,9,9.4783,9.07025,2.5233,1.2638,35.51029754,23.28,161,9,3,3,2,NA,NA,8,16,1.9,4,NA,6.91580756013746,4,NA,6
2014-05-26,9.3,9.5098,9.10537,2.674,1.2303,35.81645838,NA,NA,NA,NA,NA,NA,NA,NA,8,16,1.9,4,NA,NA,NA,NA,6
2014-05-28,0.1,23.4184,8.43827,0.7618,0.7603,32.59221385,15.3,174,6,3,4.5,1.9,NA,NA,10,20.5,2,4.5,NA,11.3725490196078,2,NA,6.77777777777778
2014-05-28,1,25.7989,7.73498,2.1107,1.0456,314.655423,12.6,165,9.5,4,5,NA,NA,NA,10,20.5,2,4.5,NA,13.0952380952381,2.7,NA,6.77777777777778
2014-05-28,1.6,25.6723,8.1622,2.6542,1.3142,315.1917656,11.4,177.25,9.5,2.5,3.5,NA,NA,NA,10,20.5,2,4.5,NA,15.5482456140351,3.42857142857143,NA,6.77777777777778
2014-05-28,2.8,14.4022,8.46714,4.2689,1.8345,35.27502914,13,170,8.5,1.5,3,NA,NA,NA,10,20.5,2,4.5,NA,13.0769230769231,3.33333333333333,NA,6.77777777777778
2014-05-28,3.8,25.2249,6.58783,4.261,1.566,317.2096215,11.3,178,6,2,3.5,NA,NA,NA,10,20.5,2,4.5,NA,15.7522123893805,2.28571428571429,NA,6.77777777777778
2014-05-28,5,9.6812,9.2621,3.6857,1.2638,35.55806857,9.5,162.5,8,2,3.5,2.128571429,NA,NA,10,20.5,2,4.5,NA,17.1052631578947,2.85714285714286,NA,6.77777777777778
2014-05-28,5.2,9.6502,9.2775,3.0985,1.2638,35.56963155,NA,NA,NA,NA,NA,NA,NA,NA,10,20.5,2,4.5,NA,NA,NA,NA,6.77777777777778
2014-05-28,5.5,9.6359,9.23902,2.7772,1.2638,35.51986001,NA,NA,NA,NA,NA,NA,NA,NA,10,20.5,2,4.5,NA,NA,NA,NA,6.77777777777778
2014-05-28,5.8,24.5431,6.26766,2.6542,1.3981,317.9371094,NA,NA,NA,NA,NA,NA,NA,NA,10,20.5,2,4.5,NA,NA,NA,NA,6.77777777777778
2014-05-28,6,24.4721,6.35638,2.9319,1.331,317.9771476,NA,NA,NA,NA,NA,NA,NA,NA,10,20.5,2,4.5,NA,NA,NA,NA,6.77777777777778
2014-05-28,6.2,9.6333,9.23681,2.4558,1.2638,35.59897853,11.1,158,11.5,3,3.5,NA,NA,NA,10,20.5,2,4.5,NA,14.2342342342342,4.14285714285714,NA,6.77777777777778
2014-05-28,8,9.5931,9.20772,2.1424,1.2974,35.49943823,17.3,138.5,7,2.5,3,NA,NA,NA,10,20.5,2,4.5,NA,8.00578034682081,3.16666666666667,NA,6.77777777777778
2014-05-28,9,9.5671,9.1421,2.4161,1.2974,35.42159291,24.8,169.5,9,2.5,3,2,NA,NA,10,20.5,2,4.5,NA,6.83467741935484,3.83333333333333,NA,6.77777777777778
2014-05-28,9.3,22.7296,6.69474,2.8684,1.2638,317.4964816,NA,NA,NA,NA,NA,NA,NA,NA,10,20.5,2,4.5,NA,NA,NA,NA,6.77777777777778
2014-06-02,0.1,21.6818,8.95817,1.7893,0.6932,31.87351983,15.1,203,5,4,4,1.9,NA,NA,12,25,2.1,5,NA,13.4437086092715,2.25,NA,7.4
2014-06-02,1,19.962,9.39937,3.8563,1.2303,31.3201439,12.75,178,13,4,6,NA,NA,NA,12,25,2.1,5,NA,13.9607843137255,2.83333333333333,NA,7.4
2014-06-02,1.6,18.9861,9.53503,3.7254,1.1967,31.74913268,12.95,184,12,3,4,NA,NA,NA,12,25,2.1,5,NA,14.2084942084942,3.75,NA,7.4
2014-06-02,2.8,15.7537,8.02681,4.2967,1.7506,35.01390893,12.35,177,10,2,4,NA,NA,NA,12,25,2.1,5,NA,14.331983805668,3,NA,7.4
2014-06-02,3.8,11.8354,6.50328,7.3238,2.0863,35.4096648,14,183,6,2,4,NA,NA,NA,12,25,2.1,5,NA,13.0714285714286,2,NA,7.4
2014-06-02,5,9.8953,9.47222,2.3447,1.2471,35.7420278,9.2,166,7,3,4,2.157142857,NA,NA,12,25,2.1,5,NA,18.0434782608696,2.5,NA,7.4
2014-06-02,5.2,9.8878,9.47045,1.8369,1.2303,35.65593747,NA,NA,NA,NA,NA,NA,NA,NA,12,25,2.1,5,NA,NA,NA,NA,7.4
2014-06-02,5.5,9.8792,9.48135,1.5909,1.2638,35.66798743,NA,NA,NA,NA,NA,NA,NA,NA,12,25,2.1,5,NA,NA,NA,NA,7.4
2014-06-02,5.8,9.865,9.48804,1.7814,1.1967,35.67065562,NA,NA,NA,NA,NA,NA,NA,NA,12,25,2.1,5,NA,NA,NA,NA,7.4
2014-06-02,6,9.8593,9.52117,1.7734,1.4653,35.54565287,NA,NA,NA,NA,NA,NA,NA,NA,12,25,2.1,5,NA,NA,NA,NA,7.4
2014-06-02,6.2,9.8548,9.51711,1.7734,1.1296,35.62613268,12.15,159,12,4,4,NA,NA,NA,12,25,2.1,5,NA,13.0864197530864,4,NA,7.4
2014-06-02,8,9.8239,9.53174,1.7258,1.4653,35.59942963,15.4,135,7,3,4,NA,NA,NA,12,25,2.1,5,NA,8.76623376623377,2.5,NA,7.4
2014-06-02,9,9.8116,9.49641,1.71,1.4485,35.66935957,19.95,178,9,2,3,2,NA,NA,12,25,2.1,5,NA,8.92230576441103,3.66666666666667,NA,7.4
2014-06-02,9.3,9.8135,9.48234,1.5275,1.4149,35.6953415,NA,NA,NA,NA,NA,NA,NA,NA,12,25,2.1,5,NA,NA,NA,NA,7.4
2014-06-03,0.1,22.2024,8.19066,1.5156,0.7939,32.31784806,14.9,195.6,5.2,3.6,4.2,1.9,NA,NA,12.4,29.8,2.06,6,NA,13.1275167785235,2.0952380952381,NA,7.03333333333333
2014-06-03,1,20.4293,9.33037,1.4441,0.4917,31.68179218,12.9,181.2,12.4,3.8,9,NA,NA,NA,12.4,29.8,2.06,6,NA,14.046511627907,1.8,NA,7.03333333333333
2014-06-03,1.6,19.0755,9.4546,2.4122,1.2638,32.26141904,14.5,187.8,9.8,3.2,4.4,NA,NA,NA,12.4,29.8,2.06,6,NA,12.951724137931,2.95454545454545,NA,7.03333333333333
2014-06-03,2.8,15.8586,8.06131,2.8684,1.8345,35.42287644,11.7,179,9.6,2.2,4,NA,NA,NA,12.4,29.8,2.06,6,NA,15.2991452991453,2.95,NA,7.03333333333333
2014-06-03,3.8,12.3264,6.42785,6.6691,2.0359,35.81838973,16.7,182.8,5.8,1.8,3.8,NA,NA,NA,12.4,29.8,2.06,6,NA,10.9461077844311,2,NA,7.03333333333333
2014-06-03,5,9.9386,9.53824,1.9718,1.5995,36.01460374,8.9,167,12.4,3.4,4.4,2.185714286,NA,NA,12.4,29.8,2.06,6,NA,18.7640449438202,3.59090909090909,NA,7.03333333333333
2014-06-03,5.2,9.9132,9.52426,2.0353,1.566,36.07342173,NA,NA,NA,NA,NA,NA,NA,NA,12.4,29.8,2.06,6,NA,NA,NA,NA,7.03333333333333
2014-06-03,5.5,9.9005,9.53754,1.7734,1.6499,36.0382423,NA,NA,NA,NA,NA,NA,NA,NA,12.4,29.8,2.06,6,NA,NA,NA,NA,7.03333333333333
2014-06-03,5.8,9.8635,9.51186,1.6584,1.8513,36.42593676,NA,NA,NA,NA,NA,NA,NA,NA,12.4,29.8,2.06,6,NA,NA,NA,NA,7.03333333333333
2014-06-03,6,9.9137,9.55297,1.9599,1.6499,35.92514435,NA,NA,NA,NA,NA,NA,NA,NA,12.4,29.8,2.06,6,NA,NA,NA,NA,7.03333333333333
2014-06-03,6.2,9.889,9.60403,1.8528,1.6163,36.05903259,13.2,165.8,15.2,4,4.4,NA,NA,NA,12.4,29.8,2.06,6,NA,12.5606060606061,4.36363636363636,NA,7.03333333333333
2014-06-03,8,9.8363,9.51444,1.7139,1.8345,36.11666981,13.5,160.2,19.8,3.4,4,NA,NA,NA,12.4,29.8,2.06,6,NA,11.8666666666667,5.8,NA,7.03333333333333
2014-06-03,9,9.8057,9.21948,1.4481,1.5828,36.46739487,15.1,199.6,16.6,16.4,3,2.02,NA,NA,12.4,29.8,2.06,6,NA,13.2185430463576,11,NA,7.03333333333333
2014-06-03,9.3,9.7756,8.8691,1.2101,1.8345,36.16151041,NA,NA,NA,NA,NA,NA,NA,NA,12.4,29.8,2.06,6,NA,NA,NA,NA,7.03333333333333
2014-06-04,0.1,22.5374,8.34972,1.214,0.4917,32.26775516,14.4,188.2,5.4,3.2,4.4,1.9,NA,NA,12.8,34.6,2.02,7,NA,13.0694444444444,1.95454545454545,NA,6.77142857142857
2014-06-04,1,21.3108,9.21243,1.7774,0.7939,31.60652213,14.4,184.4,11.8,3.6,12,NA,NA,NA,12.8,34.6,2.02,7,NA,12.8055555555556,1.28333333333333,NA,6.77142857142857
2014-06-04,1.6,20.2952,9.0559,2.1662,1.0456,31.28401626,17.6,191.6,7.6,3.4,4.8,NA,NA,NA,12.8,34.6,2.02,7,NA,10.8863636363636,2.29166666666667,NA,6.77142857142857
2014-06-04,2.8,15.217,7.51575,3.7968,2.1031,35.86678361,21.45,181,9.2,2.4,4,NA,NA,NA,12.8,34.6,2.02,7,NA,8.43822843822844,2.9,NA,6.77142857142857
2014-06-04,3.8,12.462,6.67325,6.4033,2.1534,35.74871516,19.55,182.6,5.6,1.6,3.6,NA,NA,NA,12.8,34.6,2.02,7,NA,9.34015345268542,2,NA,6.77142857142857
2014-06-04,5,10.1352,8.57837,5.0663,1.5828,36.51801374,15.05,168,17.8,3.8,4.8,2.214285714,NA,NA,12.8,34.6,2.02,7,NA,11.1627906976744,4.5,NA,6.77142857142857
2014-06-04,5.2,10.0236,8.53021,2.4677,1.8177,36.65177834,NA,NA,NA,NA,NA,NA,NA,NA,12.8,34.6,2.02,7,NA,NA,NA,NA,6.77142857142857
2014-06-04,5.5,9.9369,9.05038,1.9758,2.1199,36.60860835,NA,NA,NA,NA,NA,NA,NA,NA,12.8,34.6,2.02,7,NA,NA,NA,NA,6.77142857142857
2014-06-04,5.8,9.8878,9.39061,1.3965,2.3381,36.0585061,NA,NA,NA,NA,NA,NA,NA,NA,12.8,34.6,2.02,7,NA,NA,NA,NA,6.77142857142857
2014-06-04,6,9.8751,9.37927,1.464,2.1199,36.01480386,NA,NA,NA,NA,NA,NA,NA,NA,12.8,34.6,2.02,7,NA,NA,NA,NA,6.77142857142857
2014-06-04,6.2,9.8682,9.38189,1.456,1.5492,35.98429031,16.75,172.6,18.4,4,4.8,NA,NA,NA,12.8,34.6,2.02,7,NA,10.3044776119403,4.66666666666667,NA,6.77142857142857
2014-06-04,8,9.7915,8.90681,1.1664,1.8513,36.24465156,13.8,185.4,32.6,3.8,4,NA,NA,NA,12.8,34.6,2.02,7,NA,13.4347826086957,9.1,NA,6.77142857142857
2014-06-04,9,9.733,7.72196,1.1307,2.0359,37.04012124,16.25,221.2,24.2,30.8,3,2.04,NA,NA,12.8,34.6,2.02,7,NA,13.6123076923077,18.3333333333333,NA,6.77142857142857
2014-06-04,9.3,9.6991,6.82373,1.1387,2.1031,38.33065813,NA,NA,NA,NA,NA,NA,NA,NA,12.8,34.6,2.02,7,NA,NA,NA,NA,6.77142857142857
2014-06-05,0.1,21.8775,9.1684,2.1265,0.7267,31.66960641,13.9,180.8,5.6,2.8,4.6,1.9,NA,NA,13.2,39.4,1.98,8,NA,13.0071942446043,1.82608695652174,NA,6.575
2014-06-05,1,20.9391,9.14495,2.9002,0.9114,31.29116888,15.9,187.6,11.2,3.4,15,NA,NA,NA,13.2,39.4,1.98,8,NA,11.7987421383648,0.973333333333333,NA,6.575
2014-06-05,1.6,19.4936,9.16632,2.5947,1.0121,32.06915709,20.7,195.4,5.4,3.6,5.2,NA,NA,NA,13.2,39.4,1.98,8,NA,9.43961352657005,1.73076923076923,NA,6.575
2014-06-05,2.8,15.6161,7.23091,4.6855,1.7842,35.93357637,31.2,183,8.8,2.6,4,NA,NA,NA,13.2,39.4,1.98,8,NA,5.86538461538462,2.85,NA,6.575
2014-06-05,3.8,12.2178,5.9521,9.3511,2.1031,36.10945376,22.4,182.4,5.4,1.4,3.4,NA,NA,NA,13.2,39.4,1.98,8,NA,8.14285714285714,2,NA,6.575
2014-06-05,5,9.9408,9.03719,1.5156,2.3549,36.70737037,21.2,169,23.2,4.2,5.2,2.242857143,NA,NA,13.2,39.4,1.98,8,NA,7.97169811320755,5.26923076923077,NA,6.575
2014-06-05,5.2,9.8994,9.29855,1.5116,2.3045,36.15406249,NA,NA,NA,NA,NA,NA,NA,NA,13.2,39.4,1.98,8,NA,NA,NA,NA,6.575
2014-06-05,5.5,9.8685,9.24582,1.3767,1.7842,36.32754883,NA,NA,NA,NA,NA,NA,NA,NA,13.2,39.4,1.98,8,NA,NA,NA,NA,6.575
2014-06-05,5.8,9.8537,9.21435,1.2537,1.566,36.23007398,NA,NA,NA,NA,NA,NA,NA,NA,13.2,39.4,1.98,8,NA,NA,NA,NA,6.575
2014-06-05,6,9.8436,9.13653,1.2537,1.5995,36.13032931,NA,NA,NA,NA,NA,NA,NA,NA,13.2,39.4,1.98,8,NA,NA,NA,NA,6.575
2014-06-05,6.2,9.8359,9.11001,1.0553,1.5828,36.17934025,20.3,179.4,21.6,4,5.2,NA,NA,NA,13.2,39.4,1.98,8,NA,8.83743842364532,4.92307692307692,NA,6.575
2014-06-05,8,9.7567,8.47143,0.8768,2.3549,36.72507854,14.1,210.6,45.4,4.2,4,NA,NA,NA,13.2,39.4,1.98,8,NA,14.936170212766,12.4,NA,6.575
2014-06-05,9,9.6823,7.09933,0.9958,2.3549,38.12423621,17.4,242.8,31.8,45.2,3,2.06,NA,NA,13.2,39.4,1.98,8,NA,13.9540229885057,25.6666666666667,NA,6.575
2014-06-05,9.3,9.6672,3.77954,0.7895,3.043,45.2466693,NA,NA,NA,NA,NA,NA,NA,NA,13.2,39.4,1.98,8,NA,NA,NA,NA,6.575
2014-06-06,0.1,21.8883,8.0449,1.6901,0.7939,32.02145413,18.85,173.4,5.8,2.4,4.8,1.9,NA,NA,13.6,44.2,1.94,9,NA,9.19893899204244,1.70833333333333,NA,6.42222222222222
2014-06-06,1,21.4176,8.48863,1.8766,0.7603,32.03539365,18.4,190.8,10.6,3.2,18,NA,NA,NA,13.6,44.2,1.94,9,NA,10.3695652173913,0.766666666666667,NA,6.42222222222222
2014-06-06,1.6,19.1735,8.87665,2.2138,1.0792,32.76659973,19.75,199.2,3.2,3.8,5.6,NA,NA,NA,13.6,44.2,1.94,9,NA,10.0860759493671,1.25,NA,6.42222222222222
2014-06-06,2.8,16.5743,7.67835,2.5748,1.8345,35.30259301,27.35,185,8.4,2.8,4,NA,NA,NA,13.6,44.2,1.94,9,NA,6.76416819012797,2.8,NA,6.42222222222222
2014-06-06,3.8,11.5813,5.44438,8.9702,2.1534,36.62875802,22.45,182.2,5.2,1.2,3.2,NA,NA,NA,13.6,44.2,1.94,9,NA,8.11581291759465,2,NA,6.42222222222222
2014-06-06,5,9.9415,9.20211,1.8171,2.422,36.37104581,20.75,170,28.6,4.6,5.6,2.271428571,NA,NA,13.6,44.2,1.94,9,NA,8.19277108433735,5.92857142857143,NA,6.42222222222222
2014-06-06,5.2,9.9088,9.22844,1.6743,2.1199,36.24276102,NA,NA,NA,NA,NA,NA,NA,NA,13.6,44.2,1.94,9,NA,NA,NA,NA,6.42222222222222
2014-06-06,5.5,9.8748,9.18641,1.6822,1.8177,36.31894776,NA,NA,NA,NA,NA,NA,NA,NA,13.6,44.2,1.94,9,NA,NA,NA,NA,6.42222222222222
2014-06-06,5.8,9.8533,9.10591,1.6901,1.8345,36.32312024,NA,NA,NA,NA,NA,NA,NA,NA,13.6,44.2,1.94,9,NA,NA,NA,NA,6.42222222222222
2014-06-06,6,9.8421,9.05396,1.6346,1.7842,36.32994551,NA,NA,NA,NA,NA,NA,NA,NA,13.6,44.2,1.94,9,NA,NA,NA,NA,6.42222222222222
2014-06-06,6.2,9.8331,9.01141,1.6346,1.7842,36.41716788,18.8,186.2,24.8,4,5.6,NA,NA,NA,13.6,44.2,1.94,9,NA,9.90425531914894,5.14285714285714,NA,6.42222222222222
2014-06-06,8,9.7569,7.89191,0.8689,2.9088,37.59715132,16.95,235.8,58.2,4.6,4,NA,NA,NA,13.6,44.2,1.94,9,NA,13.9115044247788,15.7,NA,6.42222222222222
2014-06-06,9,9.6448,6.30418,0.9284,3.1102,39.87131996,19,264.4,39.4,59.6,3,2.08,NA,NA,13.6,44.2,1.94,9,NA,13.9157894736842,33,NA,6.42222222222222
2014-06-06,9.3,9.6361,6.08367,0.738,3.5969,40.52480342,NA,NA,NA,NA,NA,NA,NA,NA,13.6,44.2,1.94,9,NA,NA,NA,NA,6.42222222222222
2014-06-09,0.1,22.9926,8.24252,0.8014,0.7099,32.14074108,23.8,166,6,2,5,1.9,NA,NA,14,49,1.9,10,NA,6.97478991596639,1.6,NA,6.3
2014-06-09,1,22.2401,8.31944,1.2497,0.6764,32.05783774,20.9,194,10,3,21,NA,NA,NA,14,49,1.9,10,NA,9.2822966507177,0.619047619047619,NA,6.3
2014-06-09,1.6,20.1637,8.14316,2.0631,0.9449,32.44224853,18.8,203,1,4,6,NA,NA,NA,14,49,1.9,10,NA,10.7978723404255,0.833333333333333,NA,6.3
2014-06-09,2.8,15.5192,6.84954,2.7256,1.8513,35.88579068,23.5,187,8,3,4,NA,NA,NA,14,49,1.9,10,NA,7.95744680851064,2.75,NA,6.3
2014-06-09,3.8,12.2013,6.05455,8.7282,1.5156,36.27714586,22.5,182,5,1,3,NA,NA,NA,14,49,1.9,10,NA,8.08888888888889,2,NA,6.3
2014-06-09,5,10.2166,7.57462,3.65,2.1031,38.10336105,20.3,171,34,5,6,2.3,NA,NA,14,49,1.9,10,NA,8.42364532019704,6.5,NA,6.3
2014-06-09,5.2,10.1409,7.5517,1.6901,2.8584,38.24490357,NA,NA,NA,NA,NA,NA,NA,NA,14,49,1.9,10,NA,NA,NA,NA,6.3
2014-06-09,5.5,9.9989,8.61836,1.3608,3.043,36.8165249,NA,NA,NA,NA,NA,NA,NA,NA,14,49,1.9,10,NA,NA,NA,NA,6.3
2014-06-09,5.8,9.9139,8.66186,1.3132,2.657,36.4247988,NA,NA,NA,NA,NA,NA,NA,NA,14,49,1.9,10,NA,NA,NA,NA,6.3
2014-06-09,6,9.8998,8.34322,1.2616,1.952,36.76187331,NA,NA,NA,NA,NA,NA,NA,NA,14,49,1.9,10,NA,NA,NA,NA,6.3
2014-06-09,6.2,9.8796,8.24736,1.1188,1.801,37.19590496,17.3,193,28,4,6,NA,NA,NA,14,49,1.9,10,NA,11.1560693641618,5.33333333333333,NA,6.3
2014-06-09,8,9.7775,6.55056,0.8094,4.1341,39.8388002,19.8,261,71,5,4,NA,NA,NA,14,49,1.9,10,NA,13.1818181818182,19,NA,6.3
2014-06-09,9,9.6145,3.78256,0.6824,4.1508,44.9216756,20.6,286,47,74,3,2.1,NA,NA,14,49,1.9,10,NA,13.8834951456311,40.3333333333333,NA,6.3
2014-06-09,9.3,9.5879,2.1726,0.6427,8.3806,49.90414721,NA,NA,NA,NA,NA,NA,NA,NA,14,49,1.9,10,NA,NA,NA,NA,6.3
2014-06-12,0.1,23.5599,8.87919,2.0115,0.7603,31.85502546,18.9,190.45,20,2.5,5,2.05,NA,NA,11.5,42.5,1.9,8,NA,10.0767195767196,4.5,NA,6.75
2014-06-12,1,21.8129,8.8073,2.3487,1.1296,31.53301975,18.4,164.35,13.5,3,33.5,NA,NA,NA,11.5,42.5,1.9,8,NA,8.9320652173913,0.492537313432836,NA,6.75
2014-06-12,1.6,20.7226,9.00928,2.4479,1.6163,32.32064287,17,170.35,7,4,5,NA,NA,NA,11.5,42.5,1.9,8,NA,10.0205882352941,2.2,NA,6.75
2014-06-12,2.8,16.4761,6.77356,2.924,1.8513,36.26883825,16.9,160.85,7,2.5,3.5,NA,NA,NA,11.5,42.5,1.9,8,NA,9.51775147928994,2.71428571428571,NA,6.75
