"Reservoir","Site","Date","Depth_m","Temp_C","DO_mgL","Cond_uScm","Spec_Cond_uScm","Chla_ugL","Turb_NTU","pH","ORP_mV"
"FCR",50,"2015-05-11",3.819,10.92,8.56185,24.543805,NA,4.2768,4.7602,NA,NA
"FCR",50,"2015-05-11",4.997,8.6924,6.31674,23.411403,NA,10.212,5.2237,NA,NA
"FCR",50,"2015-05-11",5.189,8.4163,6.47687,23.109886,NA,9.7875,5.3095,NA,NA
"FCR",50,"2015-05-11",5.501,8.3036,6.47701,22.89051,NA,7.4904,6.6313,NA,NA
"FCR",50,"2015-05-11",5.798,8.255,6.48205,22.910504,NA,6.6096,7.4896,NA,NA
"FCR",50,"2015-05-11",5.998,8.2567,6.45983,23.256141,NA,5.6257,7.4038,NA,NA
"FCR",50,"2015-05-11",6.193,8.2401,6.46452,23.139889,NA,5.7487,7.4381,NA,NA
"FCR",50,"2015-05-11",8.011,8.1925,6.50784,23.395893,NA,5.7447,7.4896,NA,NA
"FCR",50,"2015-05-11",8.991,8.1728,6.49315,22.997815,NA,5.7209,7.421,NA,NA
"FCR",50,"2015-05-11",9.297,8.1697,6.47773,23.091895,NA,5.8796,7.4725,NA,NA
"FCR",50,"2015-05-14",0.208,21.0547,8.52122,24.687176,NA,0.8173,4.3653,NA,NA
"FCR",50,"2015-05-14",0.803,20.9263,8.40788,24.698778,NA,0.9522,4.3138,NA,NA
"FCR",50,"2015-05-14",1.593,19.8458,9.84336,24.125007,NA,1.9599,4.5885,NA,NA
"FCR",50,"2015-05-14",2.797,15.6984,10.37093,21.695582,NA,1.2616,4.0049,NA,NA
"FCR",50,"2015-05-14",3.793,13.6457,9.10125,20.775964,NA,4.3086,4.4512,NA,NA
"FCR",50,"2015-05-14",4.995,11.408,5.28726,19.974537,NA,6.2843,4.64,NA,NA
"FCR",50,"2015-05-14",5.2,11.004,4.76467,19.941157,NA,6.2248,4.5885,NA,NA
"FCR",50,"2015-05-14",5.492,8.4892,6.37644,23.545258,NA,8.5417,7.73,NA,NA
"FCR",50,"2015-05-14",5.8,8.4577,6.35256,23.516959,NA,8.5457,8.039,NA,NA
"FCR",50,"2015-05-14",6.002,9.8812,3.56011,19.367112,NA,6.1335,4.228,NA,NA
"FCR",50,"2015-05-14",6.21,9.6037,3.47844,19.384133,NA,6.6334,4.2967,NA,NA
"FCR",50,"2015-05-14",8.006,7.9426,0.16422,20.677394,NA,2.2813,9.1891,NA,NA
"FCR",50,"2015-05-14",8.999,8.383,6.23806,23.364943,NA,7.1849,8.348,NA,NA
"FCR",50,"2015-05-14",9.301,8.3797,6.23307,23.614679,NA,7.4269,8.2793,NA,NA
"FCR",50,"2015-05-18",0.244,23.4154,8.46905,31.480101,NA,0.6983,3.6615,NA,NA
"FCR",50,"2015-05-18",0.814,23.3371,8.47181,31.643978,NA,1.0633,3.9362,NA,NA
"FCR",50,"2015-05-18",1.584,20.5245,9.9739,29.510674,NA,1.821,4.0049,NA,NA
"FCR",50,"2015-05-18",2.797,14.618,11.55233,26.395916,NA,1.825,4.1765,NA,NA
"FCR",50,"2015-05-18",3.812,11.6916,9.18518,25.572102,NA,5.1496,4.8632,NA,NA
"FCR",50,"2015-05-18",5.007,8.6815,6.95606,24.082812,NA,9.3511,7.2836,NA,NA
"FCR",50,"2015-05-18",5.207,8.6726,6.95268,23.408044,NA,8.4902,7.7471,NA,NA
"FCR",50,"2015-05-18",5.506,8.6528,6.94144,24.102072,NA,8.2521,8.2793,NA,NA
"FCR",50,"2015-05-18",5.777,8.6431,6.92049,23.480243,NA,8.0656,8.245,NA,NA
"FCR",50,"2015-05-18",5.995,8.6385,6.91301,24.126018,NA,8.2362,8.2106,NA,NA
"FCR",50,"2015-05-18",6.223,8.631,6.92144,23.322767,NA,8.2283,8.2965,NA,NA
"FCR",50,"2015-05-18",7.984,8.5913,6.89676,23.875489,NA,8.0696,8.2793,NA,NA
"FCR",50,"2015-05-18",8.989,8.5828,6.88059,23.801541,NA,8.2997,8.5196,NA,NA
"FCR",50,"2015-05-18",9.296,8.5785,6.87458,23.317364,NA,8.1331,8.3308,NA,NA
"FCR",50,"2015-05-21",0.101,21.5489,8.28114,30.437364,NA,2.1464,4.537,NA,NA
"FCR",50,"2015-05-21",0.792,21.5788,8.28637,30.322404,NA,2.1821,4.5885,NA,NA
"FCR",50,"2015-05-21",1.6,20.4725,10.86645,30.541483,NA,2.1464,4.5713,NA,NA
"FCR",50,"2015-05-21",2.795,18.559,9.74442,23.959005,NA,1.948,4.8632,NA,NA
"FCR",50,"2015-05-21",3.799,14.48,8.38458,21.474353,NA,2.4598,4.228,NA,NA
"FCR",50,"2015-05-21",5.008,8.9309,7.21092,24.432951,NA,9.6566,7.215,NA,NA
"FCR",50,"2015-05-21",5.192,8.8471,7.2106,24.349873,NA,9.7399,7.7471,NA,NA
"FCR",50,"2015-05-21",5.5,8.8273,7.20133,24.307295,NA,8.9583,9.1204,NA,NA
"FCR",50,"2015-05-21",5.795,10.3869,3.50241,20.109132,NA,6.5938,4.8117,NA,NA
"FCR",50,"2015-05-21",5.996,10.053,3.23978,19.897784,NA,7.296,5.052,NA,NA
"FCR",50,"2015-05-21",6.197,9.6226,2.95924,19.659769,NA,7.4348,5.0348,NA,NA
"FCR",50,"2015-05-21",7.99,8.7522,7.16262,24.323598,NA,7.6848,9.4294,NA,NA
"FCR",50,"2015-05-21",9.004,8.7436,7.14368,24.073086,NA,7.7324,9.4123,NA,NA
"FCR",50,"2015-05-21",9.294,8.7407,7.12899,24.236353,NA,8.0339,9.3608,NA,NA
"FCR",50,"2015-05-25",0.292,20.5473,9.32915,30.14609,NA,1.2616,1.9449,NA,NA
"FCR",50,"2015-05-25",0.797,20.1216,9.60491,29.646514,NA,1.3886,2.1337,NA,NA
"FCR",50,"2015-05-25",1.619,19.3592,10.47016,29.386239,NA,1.702,2.1509,NA,NA
"FCR",50,"2015-05-25",2.788,16.1356,11.86294,27.464201,NA,2.1424,2.0994,NA,NA
"FCR",50,"2015-05-25",3.785,12.8351,9.94595,26.864751,NA,3.6143,2.7002,NA,NA
"FCR",50,"2015-05-25",5.014,9.0654,7.44773,24.617278,NA,7.6253,4.5027,NA,NA
"FCR",50,"2015-05-25",5.181,9.0298,7.44036,24.616493,NA,7.4428,5.773,NA,NA
"FCR",50,"2015-05-25",5.497,9.0197,7.4253,24.62686,NA,6.5065,6.9403,NA,NA
"FCR",50,"2015-05-25",5.788,8.9849,7.42769,24.592038,NA,6.3676,6.9746,NA,NA
"FCR",50,"2015-05-25",5.999,8.9715,7.41826,24.447885,NA,7.1968,6.9575,NA,NA
"FCR",50,"2015-05-25",6.184,8.9667,7.41078,24.48139,NA,7.8673,6.9918,NA,NA
"FCR",50,"2015-05-25",7.98,8.9469,7.38608,24.522903,NA,6.8754,6.9231,NA,NA
"FCR",50,"2015-05-25",8.991,8.9375,7.38115,24.63912,NA,7.1413,6.9231,NA,NA
"FCR",50,"2015-05-25",9.291,8.9327,7.36676,24.418672,NA,7.3714,6.9231,NA,NA
"FCR",50,"2015-05-28",0.163,25.3744,6.82375,33.871806,NA,0.9006,1.5844,NA,NA
"FCR",50,"2015-05-28",0.802,23.7297,8.48159,26.833667,NA,0.6467,1.2239,NA,NA
"FCR",50,"2015-05-28",1.588,23.6807,8.52508,26.807821,NA,0.8768,1.3441,NA,NA
"FCR",50,"2015-05-28",2.793,16.8377,12.24319,28.160343,NA,2.2535,1.8419,NA,NA
"FCR",50,"2015-05-28",3.801,12.7469,9.61398,26.685356,NA,3.3802,2.3397,NA,NA
"FCR",50,"2015-05-28",5,9.2406,7.55844,24.86202,NA,7.6372,6.082,NA,NA
"FCR",50,"2015-05-28",5.193,12.1347,4.35642,20.896204,NA,4.1102,1.2926,NA,NA
"FCR",50,"2015-05-28",5.516,11.3608,3.44488,20.741761,NA,5.1576,1.3269,NA,NA
"FCR",50,"2015-05-28",5.802,10.8348,3.15534,20.646391,NA,6.5779,1.8419,NA,NA
"FCR",50,"2015-05-28",5.993,9.1861,7.45102,24.764171,NA,6.9111,6.8201,NA,NA
"FCR",50,"2015-05-28",6.214,10.2413,2.55033,20.115869,NA,7.6967,2.168,NA,NA
"FCR",50,"2015-05-28",7.998,9.1278,7.40866,24.681711,NA,6.5382,6.9231,NA,NA
"FCR",50,"2015-05-28",9.002,8.0365,0.12035,30.968821,NA,3.8007,11.4894,NA,NA
"FCR",50,"2015-05-28",9.294,7.9634,0.10756,33.089228,NA,3.3564,7.5068,NA,NA
"FCR",50,"2015-06-08",0.112,23.1557,8.76291,32.456983,NA,1.3331,2.1509,NA,NA
"FCR",50,"2015-06-08",0.8,22.6388,9.13433,32.203611,NA,2.7891,2.1337,NA,NA
"FCR",50,"2015-06-08",1.598,21.3493,9.49442,31.537836,NA,3.0668,2.5285,NA,NA
"FCR",50,"2015-06-08",2.794,18.5467,10.53663,29.970444,NA,5.467,2.7002,NA,NA
"FCR",50,"2015-06-08",3.796,15.5541,7.35331,28.778009,NA,11.065,3.1122,NA,NA
"FCR",50,"2015-06-08",5.007,13.2461,5.61933,28.898329,NA,3.6381,4.8288,NA,NA
"FCR",50,"2015-06-08",5.2,12.725,5.29597,28.958929,NA,4.8561,5.6013,NA,NA
"FCR",50,"2015-06-08",5.502,11.4127,4.53996,28.064944,NA,3.6897,5.9275,NA,NA
"FCR",50,"2015-06-08",5.806,10.8315,4.6828,27.629413,NA,2.3884,6.391,NA,NA
"FCR",50,"2015-06-08",5.997,9.9414,3.07945,29.509243,NA,2.2971,6.6656,NA,NA
"FCR",50,"2015-06-08",6.206,9.7183,2.8417,32.656234,NA,2.6145,7.5755,NA,NA
"FCR",50,"2015-06-08",7.996,9.1505,4.40012,27.850748,NA,1.5037,5.773,NA,NA
"FCR",50,"2015-06-08",8.994,8.9974,0.78392,32.763282,NA,0.9363,11.0087,NA,NA
"FCR",50,"2015-06-08",9.306,8.9959,0.16416,46.580257,NA,1.0276,14.854,NA,NA
"FCR",50,"2015-06-11",0.096,24.7237,7.43713,27.612912,NA,0.4523,1.3441,NA,NA
"FCR",50,"2015-06-11",0.799,23.8689,8.74398,32.611521,NA,1.8052,2.0994,NA,NA
"FCR",50,"2015-06-11",1.601,24.4719,7.4322,27.453916,NA,0.6943,1.4986,NA,NA
"FCR",50,"2015-06-11",2.805,18.7784,12.25482,30.168477,NA,4.4633,2.58,NA,NA
"FCR",50,"2015-06-11",3.808,15.8927,8.29796,29.029834,NA,8.5417,2.7517,NA,NA
"FCR",50,"2015-06-11",5.001,13.0911,4.30436,29.450369,NA,7.6332,4.434,NA,NA
"FCR",50,"2015-06-11",5.196,12.6714,3.46283,22.362767,NA,4.0507,1.8076,NA,NA
"FCR",50,"2015-06-11",5.501,11.9644,2.704,22.211528,NA,4.3641,2.065,NA,NA
"FCR",50,"2015-06-11",5.793,11.2509,1.92748,22.083433,NA,4.622,2.3569,NA,NA
"FCR",50,"2015-06-11",6.006,11.0079,1.63844,22.064497,NA,5.2885,2.8547,NA,NA
"FCR",50,"2015-06-11",6.195,10.7254,1.36154,21.955164,NA,6.4628,3.61,NA,NA
"FCR",50,"2015-06-11",8.006,8.7142,0.1276,25.998914,NA,10.1168,12.8455,NA,NA
"FCR",50,"2015-06-11",8.999,9.5833,5.46634,27.351686,NA,2.7613,7.0948,NA,NA
"FCR",50,"2015-06-11",9.309,9.5778,5.45731,27.35036,NA,3.1501,7.0948,NA,NA
"FCR",50,"2015-06-15",0.099,27.3688,7.63455,35.195945,NA,0.6467,2.8375,NA,NA
"FCR",50,"2015-06-15",0.813,25.777,8.16276,34.629664,NA,1.2656,1.8076,NA,NA
"FCR",50,"2015-06-15",1.605,24.2627,10.21886,33.198207,NA,3.2929,3.198,NA,NA
"FCR",50,"2015-06-15",2.8,18.9118,12.74672,30.445609,NA,5.6614,2.6659,NA,NA
"FCR",50,"2015-06-15",3.809,16.1172,10.28754,29.565151,NA,12.1639,3.4384,NA,NA
"FCR",50,"2015-06-15",4.997,12.4846,2.50895,30.088659,NA,6.0304,9.4294,NA,NA
"FCR",50,"2015-06-15",5.201,12.0011,2.35414,30.241024,NA,5.8955,9.2749,NA,NA
"FCR",50,"2015-06-15",5.503,11.1507,3.00578,29.23588,NA,6.3994,9.8414,NA,NA
"FCR",50,"2015-06-15",5.798,10.4353,4.91252,28.833207,NA,5.0981,8.8286,NA,NA
"FCR",50,"2015-06-15",5.99,10.0578,5.36631,28.530863,NA,5.229,8.8286,NA,NA
"FCR",50,"2015-06-15",6.195,10.0328,5.39369,28.50858,NA,4.987,8.5711,NA,NA
"FCR",50,"2015-06-15",7.999,9.9481,5.444,28.438545,NA,4.9671,8.7771,NA,NA
"FCR",50,"2015-06-15",9.01,9.9339,5.43963,28.511121,NA,3.8722,8.5711,NA,NA
"FCR",50,"2015-06-15",9.296,9.9284,5.42546,28.467771,NA,4.2927,8.6054,NA,NA
"FCR",50,"2015-06-18",0.1,28.4684,7.50185,29.632428,NA,20.3327,1092.9897,NA,NA
"FCR",50,"2015-06-18",0.8,28.045,7.47783,29.789493,NA,1.7457,2.5629,NA,NA
"FCR",50,"2015-06-18",1.6,27.1577,7.38753,28.882794,NA,20.3406,1093.0412,NA,NA
"FCR",50,"2015-06-18",2.799,21.0928,5.75432,27.571611,NA,4.7172,2.7002,NA,NA
"FCR",50,"2015-06-18",3.799,17.1299,4.59391,25.47871,NA,2.5391,2.0994,NA,NA
"FCR",50,"2015-06-18",4.999,12.949,2.46937,23.52041,NA,3.7412,2.3912,NA,NA
"FCR",50,"2015-06-18",5.201,12.9551,2.19038,23.600914,NA,4.1538,1.8591,NA,NA
"FCR",50,"2015-06-18",5.5,12.5624,2.36268,23.365281,NA,4.3046,2.9405,NA,NA
"FCR",50,"2015-06-18",5.8,12.0353,2.12691,23.083851,NA,4.0269,2.8547,NA,NA
"FCR",50,"2015-06-18",6,10.5208,1.00686,22.112336,NA,3.9832,3.9534,NA,NA
"FCR",50,"2015-06-18",6.2,10.8569,1.03876,22.106805,NA,3.7333,3.2152,NA,NA
"FCR",50,"2015-06-18",8,8.4924,0.09914,39.568476,NA,9.0495,9.6698,NA,NA
"FCR",50,"2015-06-18",8.999,8.0173,0.0545,51.299452,NA,22.5147,1093.3159,NA,NA
"FCR",50,"2015-06-18",9.302,7.8563,0.07325,57.27667,NA,1.9678,5.0863,NA,NA
"FCR",50,"2015-06-19",0.1,27.1113,7.31937,29.000122,NA,0.8768,2.168,NA,NA
"FCR",50,"2015-06-19",0.8,26.9836,7.30162,29.046137,NA,0.7142,2.2367,NA,NA
"FCR",50,"2015-06-19",1.599,27.3994,7.30422,29.299151,NA,1.4521,2.5114,NA,NA
"FCR",50,"2015-06-19",2.8,21.6618,6.06447,27.984642,NA,3.9079,2.7517,NA,NA
"FCR",50,"2015-06-19",3.803,18.1103,4.9345,26.016925,NA,3.3524,2.7689,NA,NA
"FCR",50,"2015-06-19",5.002,12.414,2.23934,23.428658,NA,4.6656,2.7002,NA,NA
"FCR",50,"2015-06-19",5.2,12.4479,2.06389,23.334494,NA,4.0071,2.4942,NA,NA
"FCR",50,"2015-06-19",5.501,12.144,2.09568,23.140742,NA,4.8957,2.9749,NA,NA
"FCR",50,"2015-06-19",5.797,11.9771,2.30993,23.89859,NA,3.6698,3.5414,NA,NA
"FCR",50,"2015-06-19",6,11.9909,2.18568,22.696779,NA,3.6222,3.1294,NA,NA
"FCR",50,"2015-06-19",6.202,10.3881,0.9092,22.578998,NA,4.0467,4.2623,NA,NA
"FCR",50,"2015-06-19",8,8.7989,0.1047,27.599016,NA,10.0573,11.8671,NA,NA
"FCR",50,"2015-06-19",8.999,7.9996,0.08198,53.991803,NA,3.4199,5.0177,NA,NA
"FCR",50,"2015-06-19",9.3,8.2361,0.07191,47.289779,NA,5.709,5.6013,NA,NA
"FCR",50,"2015-06-22",0.178,26.9725,7.8561,35.276923,NA,1.3251,2.2367,NA,NA
"FCR",50,"2015-06-22",0.802,26.7805,7.80146,35.065818,NA,2.0908,2.1852,NA,NA
"FCR",50,"2015-06-22",1.597,25.3209,10.81451,35.353143,NA,4.9235,2.9405,NA,NA
"FCR",50,"2015-06-22",2.804,20.0473,13.74454,31.806067,NA,11.6482,5.1207,NA,NA
"FCR",50,"2015-06-22",3.792,16.2746,16.10344,30.441196,NA,12.4694,2.9405,NA,NA
"FCR",50,"2015-06-22",4.991,12.5059,1.42544,30.670961,NA,10.3191,8.245,NA,NA
"FCR",50,"2015-06-22",5.198,11.8454,1.32413,30.249674,NA,8.9742,10.7169,NA,NA
"FCR",50,"2015-06-22",5.494,11.0357,3.60844,30.282726,NA,6.5184,10.2019,NA,NA
"FCR",50,"2015-06-22",5.794,10.463,4.65447,30.156314,NA,6.3399,12.0902,NA,NA
"FCR",50,"2015-06-22",5.998,10.4231,4.95804,29.991867,NA,7.046,12.6396,NA,NA
"FCR",50,"2015-06-22",6.206,10.4085,5.0167,30.038598,NA,8.3196,12.5881,NA,NA
"FCR",50,"2015-06-22",8.006,10.3389,5.09113,30.059265,NA,6.7128,12.9485,NA,NA
"FCR",50,"2015-06-22",8.995,10.3299,5.07633,30.027635,NA,6.2684,12.9657,NA,NA
"FCR",50,"2015-06-22",9.298,10.3298,5.04866,30.067446,NA,4.9671,12.8799,NA,NA
"FCR",50,"2015-06-23",0.102,27.1195,8.01046,36.268671,NA,1.3489,2.3569,NA,NA
"FCR",50,"2015-06-23",0.8,26.2256,8.10576,35.578164,NA,1.9956,2.9062,NA,NA
"FCR",50,"2015-06-23",1.599,24.7214,7.94268,34.686389,NA,2.3566,2.6659,NA,NA
"FCR",50,"2015-06-23",2.799,21.2056,8.83861,33.644599,NA,24.7602,5.9103,NA,NA
"FCR",50,"2015-06-23",3.8,18.4787,8.78267,32.188225,NA,16.5201,5.567,NA,NA
"FCR",50,"2015-06-23",4.997,16.0109,8.14318,31.202405,NA,11.426,7.3866,NA,NA
"FCR",50,"2015-06-23",5.201,15.5382,7.74722,31.062312,NA,12.9137,7.0776,NA,NA
"FCR",50,"2015-06-23",5.499,15.0254,5.80833,30.677656,NA,11.7473,7.3523,NA,NA
"FCR",50,"2015-06-23",5.8,13.1681,2.75374,30.410897,NA,9.5137,5.2923,NA,NA
"FCR",50,"2015-06-23",5.997,11.1995,4.58311,30.444052,NA,8.0656,5.8073,NA,NA
"FCR",50,"2015-06-23",6.202,10.5833,4.92703,30.397239,NA,3.6659,11.7641,NA,NA
"FCR",50,"2015-06-23",7.999,10.4308,5.13002,30.299301,NA,4.1856,13.309,NA,NA
"FCR",50,"2015-06-23",9.003,10.4186,4.96434,30.091133,NA,2.5867,13.309,NA,NA
"FCR",50,"2015-06-23",9.298,10.4074,4.98482,30.400765,NA,1.7774,13.9614,NA,NA
"FCR",50,"2015-06-25",0.092,27.9371,7.36609,30.383447,NA,2.555,519.3573,NA,NA
"FCR",50,"2015-06-25",0.808,27.7618,7.3131,30.168958,NA,2.432,495.1699,NA,NA
"FCR",50,"2015-06-25",1.6,27.1894,7.5389,29.99541,NA,2.1146,449.3528,NA,NA
"FCR",50,"2015-06-25",2.8,24.1499,7.4459,29.49971,NA,2.1821,458.1935,NA,NA
"FCR",50,"2015-06-25",3.809,19.208,4.57551,26.764756,NA,2.1146,430.3496,NA,NA
"FCR",50,"2015-06-25",5.003,13.8406,2.71866,24.2524,NA,1.7338,373.5116,NA,NA
"FCR",50,"2015-06-25",5.192,13.0939,2.19436,23.910528,NA,2.0432,411.9128,NA,NA
"FCR",50,"2015-06-25",5.502,12.28,1.85208,23.69346,NA,1.8528,388.309,NA,NA
"FCR",50,"2015-06-25",5.804,11.5505,1.4728,23.508061,NA,2.0551,404.6858,NA,NA
"FCR",50,"2015-06-25",6.015,11.1052,1.19537,23.188999,NA,1.7972,371.4345,NA,NA
"FCR",50,"2015-06-25",6.211,10.7477,1.00855,23.121922,NA,1.944,387.1246,NA,NA
"FCR",50,"2015-06-25",7.987,8.3385,0.10687,46.720457,NA,1.6465,343.5562,NA,NA
"FCR",50,"2015-06-25",9.012,8.0453,0.08403,55.350906,NA,1.9718,379.4683,NA,NA
"FCR",50,"2015-06-25",9.319,7.9748,0.07962,58.181656,NA,1.9282,369.4603,NA,NA
"FCR",50,"2015-06-29",0.22,24.361,8.82549,35.374757,NA,2.0273,2.7002,NA,NA
"FCR",50,"2015-06-29",0.802,24.2944,8.76027,35.363211,NA,1.7655,2.8204,NA,NA
"FCR",50,"2015-06-29",1.597,24.2211,8.65098,35.472262,NA,2.5471,2.9062,NA,NA
"FCR",50,"2015-06-29",2.8,22.4932,12.11308,34.429537,NA,5.106,3.4555,NA,NA
"FCR",50,"2015-06-29",3.8,20.6058,7.52556,33.729184,NA,69.8531,5.3953,NA,NA
"FCR",50,"2015-06-29",4.993,18.1541,4.00682,33.687196,NA,13.6596,6.6828,NA,NA
"FCR",50,"2015-06-29",5.203,17.6583,3.49782,33.85804,NA,13.727,7.7128,NA,NA
"FCR",50,"2015-06-29",5.501,16.3082,2.39689,33.488542,NA,11.7473,10.5109,NA,NA
"FCR",50,"2015-06-29",5.806,13.461,4.52929,33.062061,NA,10.1168,11.5924,NA,NA
"FCR",50,"2015-06-29",6.009,12.0084,6.98668,32.784181,NA,9.5098,13.4464,NA,NA
"FCR",50,"2015-06-29",6.204,11.667,7.27073,32.686194,NA,7.9427,16.5878,NA,NA
"FCR",50,"2015-06-29",8.004,11.5523,7.46939,32.518539,NA,8.0696,17.4633,NA,NA
"FCR",50,"2015-06-29",8.995,11.5338,7.42899,32.541868,NA,5.959,17.3946,NA,NA
"FCR",50,"2015-06-29",9.298,11.5288,7.43473,32.607745,NA,5.9471,17.6865,NA,NA
"FCR",50,"2015-07-02",0.091,25.3714,7.54651,29.280761,NA,1.0633,2.4255,NA,NA
"FCR",50,"2015-07-02",0.8,24.8699,9.16149,35.909404,NA,1.8488,3.4727,NA,NA
"FCR",50,"2015-07-02",1.599,24.2443,9.59067,35.28513,NA,2.6026,3.9705,NA,NA
"FCR",50,"2015-07-02",2.801,22.5422,12.24203,34.58385,NA,5.8995,3.1637,NA,NA
"FCR",50,"2015-07-02",3.791,20.4173,9.00127,33.861435,NA,70.5275,4.64,NA,NA
"FCR",50,"2015-07-02",5.005,17.5585,1.29969,33.785583,NA,4.0586,6.6313,NA,NA
"FCR",50,"2015-07-02",5.201,16.9657,0.67342,34.086016,NA,4.0586,7.7471,NA,NA
"FCR",50,"2015-07-02",5.501,15.5909,0.75838,33.898648,NA,4.4355,10.7512,NA,NA
"FCR",50,"2015-07-02",5.791,12.9369,5.56809,34.12713,NA,3.0549,11.7984,NA,NA
"FCR",50,"2015-07-02",6.009,11.0822,0.84537,23.696507,NA,2.0789,6.9231,NA,NA
"FCR",50,"2015-07-02",6.2,12.1427,7.49503,33.90562,NA,2.4638,18.0298,NA,NA
"FCR",50,"2015-07-02",8.004,8.4072,0.10744,50.161236,NA,3.2215,5.876,NA,NA
"FCR",50,"2015-07-02",9,8.0915,0.08826,60.6147,NA,2.3051,4.5027,NA,NA
"FCR",50,"2015-07-02",9.297,11.9279,8.20267,33.651084,NA,2.1583,19.0598,NA,NA
"FCR",50,"2015-07-06",0.333,24.1157,10.02384,35.854519,NA,2.551,5.0348,NA,NA
"FCR",50,"2015-07-06",0.795,24.017,10.01841,35.650275,NA,2.7415,5.8588,NA,NA
"FCR",50,"2015-07-06",1.61,23.5777,8.84219,34.850804,NA,4.2372,5.3438,NA,NA
"FCR",50,"2015-07-06",2.799,22.4472,11.88352,35.116573,NA,35.603,3.1465,NA,NA
"FCR",50,"2015-07-06",3.796,20.0733,5.35146,34.071207,NA,8.7917,3.507,NA,NA
"FCR",50,"2015-07-06",4.998,17.5687,0.20975,34.730532,NA,3.3128,7.7815,NA,NA
"FCR",50,"2015-07-06",5.196,16.8268,0.17035,39.620859,NA,2.7335,7.4553,NA,NA
"FCR",50,"2015-07-06",5.501,14.8219,0.60468,41.854797,NA,2.4638,5.3782,NA,NA
"FCR",50,"2015-07-06",5.802,12.6873,7.65853,35.312612,NA,2.924,8.1076,NA,NA
"FCR",50,"2015-07-06",5.99,12.4233,8.44462,35.019061,NA,1.214,18.2701,NA,NA
"FCR",50,"2015-07-06",6.199,12.3668,8.74492,34.917159,NA,0.6626,21.3429,NA,NA
"FCR",50,"2015-07-06",8,12.2903,8.98354,34.984126,NA,0.6348,21.6347,NA,NA
"FCR",50,"2015-07-06",9.007,12.2791,8.97523,34.952297,NA,0.6586,21.6691,NA,NA
"FCR",50,"2015-07-06",9.306,12.2713,8.86352,34.882588,NA,0.6586,21.6004,NA,NA
"FCR",50,"2015-07-09",0.105,25.0477,7.47452,28.891497,NA,1.2616,2.3569,NA,NA
"FCR",50,"2015-07-09",0.8,24.674,11.94186,39.030156,NA,2.2495,9.3779,NA,NA
"FCR",50,"2015-07-09",1.6,23.5478,10.89069,35.48827,NA,2.6661,5.6185,NA,NA
"FCR",50,"2015-07-09",2.797,24.7319,7.54665,28.5913,NA,2.0511,2.374,NA,NA
"FCR",50,"2015-07-09",3.805,20.5171,6.86039,34.320718,NA,9.6724,2.9234,NA,NA
"FCR",50,"2015-07-09",4.998,14.8897,1.34118,25.518875,NA,1.2577,3.713,NA,NA
"FCR",50,"2015-07-09",5.205,13.7148,0.97864,25.100238,NA,1.0038,3.4384,NA,NA
"FCR",50,"2015-07-09",5.493,14.4382,2.19527,44.69356,NA,1.3727,2.7002,NA,NA
"FCR",50,"2015-07-09",5.799,12.7092,8.20031,35.792286,NA,1.3093,7.5411,NA,NA
"FCR",50,"2015-07-09",6,11.2598,1.47101,23.914946,NA,4.1142,4.5027,NA,NA
"FCR",50,"2015-07-09",6.199,12.5839,9.29551,35.601015,NA,0.3888,23.2827,NA,NA
"FCR",50,"2015-07-09",8.002,9.1164,0.07273,40.780277,NA,3.7373,6.494,NA,NA
"FCR",50,"2015-07-09",9.001,12.5151,9.45865,35.534553,NA,0.4364,23.4887,NA,NA
"FCR",50,"2015-07-09",9.299,12.5108,9.30512,35.613198,NA,0.369,23.5574,NA,NA
"FCR",50,"2015-07-13",0.125,25.6647,8.58867,36.14456,NA,2.0353,15.8497,NA,NA
"FCR",50,"2015-07-13",0.802,25.3806,10.98566,37.233864,NA,3.0946,16.1243,NA,NA
"FCR",50,"2015-07-13",1.598,23.6853,10.74815,35.635931,NA,2.4122,5.8073,NA,NA
"FCR",50,"2015-07-13",2.801,22.2104,9.76022,35.47104,NA,133.283,4.3482,NA,NA
"FCR",50,"2015-07-13",3.801,20.2123,2.18048,35.468637,NA,3.0708,2.7689,NA,NA
"FCR",50,"2015-07-13",5.004,16.5739,0.13056,54.450648,NA,1.2696,2.8375,NA,NA
"FCR",50,"2015-07-13",5.206,15.9877,0.12109,53.017249,NA,1.1307,2.5114,NA,NA
"FCR",50,"2015-07-13",5.495,14.6492,2.10165,45.796583,NA,1.0633,2.477,NA,NA
"FCR",50,"2015-07-13",5.809,13.1445,8.7925,36.895486,NA,0.6983,14.5794,NA,NA
"FCR",50,"2015-07-13",6.004,12.9292,9.30225,36.58299,NA,0.5317,22.4759,NA,NA
"FCR",50,"2015-07-13",6.192,12.8816,9.67492,36.548668,NA,0.3531,24.3299,NA,NA
"FCR",50,"2015-07-13",8.001,12.8127,9.97588,36.513628,NA,0.2738,24.5702,NA,NA
"FCR",50,"2015-07-13",8.994,12.8081,10.00475,36.520865,NA,0.3254,24.656,NA,NA
"FCR",50,"2015-07-13",9.299,12.7913,9.88151,36.589629,NA,0.3373,25.1539,NA,NA
"FCR",50,"2015-07-16",0.094,25.876,7.58102,29.151052,NA,2.2376,2.7689,NA,NA
"FCR",50,"2015-07-16",0.801,25.7812,7.60056,29.022796,NA,2.801,2.9062,NA,NA
